ECAPINSURE,EDELAMC - ECAPINSURE,153195,36.07,,,ECAPINSURE,EDELAMC - ECAPINSURE,153195,36.07
ECLERX,ECLERX SERVICES LTD,53114,2235.03,,,ECLERX,ECLERX SERVICES LTD,53114,2235.03
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,271332,735.02,,,ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,271332,735.02
EDELWEISS,EDELWEISS FIN SERV LTD,14953659,16704.53,,,EDELWEISS,EDELWEISS FIN SERV LTD,14953659,16704.53
EFCIL,EFC (I) LIMITED,278567,844.41,,,EFCIL,EFC (I) LIMITED,278567,844.41
EGOLD,EDELAMC - EGOLD,117136,134.24,,,EGOLD,EDELAMC - EGOLD,117136,134.24
EICHERMOT,EICHER MOTORS LTD,128330,8569.01,,,EICHERMOT,EICHER MOTORS LTD,128330,8569.01
EIDPARRY,EID PARRY INDIA LTD,339044,3562.50,,,EIDPARRY,EID PARRY INDIA LTD,339044,3562.50
EIEL,ENVIRO INFRA ENGINEERS L,3949806,10067.30,,,EIEL,ENVIRO INFRA ENGINEERS L,3949806,10067.30
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39390,153.18,,,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39390,153.18
EIHOTEL,EIH LIMITED,720807,2859.26,,,EIHOTEL,EIH LIMITED,720807,2859.26
EIMCOELECO,EIMCO ELECON (INDIA) LTD,49918,1020.59,,,EIMCOELECO,EIMCO ELECON (INDIA) LTD,49918,1020.59
EKC,EVEREST KANTO CYLINDERLTD,1239042,1838.76,,,EKC,EVEREST KANTO CYLINDERLTD,1239042,1838.76
ELDEHSG,ELDECO HSG & IND LTD.,50,0.43,,,ELDEHSG,ELDECO HSG & IND LTD.,50,0.43
ELECON,ELECON ENG. CO. LTD,1336612,8079.01,,,ELECON,ELECON ENG. CO. LTD,1336612,8079.01
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8161922,8780.59,,,ELECTCAST,ELECTROSTEEL CASTINGS LTD,8168322,8786.01
ELECTHERM,ELECTROTHERM (I) LTD.,15593,149.74,,,ELECTHERM,ELECTROTHERM (I) LTD.,15593,149.74
ELGIEQUIP,ELGI EQUIPMENTS LTD,1164199,6056.13,,,ELGIEQUIP,ELGI EQUIPMENTS LTD,1164199,6056.13
ELIN,ELIN ELECTRONICS LIMITED,157131,324.09,,,ELIN,ELIN ELECTRONICS LIMITED,157131,324.09
ELLEN,ELLENBARRIE INDUS GASES L,386437,1986.10,,,ELLEN,ELLENBARRIE INDUS GASES L,386437,1986.10
EMAMILTD,EMAMI LIMITED,670736,3920.10,,,EMAMILTD,EMAMI LIMITED,670736,3920.10
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183934,203.10,,,EMAMIPAP,EMAMI PAPER MILLS LIMITED,183934,203.10
EMBDL,EMBASSY DEVELOPMENTS LTD,41926909,47235.15,,,EMBDL,EMBASSY DEVELOPMENTS LTD,41932609,47241.64
EMCURE,EMCURE PHARMACEUTICALS L,136031,1872.68,,,EMCURE,EMCURE PHARMACEUTICALS L,136031,1872.68
EMIL,ELECTRONICS MART IND LTD,1957086,2987.93,,,EMIL,ELECTRONICS MART IND LTD,1957086,2987.93
EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28,,,EMKAY,EMKAY GLOBAL FIN SERV LTD,72,0.28
EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03,,,EMMBI,EMMBI INDUSTRIES LIMITED,1651,2.03
EMSLIMITED,EMS LIMITED,1284754,7641.95,,,EMSLIMITED,EMS LIMITED,1284754,7641.95
EMUDHRA,EMUDHRA LIMITED,196633,1376.92,,,EMUDHRA,EMUDHRA LIMITED,196633,1376.92
EMULTIMQ,EDELAMC - EMULTIMQ,40488,17.31,,,EMULTIMQ,EDELAMC - EMULTIMQ,40488,17.31
ENDURANCE,ENDURANCE TECHNO. LTD.,148268,4182.35,,,ENDURANCE,ENDURANCE TECHNO. LTD.,148268,4182.35
ENGINERSIN,ENGINEERS INDIA LTD,12572312,26865.32,,,ENGINERSIN,ENGINEERS INDIA LTD,12572312,26865.32
ENIL,ENTERTAIN NET. IND. LTD.,41980,66.45,,,ENIL,ENTERTAIN NET. IND. LTD.,41980,66.45
ENRIN,SIEMENS ENERGY INDIA LTD,253513,8377.31,,,ENRIN,SIEMENS ENERGY INDIA LTD,253513,8377.31
ENTERO,ENTERO HEALTHCARE SOLU L,404936,4740.34,,,ENTERO,ENTERO HEALTHCARE SOLU L,404936,4740.34
EPACK,EPACK DURABLE LIMITED,1545522,5449.73,,,EPACK,EPACK DURABLE LIMITED,1545522,5449.73
EPACKPEB,EPACK PREFAB TECHN LTD,298629,950.91,,,EPACKPEB,EPACK PREFAB TECHN LTD,298629,950.91
EPIGRAL,EPIGRAL LIMITED,258807,4606.84,,,EPIGRAL,EPIGRAL LIMITED,258807,4606.84
EPL,EPL LIMITED,2247263,4995.57,,,EPL,EPL LIMITED,2247263,4995.57
EQUAL200,MIRAEAMC - EQUAL200,18025,2.43,,,EQUAL200,MIRAEAMC - EQUAL200,18025,2.43
EQUAL50ADD,DSPAMC - DSPNEWETF,7007,22.91,,,EQUAL50ADD,DSPAMC - DSPNEWETF,7007,22.91
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8477259,5520.54,,,EQUITASBNK,EQUITAS SMALL FIN BNK LTD,8477259,5520.54
ERIS,ERIS LIFESCIENCES LIMITED,60341,1011.60,,,ERIS,ERIS LIFESCIENCES LIMITED,60341,1011.60
ESABINDIA,ESAB INDIA LTD,5455,291.49,,,ESABINDIA,ESAB INDIA LTD,5455,291.49
ESAFSFB,ESAF SMALL FINANCE BANK L,1856926,633.37,,,ESAFSFB,ESAF SMALL FINANCE BANK L,1856926,633.37
ESCORTS,ESCORTS KUBOTA LIMITED,164445,5959.93,,,ESCORTS,ESCORTS KUBOTA LIMITED,164445,5959.93
ESG,MIRAEAMC - MAESGETF,17079,7.40,,,ESG,MIRAEAMC - MAESGETF,17079,7.40
ESILVER,EDELAMC - ESILVER,78574,120.76,,,ESILVER,EDELAMC - ESILVER,78574,120.76
ESSENTIA,INTEGRA ESSENTIA LIMITED,163988,3.51,,,ESSENTIA,INTEGRA ESSENTIA LIMITED,163988,3.51
ESTER,ESTER INDUSTRIES LTD,339103,445.76,,,ESTER,ESTER INDUSTRIES LTD,339103,445.76
ETERNAL,ETERNAL LIMITED,21382301,65341.86,,,ETERNAL,ETERNAL LIMITED,21382369,65341.99
ETHOSLTD,ETHOS LIMITED,20566,556.93,,,ETHOSLTD,ETHOS LIMITED,20566,556.93
EUREKAFORB,EUREKA FORBES LIMITED,150568,874.10,,,EUREKAFORB,EUREKA FORBES LIMITED,150568,874.10
EUROBOND,EURO PANEL PRODUCTS LTD,3487,7.43,,,EUROBOND,EURO PANEL PRODUCTS LTD,3487,7.43
EUROPRATIK,EURO PRATIK SALES LIMITED,59636,219.07,,,EUROPRATIK,EURO PRATIK SALES LIMITED,59636,219.07
EVEREADY,EVEREADY INDS. IND.  LTD.,961405,3806.55,,,EVEREADY,EVEREADY INDS. IND.  LTD.,961405,3806.55
EVERESTIND,EVEREST INDUSTRIES LTD,13708,86.87,,,EVERESTIND,EVEREST INDUSTRIES LTD,13708,86.87
EVIETF,ICICIPRAMC - EVIETF,154697,49.19,,,EVIETF,ICICIPRAMC - EVIETF,154697,49.19
EVINDIA,MIRAEAMC - EVINDIA,208251,63.57,,,EVINDIA,MIRAEAMC - EVINDIA,208251,63.57
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00,,,EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,28397,344.15,,,EXCELINDUS,EXCEL INDUSTRIES LTD,28397,344.15
EXICOM,EXICOM TELE SYSTEMS LTD,842757,1333.85,,,EXICOM,EXICOM TELE SYSTEMS LTD,842757,1333.85
EXIDEIND,EXIDE INDUSTRIES LTD,6143211,25708.56,,,EXIDEIND,EXIDE INDUSTRIES LTD,6143211,25708.56
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,127062,1448.85,,,EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,127062,1448.85
EXXARO,EXXARO TILES LIMITED,151903,12.68,,,EXXARO,EXXARO TILES LIMITED,151903,12.68
FABTECH,FABTECH TECHNOLOGIES LTD,201391,492.55,,,FABTECH,FABTECH TECHNOLOGIES LTD,201391,492.55
FACT,FACT LTD,713363,6970.04,,,FACT,FACT LTD,713363,6970.04
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,44657,387.67,,,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,44657,387.67
FAZE3Q,FAZE THREE LIMITED,61714,321.92,,,FAZE3Q,FAZE THREE LIMITED,61714,321.92
FCL,FINEOTEX CHEMICAL LIMITED,6885691,2220.14,,,FCL,FINEOTEX CHEMICAL LIMITED,6885691,2220.14
FCSSOFT,FCS SOFTWARE SOLN. LTD.,648623,16.61,,,FCSSOFT,FCS SOFTWARE SOLN. LTD.,648623,16.61
FDC,FDC LIMITED,517648,2488.15,,,FDC,FDC LIMITED,517648,2488.15
FEDERALBNK,FEDERAL BANK LTD,2641797,5740.25,,,FEDERALBNK,FEDERAL BANK LTD,2641797,5740.25
FEDFINA,FEDBANK FINANCIAL SER L,3449392,4925.66,,,FEDFINA,FEDBANK FINANCIAL SER L,3449392,4925.66
FIBERWEB,FIBERWEB INDIA LIMITED,3122,1.43,,,FIBERWEB,FIBERWEB INDIA LIMITED,3122,1.43
FIEMIND,FIEM INDUSTRIES LIMITED,75293,1555.79,,,FIEMIND,FIEM INDUSTRIES LIMITED,75293,1555.79
FILATEX,FILATEX INDIA LTD,3176705,1792.30,,,FILATEX,FILATEX INDIA LTD,3176705,1792.30
FILATFASH,FILATEX FASHIONS LIMITED,2480044,12.99,,,FILATFASH,FILATEX FASHIONS LIMITED,2480044,12.99
FINCABLES,FINOLEX CABLES LTD,1197180,10894.29,,,FINCABLES,FINOLEX CABLES LTD,1197180,10894.29
FINEORG,FINE ORGANIC IND. LTD.,29143,1395.32,,,FINEORG,FINE ORGANIC IND. LTD.,29143,1395.32
FINIETF,ICICIPRAMC-ICICIFIN,495582,152.73,,,FINIETF,ICICIPRAMC-ICICIFIN,495582,152.73
FINOPB,FINO PAYMENTS BANK LTD,1428335,4326.69,,,FINOPB,FINO PAYMENTS BANK LTD,1428335,4326.69
FINPIPE,FINOLEX INDUSTRIES LTD,3292382,7081.71,,,FINPIPE,FINOLEX INDUSTRIES LTD,3292382,7081.71
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2622044,9754.86,,,FIRSTCRY,BRAINBEES SOLUTIONS LTD,2622044,9754.86
FISCHER,FISCHER MEDICAL VENTURE L,762060,723.96,,,FISCHER,FISCHER MEDICAL VENTURE L,762060,723.96
FIVESTAR,FIVE-STAR BUS FIN LTD,1014042,6487.62,,,FIVESTAR,FIVE-STAR BUS FIN LTD,1014042,6487.62
FLAIR,FLAIR WRITING INDUST LTD,243108,798.09,,,FLAIR,FLAIR WRITING INDUST LTD,243108,798.09
FLEXIADD,DSPAMC - FLEXIADD,170,0.02,,,FLEXIADD,DSPAMC - FLEXIADD,170,0.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,491372,18204.23,,,FLUOROCHEM,GUJARAT FLUOROCHEM LTD,491372,18204.23
FMCGIETF,ICICIPRAMC - ICICIFMCG,1996415,1194.69,,,FMCGIETF,ICICIPRAMC - ICICIFMCG,1996415,1194.69
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,153706,787.08,,,FMGOETZE,FEDERAL-MOGUL GOETZE (IND,153706,787.08
FOCUS,FOCUS LIGHTG & FIXTRS LTD,4450,3.35,,,FOCUS,FOCUS LIGHTG & FIXTRS LTD,4450,3.35
FOODSIN,FOODS & INNS LIMITED,26804,25.20,,,FOODSIN,FOODS & INNS LIMITED,26804,25.20
FORCEMOT,FORCE MOTORS LIMITED,60901,10149.95,,,FORCEMOT,FORCE MOTORS LIMITED,60901,10149.95
FORTIS,FORTIS HEALTHCARE LTD,1321575,12646.98,,,FORTIS,FORTIS HEALTHCARE LTD,1321575,12646.98
FOSECOIND,FOSECO INDIA LTD,3435,204.92,,,FOSECOIND,FOSECO INDIA LTD,3435,204.92
FSL,FIRSTSOURCE SOLU. LTD.,1683472,6039.26,,,FSL,FIRSTSOURCE SOLU. LTD.,1683472,6039.26
FUSION,FUSION FINANCE LIMITED,1677119,3972.08,,,FUSION,FUSION FINANCE LIMITED,1677119,3972.08
GABRIEL,GABRIEL INDIA LTD,216799,2179.34,,,GABRIEL,GABRIEL INDIA LTD,216799,2179.34
GAEL,GUJARAT AMBUJA EXPORTS LT,1574946,1984.69,,,GAEL,GUJARAT AMBUJA EXPORTS LT,1574946,1984.69
GAIL,GAIL (INDIA) LTD,14655858,27505.99,,,GAIL,GAIL (INDIA) LTD,14655858,27505.99
GALAPREC,GALA PRECISION ENG LTD,43862,410.56,,,GALAPREC,GALA PRECISION ENG LTD,43862,410.56
GALAXYSURF,GALAXY SURFACTANTS LTD,36025,867.50,,,GALAXYSURF,GALAXY SURFACTANTS LTD,36025,867.50
GALLANTT,GALLANTT ISPAT LIMITED,325276,2058.80,,,GALLANTT,GALLANTT ISPAT LIMITED,325276,2058.80
GANDHAR,GANDHAR OIL REFINE IND L,704743,1187.30,,,GANDHAR,GANDHAR OIL REFINE IND L,704743,1187.30
GANDHITUBE,GANDHI SPL. TUBES LTD,25209,219.73,,,GANDHITUBE,GANDHI SPL. TUBES LTD,25209,219.73
GANECOS,GANESHA ECOSPHERE LIMITED,142735,1885.82,,,GANECOS,GANESHA ECOSPHERE LIMITED,142735,1885.82
GANESHBE,GANESH BENZOPLAST LIMITED,404910,454.37,,,GANESHBE,GANESH BENZOPLAST LIMITED,404910,454.37
GANESHCP,GANESH CONSUMER PRODUCT L,27684,77.58,,,GANESHCP,GANESH CONSUMER PRODUCT L,27684,77.58
GANESHHOU,GANESH HOUSING LIMITED,442177,4168.20,,,GANESHHOU,GANESH HOUSING LIMITED,442177,4168.20
GARFIBRES,GARWARE TECH FIBRES LTD,94242,774.21,,,GARFIBRES,GARWARE TECH FIBRES LTD,94242,774.21
GARUDA,GARUDA CONSTRUCT N ENG L,655253,1491.02,,,GARUDA,GARUDA CONSTRUCT N ENG L,655253,1491.02
GATECH,GACM TECHNOLOGIES LIMITED,10936,0.08,,,GATECH,GACM TECHNOLOGIES LIMITED,10936,0.08
GATEWAY,GATEWAY DISTRIPARKS LTD,5219899,3517.52,,,GATEWAY,GATEWAY DISTRIPARKS LTD,5220899,3518.66
GCSL,GRETEX CORPORATE SERVICES,0,0.00,,,GCSL,GRETEX CORPORATE SERVICES,0,0.00
GEECEE,GEECEE VENTURES LIMITED,1393,5.11,,,GEECEE,GEECEE VENTURES LIMITED,1393,5.11
GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52,,,GEEKAYWIRE,GEEKAY WIRES LIMITED,972,0.52
GEMAROMA,GEM AROMATICS LIMITED,247171,526.32,,,GEMAROMA,GEM AROMATICS LIMITED,247171,526.32
GENESYS,GENESYS INTL CORPN LTD,830828,4944.94,,,GENESYS,GENESYS INTL CORPN LTD,831078,4946.31
GENUSPAPER,GENUS P&B LIMITED,147535,30.51,,,GENUSPAPER,GENUS P&B LIMITED,147535,30.51
GENUSPOWER,GENUS POWER INFRASTRU LTD,3844621,13899.92,,,GENUSPOWER,GENUS POWER INFRASTRU LTD,3844621,13899.92
GEOJITFSL,GEOJIT FINANCIAL SER L,1864259,1525.38,,,GEOJITFSL,GEOJIT FINANCIAL SER L,1864259,1525.38
GESHIP,THE GE SHPG.LTD,728337,7954.82,,,GESHIP,THE GE SHPG.LTD,728337,7954.82
GFLLIMITED,GFL LIMITED,10481,5.75,,,GFLLIMITED,GFL LIMITED,10481,5.75
GHCL,GHCL LIMITED,433471,2719.43,,,GHCL,GHCL LIMITED,433471,2719.43
GHCLTEXTIL,GHCL TEXTILES LIMITED,87097,73.94,,,GHCLTEXTIL,GHCL TEXTILES LIMITED,87097,73.94
GICHSGFIN,GIC HOUSING FINANCE LTD,1309419,2571.27,,,GICHSGFIN,GIC HOUSING FINANCE LTD,1309419,2571.27
GICRE,GENERAL INS CORP OF INDIA,2263658,9068.34,,,GICRE,GENERAL INS CORP OF INDIA,2263658,9068.34
GILLETTE,GILLETTE INDIA LTD,56277,5305.14,,,GILLETTE,GILLETTE INDIA LTD,56277,5305.14
GILT5YBEES,RELCAPAMC - NETFGILT5Y,5302,3.35,,,GILT5YBEES,RELCAPAMC - NETFGILT5Y,5302,3.35
GIPCL,GUJ IND POW CO. LTD,2832183,5588.78,,,GIPCL,GUJ IND POW CO. LTD,2832183,5588.78
GKENERGY,GK ENERGY LIMITED,211513,416.24,,,GKENERGY,GK ENERGY LIMITED,211513,416.24
GLAND,GLAND PHARMA LIMITED,176125,3430.10,,,GLAND,GLAND PHARMA LIMITED,176125,3430.10
GLAXO,GLAXOSMITHKLINE PHARMA LT,118522,3434.83,,,GLAXO,GLAXOSMITHKLINE PHARMA LT,118522,3434.83
GLENMARK,GLENMARK PHARMACEUTICALS,579316,11151.80,,,GLENMARK,GLENMARK PHARMACEUTICALS,579316,11151.80
GLOBAL,GLOBAL EDUCATION LIMITED,7000,4.96,,,GLOBAL,GLOBAL EDUCATION LIMITED,7000,4.96
GLOBALVECT,GLOBAL VEC HELICORP LTD,2184,5.03,,,GLOBALVECT,GLOBAL VEC HELICORP LTD,2184,5.03
GLOBE,GLOBE ENTERPRISE (I) LTD,150,0.00,,,GLOBE,GLOBE ENTERPRISE (I) LTD,150,0.00
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,797616,564.94,,,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,797616,564.94
GLOBUSSPR,GLOBUS SPIRITS LTD,173302,1967.55,,,GLOBUSSPR,GLOBUS SPIRITS LTD,173302,1967.55
GLOSTERLTD,GLOSTER LIMITED,11563,75.36,,,GLOSTERLTD,GLOSTER LIMITED,11563,75.36
GLOTTIS,GLOTTIS LIMITED,106444,75.91,,,GLOTTIS,GLOTTIS LIMITED,106444,75.91
GMBREW,G M BREWERIES LTD,91746,1010.40,,,GMBREW,G M BREWERIES LTD,91746,1010.40
GMDCLTD,GUJARAT MINERAL DEV CORP,6182739,32987.83,,,GMDCLTD,GUJARAT MINERAL DEV CORP,6182739,32987.83
GMMPFAUDLR,GMM PFAUDLER LIMITED,272486,3341.70,,,GMMPFAUDLR,GMM PFAUDLER LIMITED,272486,3341.70
GMRAIRPORT,GMR AIRPORTS LIMITED,9226133,8526.14,,,GMRAIRPORT,GMR AIRPORTS LIMITED,9226133,8526.14
GMRP&UI,GMR POW AND URBAN INFRA L,12467836,14634.84,,,GMRP&UI,GMR POW AND URBAN INFRA L,12467836,14634.84
GNA,GNA AXLES LIMITED,162596,558.07,,,GNA,GNA AXLES LIMITED,162596,558.07
GNFC,GUJ NAR VAL FER & CHEM L,1991491,10892.88,,,GNFC,GUJ NAR VAL FER & CHEM L,1991491,10892.88
GOACARBON,GOA CARBON LIMITED,27864,139.53,,,GOACARBON,GOA CARBON LIMITED,27864,139.53
GOCLCORP,GOCL CORPORATION LIMITED,348437,1342.23,,,GOCLCORP,GOCL CORPORATION LIMITED,348437,1342.23
GOCOLORS,GO FASHION INDIA LTD,215853,1484.29,,,GOCOLORS,GO FASHION INDIA LTD,215853,1484.29
GODAVARIB,GODAVARI BIOREFINERIES L,53458,144.04,,,GODAVARIB,GODAVARI BIOREFINERIES L,53458,144.04
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,652190,22086.12,,,GODFRYPHLP,GODFREY PHILLIPS INDIA LT,652190,22086.12
GODIGIT,GO DIGIT GENERAL INS LTD,210765,756.64,,,GODIGIT,GO DIGIT GENERAL INS LTD,210765,756.64
GODREJAGRO,GODREJ AGROVET LIMITED,1014802,7199.70,,,GODREJAGRO,GODREJ AGROVET LIMITED,1014802,7199.70
GODREJCP,GODREJ CONSUMER PRODUCTS,537133,6567.81,,,GODREJCP,GODREJ CONSUMER PRODUCTS,537133,6567.81
GODREJIND,GODREJ INDUSTRIES LTD,189648,2163.29,,,GODREJIND,GODREJ INDUSTRIES LTD,189648,2163.29
GODREJPROP,GODREJ PROPERTIES LTD,677052,15735.27,,,GODREJPROP,GODREJ PROPERTIES LTD,677052,15735.27
GOKEX,GOKALDAS EXPORTS LTD.,1381883,11849.61,,,GOKEX,GOKALDAS EXPORTS LTD.,1381883,11849.61
GOKUL,GOKUL REFOILS & SOLV LTD,1225,0.50,,,GOKUL,GOKUL REFOILS & SOLV LTD,1225,0.50
GOKULAGRO,GOKUL AGRO RESOURCES LTD,440307,844.21,,,GOKULAGRO,GOKUL AGRO RESOURCES LTD,440307,844.21
GOLD1,KOTAK GOLD ETF,1178854,1149.51,,,GOLD1,KOTAK GOLD ETF,1178854,1149.51
GOLD360,360ONEAMC - GOLD360,40357,50.26,,,GOLD360,360ONEAMC - GOLD360,40357,50.26
GOLDBEES,NIP IND ETF GOLD BEES,22744781,22747.83,,,GOLDBEES,NIP IND ETF GOLD BEES,22744781,22747.83
GOLDCASE,ZERODHAAMC - GOLDCASE,2754322,522.81,,,GOLDCASE,ZERODHAAMC - GOLDCASE,2754322,522.81
GOLDETF,MIRAEAMC - MAGOLDETF,740720,863.46,,,GOLDETF,MIRAEAMC - MAGOLDETF,740720,863.46
GOLDETFADD,DSPAMC - DSPGOLDETF,29682,35.13,,,GOLDETFADD,DSPAMC - DSPGOLDETF,29682,35.13
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2040254,7705.11,,,GOLDIAM,GOLDIAM INTERNATIONAL LTD,2040254,7705.11
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3772025,3892.99,,,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3772025,3892.99
GOLDSHARE,UTI GOLD ETF,1391401,1198.95,,,GOLDSHARE,UTI GOLD ETF,1391401,1198.95
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95,,,GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,755843,7632.50,,,GOODLUCK,GOODLUCK INDIA LIMITED,755843,7632.50
GOPAL,GOPAL SNACKS LIMITED,797017,2861.63,,,GOPAL,GOPAL SNACKS LIMITED,797017,2861.63
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01,,,GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9223614,21922.43,,,GPIL,GODAWARI POW & ISP LTD,9223614,21922.43
GPPL,GUJARAT PIPAVAV PORT LTD,8773049,17597.49,,,GPPL,GUJARAT PIPAVAV PORT LTD,8773049,17597.49
GPTHEALTH,GPT HEALTHCARE LIMITED,576061,915.45,,,GPTHEALTH,GPT HEALTHCARE LIMITED,576061,915.45
GPTINFRA,GPT INFRAPROJECTS LTD,191076,216.89,,,GPTINFRA,GPT INFRAPROJECTS LTD,191076,216.89
GRANULES,GRANULES INDIA LIMITED,4615588,24414.12,,,GRANULES,GRANULES INDIA LIMITED,4615588,24414.12
GRAPHITE,GRAPHITE INDIA LTD,1695724,9841.49,,,GRAPHITE,GRAPHITE INDIA LTD,1695724,9841.49
GRASIM,GRASIM INDUSTRIES LTD,293002,8158.28,,,GRASIM,GRASIM INDUSTRIES LTD,293002,8158.28
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83,,,GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,651854,11754.94,,,GRAVITA,GRAVITA INDIA LIMITED,651854,11754.94
GREAVESCOT,GREAVES COTTON LTD.,5207675,11514.57,,,GREAVESCOT,GREAVES COTTON LTD.,5207675,11514.57
GREENLAM,GREENLAM INDUSTRIES LTD.,91594,236.36,,,GREENLAM,GREENLAM INDUSTRIES LTD.,91594,236.36
GREENPANEL,GREENPANEL INDUSTRIES LTD,310106,926.31,,,GREENPANEL,GREENPANEL INDUSTRIES LTD,310106,926.31
GREENPLY,GREENPLY INDUSTRIES LTD,427097,1323.70,,,GREENPLY,GREENPLY INDUSTRIES LTD,427097,1323.70
GREENPOWER,ORIENT GREEN POWER CO LTD,5582916,785.79,,,GREENPOWER,ORIENT GREEN POWER CO LTD,5582916,785.79
GRINDWELL,GRINDWELL NORTON LIMITED,79083,1374.27,,,GRINDWELL,GRINDWELL NORTON LIMITED,79083,1374.27
GRINFRA,G R INFRAPROJECTS LIMITED,82770,1067.16,,,GRINFRA,G R INFRAPROJECTS LIMITED,82770,1067.16
GRMOVER,GRM OVERSEAS LIMITED,2467211,9321.06,,,GRMOVER,GRM OVERSEAS LIMITED,2467211,9321.06
GROWWDEFNC,GROWWAMC - GROWWDEFNC,782199,644.93,,,GROWWDEFNC,GROWWAMC - GROWWDEFNC,782199,644.93
GROWWEV,GROWWAMC - GROWWEV,201014,61.44,,,GROWWEV,GROWWAMC - GROWWEV,201014,61.44
GROWWGOLD,GROWWAMC - GROWWGOLD,246395,299.57,,,GROWWGOLD,GROWWAMC - GROWWGOLD,246395,299.57
GROWWLIQID,GROWWAMC - GROWWLIQID,2561,2.72,,,GROWWLIQID,GROWWAMC - GROWWLIQID,2561,2.72
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3102,0.32,,,GROWWLOVOL,GROWWAMC - GROWWLOVOL,3102,0.32
GROWWMOM50,GROWWAMC - GROWWMOM50,154248,16.73,,,GROWWMOM50,GROWWAMC - GROWWMOM50,154248,16.73
GROWWN200,GROWWAMC - GROWWN200,24812,2.83,,,GROWWN200,GROWWAMC - GROWWN200,24812,2.83
GROWWNET,GROWWAMC - GROWWNET,139654,15.05,,,GROWWNET,GROWWAMC - GROWWNET,139654,15.05
GROWWNIFTY,GROWWAMC - GROWWNIFTY,16540,1.72,,,GROWWNIFTY,GROWWAMC - GROWWNIFTY,16540,1.72
GROWWNXT50,GROWWAMC - GROWWNXT50,112,0.08,,,GROWWNXT50,GROWWAMC - GROWWNXT50,112,0.08
GROWWPOWER,GROWWAMC - GROWWPOWER,137981,14.19,,,GROWWPOWER,GROWWAMC - GROWWPOWER,137981,14.19
GROWWRAIL,GROWWAMC - GROWWRAIL,3735841,1334.70,,,GROWWRAIL,GROWWAMC - GROWWRAIL,3735841,1334.70
GROWWRLTY,GROWWAMC - GROWWRLTY,11848,1.26,,,GROWWRLTY,GROWWAMC - GROWWRLTY,11848,1.26
GROWWSLVR,GROWWAMC - GROWWSLVR,487055,792.75,,,GROWWSLVR,GROWWAMC - GROWWSLVR,487055,792.75
GRPLTD,GRP LIMITED,4451,101.23,,,GRPLTD,GRP LIMITED,4451,101.23
GRSE,GARDEN REACH SHIP&ENG LTD,1417468,38074.01,,,GRSE,GARDEN REACH SHIP&ENG LTD,1417468,38074.01
GRWRHITECH,GARWARE HI-TECH FILMS LTD,122431,4669.45,,,GRWRHITECH,GARWARE HI-TECH FILMS LTD,122431,4669.45
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94,,,GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2,0.00,,,GSEC10YEAR,MIRAEAMC - MAGS813ETF,2,0.00
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1000,0.64,,,GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1000,0.64
GSFC,GUJ STATE FERT & CHEM LTD,7447407,15435.15,,,GSFC,GUJ STATE FERT & CHEM LTD,7447407,15435.15
GSLSU,GLOBAL SURFACES LIMITED,169158,240.55,,,GSLSU,GLOBAL SURFACES LIMITED,169158,240.55
