sebi_report_as_on_reporting_date_23dec2025,unnamed_1,unnamed_2,unnamed_3
DBREALTY,VALOR ESTATE LIMITED,5931023,9491.03
DCAL,DISHMAN CARBO AMCIS LTD,760092,1991.76
DCBBANK,DCB BANK LIMITED,3575244,5288.14
DCI,DC INFOTECH AND COMUN LTD,36315,92.23
DCM,DCM LTD,8026,9.54
DCMNVL,DCM NOUVELLE LIMITED,1766,3.42
DCMSHRIRAM,DCM SHRIRAM LIMITED,130803,1730.92
DCMSRIND,DCM SHRIRAM IND LTD,200113,313.98
DCW,DCW LTD,3875208,2765.63
DCXINDIA,DCX SYSTEMS LIMITED,2993289,7448.23
DDEVPLSTIK,DDEV PLASTIKS IND LTD,389316,1168.34
DECCANCE,DECCAN CEMENTS LIMITED,181428,1662.33
DEEDEV,DEE DEVELOPMENT ENG LTD,296579,766.62
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,697501,9072.73
DEEPAKNTR,DEEPAK NITRITE LTD,652496,12353.84
DEEPINDS,DEEP INDUSTRIES LIMITED,641613,3122.17
DELHIVERY,DELHIVERY LIMITED,1983190,8715.42
DELTACORP,DELTA CORP LIMITED,9701498,8700.79
DEN,DEN NETWORKS LTD,3094230,1176.45
DENORA,DE NORA INDIA LIMITED,5288,48.40
DENTA,DENTA WATER N INFRA SOL L,499449,1961.82
DEVIT,DEV INFO TECHNOLOGY LTD,14963,8.32
DEVX,DEV ACCELERATOR LIMITED,7153,3.11
DEVYANI,DEVYANI INTERNATIONAL LTD,10987043,18026.77
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,904045,1338.78
DHANBANK,DHANLAXMI BANK LIMITED,438841,118.83
DHANI,DHANI SERVICES LIMITED,39828,20.88
DHANUKA,DHANUKA AGRITECH LTD,97367,1408.50
DHARMAJ,DHARMAJ CROP GUARD LTD,15568,42.63
DHUNINV,DHUNSERI INVESTMENTS LTD,653,9.78
DIACABS,DIAMOND POWER INFRA LTD,3831639,5774.14
DIAMINESQ,DIAMINES & CHEMICALS LTD,160,0.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1191912,12599.01
DIFFNKG,DIFFUSION ENGINEERS LTD,152785,540.47
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,452913,863.68
DISHTV,DISH TV INDIA LTD.,4399923,210.81
DIVGIITTS,DIVGI TORQTRANSFER SYST L,9657,63.44
DIVISLAB,DIVI S LABORATORIES LTD,194772,12634.51
DIVOPPBEES,NIP IND ETF DIV OPP,86832,73.44
DIXON,DIXON TECHNO (INDIA) LTD,523408,77575.69
DJML,DJ MEDIAPRINT & LOG LTD,74201,48.89
DLF,DLF LIMITED,4665757,35949.67
DLINKINDIA,D-LINK INDIA LTD,352810,1690.70
DMART,AVENUE SUPERMARTS LIMITED,543907,22796.59
DMCC,DMCC SPECIALITY CHEMICALS,17272,51.59
DODLA,DODLA DAIRY LIMITED,56034,758.72
DOLATALGO,DOLAT ALGOTECH LIMITED,396833,356.90
DOLLAR,DOLLAR INDUSTRIES LIMITED,149802,594.33
DOMS,DOMS INDUSTRIES LIMITED,85706,2265.27
DONEAR,DONEAR IND. LIMITED,26449,28.05
DPABHUSHAN,D. P. ABHUSHAN LIMITED,11403,174.72
DPSCLTD,DPSC LIMITED,45227,8.20
DPWIRES,D P WIRES LIMITED,19122,47.70
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,68505,110.26
DREDGECORP,DREDGING CORP OF INDIA,163988,1484.27
DRREDDY,DR. REDDY S LABORATORIES,449898,5780.65
DSSL,DYNACONS SYS & SOLN LTD,68289,724.66
DTIL,DHUNSERI TEA & IND. LTD.,4950,9.81
DUCON,DUCON INFRATECHNOLOGIES L,158571,9.30
DVL,DHUNSERI VENTURES LIMITED,37089,121.88
DWARKESH,DWARIKESH SUGAR IND LTD,2388285,1255.96
DYCL,DYNAMIC CABLES LIMITED,295614,1181.68
DYNAMATECH,DYNAMATIC TECHNOLOGIES,83275,6439.65
DYNPRO,DYNEMIC PRODUCTS LIMITED,8312,25.65
E2E,E2E NETWORKS LIMITED,16205,341.76
EASEMYTRIP,EASY TRIP PLANNERS LTD,54153079,6527.73
EBBETF0430,EDELAMC - EBBETF0430,610,9.36
EBBETF0431,EDELAMC - EBBETF0431,15,0.21
EBBETF0433,EDELAMC - EBBETF0433,125,1.59
EBGNG,GNG ELECTRONICS LIMITED,204418,709.45
ECAPINSURE,EDELAMC - ECAPINSURE,70898,16.64
ECLERX,ECLERX SERVICES LTD,29183,1198.22
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,236935,638.87
EDELWEISS,EDELWEISS FIN SERV LTD,14311686,15767.12
EFCIL,EFC (I) LIMITED,1553028,4571.48
EGOLD,EDELAMC - EGOLD,93559,105.66
EICHERMOT,EICHER MOTORS LTD,107465,7364.22
EIDPARRY,EID PARRY INDIA LTD,313162,3263.01
EIEL,ENVIRO INFRA ENGINEERS L,3556494,8820.91
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39365,151.59
EIHOTEL,EIH LIMITED,606462,2384.78
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48059,935.59
EKC,EVEREST KANTO CYLINDERLTD,1115879,1589.98
ELDEHSG,ELDECO HSG & IND LTD.,587,4.85
ELECON,ELECON ENG. CO. LTD,1293752,7592.34
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7983777,8101.85
ELECTHERM,ELECTROTHERM (I) LTD.,11143,112.13
ELGIEQUIP,ELGI EQUIPMENTS LTD,1555667,7931.76
ELIN,ELIN ELECTRONICS LIMITED,164751,326.48
ELLEN,ELLENBARRIE INDUS GASES L,356851,1758.63
ELM250,EDELAMC - ELM250,4377,0.73
EMAMILTD,EMAMI LIMITED,590176,3414.51
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184662,183.56
EMBDL,EMBASSY DEVELOPMENTS LTD,8497050,8910.45
EMCURE,EMCURE PHARMACEUTICALS L,107206,1488.33
EMIL,ELECTRONICS MART IND LTD,2372474,3301.89
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1269591,7107.42
EMUDHRA,EMUDHRA LIMITED,198979,1365.94
EMULTIMQ,EDELAMC - EMULTIMQ,46707,19.89
ENDURANCE,ENDURANCE TECHNO. LTD.,135992,3805.99
ENERGY,MIRAEAMC - ENERGY,8052,2.84
ENGINERSIN,ENGINEERS INDIA LTD,11433588,24297.40
ENIL,ENTERTAIN NET. IND. LTD.,50237,74.72
ENRIN,SIEMENS ENERGY INDIA LTD,589341,17207.66
ENTERO,ENTERO HEALTHCARE SOLU L,422513,4807.11
EPACK,EPACK DURABLE LIMITED,1857357,6164.51
EPACKPEB,EPACK PREFAB TECHN LTD,474626,1452.32
EPIGRAL,EPIGRAL LIMITED,271393,4727.47
EPL,EPL LIMITED,1688860,3824.54
EQUAL200,MIRAEAMC - EQUAL200,9602,1.29
EQUAL50ADD,DSPAMC - DSPNEWETF,11522,39.00
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9742923,6291.90
ERIS,ERIS LIFESCIENCES LIMITED,70423,1160.95
ESABINDIA,ESAB INDIA LTD,5243,299.74
ESAFSFB,ESAF SMALL FINANCE BANK L,1763486,591.55
ESCORTS,ESCORTS KUBOTA LIMITED,109373,3944.58
ESG,MIRAEAMC - MAESGETF,20606,8.98
ESILVER,EDELAMC - ESILVER,51827,79.02
ESSENTIA,INTEGRA ESSENTIA LIMITED,168746,3.57
ESTER,ESTER INDUSTRIES LTD,340476,429.45
ETERNAL,ETERNAL LIMITED,24662757,74020.02
ETHOSLTD,ETHOS LIMITED,22751,645.86
EUREKAFORB,EUREKA FORBES LIMITED,212335,1350.80
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,79492,280.57
EVEREADY,EVEREADY INDS. IND.  LTD.,865376,3306.52
EVERESTIND,EVEREST INDUSTRIES LTD,16558,98.92
EVIETF,ICICIPRAMC - EVIETF,48730,15.39
EVINDIA,MIRAEAMC - EVINDIA,190391,58.16
EXCEL,EXCEL REALTY N INFRA LTD,10201,0.14
EXCELINDUS,EXCEL INDUSTRIES LTD,23050,278.05
EXICOM,EXICOM TELE SYSTEMS LTD,899918,1316.08
EXIDEIND,EXIDE INDUSTRIES LTD,5672628,23507.42
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,42153,487.21
EXXARO,EXXARO TILES LIMITED,126175,10.20
FABTECH,FABTECH TECHNOLOGIES LTD,388234,910.67
FACT,FACT LTD,653832,6329.24
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,39936,343.13
FAZE3Q,FAZE THREE LIMITED,57167,293.93
FCL,FINEOTEX CHEMICAL LIMITED,6972780,2191.40
FCSSOFT,FCS SOFTWARE SOLN. LTD.,642762,16.28
FDC,FDC LIMITED,529155,2491.23
FEDERALBNK,FEDERAL BANK LTD,2046856,4627.63
FEDFINA,FEDBANK FINANCIAL SER L,3430836,4900.20
FIBERWEB,FIBERWEB INDIA LIMITED,997,0.46
FIEMIND,FIEM INDUSTRIES LIMITED,71494,1518.83
FILATEX,FILATEX INDIA LTD,3403651,1861.26
FILATFASH,FILATEX FASHIONS LIMITED,8662455,36.88
FINCABLES,FINOLEX CABLES LTD,1131262,10141.60
FINEORG,FINE ORGANIC IND. LTD.,29625,1409.77
FINIETF,ICICIPRAMC-ICICIFIN,752612,237.67
FINKURVE,FINKURVE FINANCIAL SERV L,2400,2.49
FINOPB,FINO PAYMENTS BANK LTD,1429694,4276.16
FINPIPE,FINOLEX INDUSTRIES LTD,3236561,6770.42
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2685018,9576.11
FISCHER,FISCHER MEDICAL VENTURE L,923183,564.72
FIVESTAR,FIVE-STAR BUS FIN LTD,1501756,9242.49
FLAIR,FLAIR WRITING INDUST LTD,215473,699.47
FLEXIADD,DSPAMC - FLEXIADD,19668,2.14
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,469948,17268.49
FMCGIETF,ICICIPRAMC - ICICIFMCG,2726208,1620.68
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,190514,940.51
FOCUS,FOCUS LIGHTG & FIXTRS LTD,60285,46.55
FOODSIN,FOODS & INNS LIMITED,58763,48.08
FORCEMOT,FORCE MOTORS LIMITED,49495,8178.16
FORTIS,FORTIS HEALTHCARE LTD,1520359,14428.41
FOSECOIND,FOSECO INDIA LTD,2933,173.48
FSL,FIRSTSOURCE SOLU. LTD.,1698589,6050.57
FUSION,FUSION FINANCE LIMITED,1439587,3504.34
GABRIEL,GABRIEL INDIA LTD,234635,2308.36
GAEL,GUJARAT AMBUJA EXPORTS LT,1187469,1557.25
GAIL,GAIL (INDIA) LTD,15097131,27753.02
GALAPREC,GALA PRECISION ENG LTD,37194,342.68
GALAXYSURF,GALAXY SURFACTANTS LTD,40937,947.80
GALLANTT,GALLANTT ISPAT LIMITED,373727,2247.75
GANDHAR,GANDHAR OIL REFINE IND L,677628,1118.18
GANDHITUBE,GANDHI SPL. TUBES LTD,24099,206.44
GANECOS,GANESHA ECOSPHERE LIMITED,175077,2024.36
GANESHBE,GANESH BENZOPLAST LIMITED,379301,426.46
GANESHCP,GANESH CONSUMER PRODUCT L,62041,154.40
GANESHHOU,GANESH HOUSING LIMITED,459926,4282.93
GANGAFORGE,GANGA FORGING LIMITED,10050,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,73079,590.10
GARUDA,GARUDA CONSTRUCT N ENG L,1103058,2360.48
GATEWAY,GATEWAY DISTRIPARKS LTD,4707283,3162.50
GEECEE,GEECEE VENTURES LIMITED,2664,9.68
GEEKAYWIRE,GEEKAY WIRES LIMITED,990,0.52
GEMAROMA,GEM AROMATICS LIMITED,400768,694.98
GENESYS,GENESYS INTL CORPN LTD,802249,4592.42
GENUSPAPER,GENUS P&B LIMITED,148716,30.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,3404253,12082.60
GEOJITFSL,GEOJIT FINANCIAL SER L,1673048,1365.34
GESHIP,THE GE SHPG.LTD,627573,6991.36
GFLLIMITED,GFL LIMITED,15081,8.53
GHCL,GHCL LIMITED,393806,2432.80
GHCLTEXTIL,GHCL TEXTILES LIMITED,196768,155.78
GICHSGFIN,GIC HOUSING FINANCE LTD,1223362,2229.61
GICRE,GENERAL INS CORP OF INDIA,2125551,8470.86
GILLETTE,GILLETTE INDIA LTD,54861,5016.32
GILT5YBEES,RELCAPAMC - NETFGILT5Y,32191,20.38
GIPCL,GUJ IND POW CO. LTD,2616586,4935.13
GKENERGY,GK ENERGY LIMITED,607319,973.13
GLAND,GLAND PHARMA LIMITED,183385,3526.11
GLAXO,GLAXOSMITHKLINE PHARMA LT,114341,3259.77
GLENMARK,GLENMARK PHARMACEUTICALS,335035,6717.12
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,800193,559.26
GLOBUSSPR,GLOBUS SPIRITS LTD,171706,1892.45
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,178471,116.39
GMBREW,G M BREWERIES LTD,127889,1339.25
GMDCLTD,GUJARAT MINERAL DEV CORP,6732955,35491.55
GMMPFAUDLR,GMM PFAUDLER LIMITED,216690,2643.53
GMRAIRPORT,GMR AIRPORTS LIMITED,10344431,10047.38
GMRP&UI,GMR POW AND URBAN INFRA L,13199902,15422.49
GNA,GNA AXLES LIMITED,161023,548.25
GNFC,GUJ NAR VAL FER & CHEM L,1792168,9791.47
GOACARBON,GOA CARBON LIMITED,25206,124.75
GOCLCORP,GOCL CORPORATION LIMITED,387294,1448.66
GOCOLORS,GO FASHION INDIA LTD,235290,1466.06
GODAVARIB,GODAVARI BIOREFINERIES L,82170,213.58
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,555717,18573.35
GODIGIT,GO DIGIT GENERAL INS LTD,199102,712.42
GODREJAGRO,GODREJ AGROVET LIMITED,995912,6855.26
GODREJCP,GODREJ CONSUMER PRODUCTS,405180,5012.42
GODREJIND,GODREJ INDUSTRIES LTD,193428,2172.86
GODREJPROP,GODREJ PROPERTIES LTD,779397,17589.98
GOKEX,GOKALDAS EXPORTS LTD.,1469105,12562.03
GOKUL,GOKUL REFOILS & SOLV LTD,1063,0.44
GOKULAGRO,GOKUL AGRO RESOURCES LTD,554319,1081.93
GOLD1,KOTAK GOLD ETF,1212511,1215.20
GOLD360,360ONEAMC - GOLD360,122113,158.19
GOLDADD,DSPAMC - DSPGOLD,41043,52.79
GOLDBEES,NIP IND ETF GOLD BEES,26743158,28030.59
GOLDCASE,ZERODHAAMC - GOLDCASE,3235317,651.62
GOLDETF,MIRAEAMC - MAGOLDETF,940931,1153.04
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1944522,7354.17
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,4085634,4402.82
GOLDSHARE,UTI GOLD ETF,1189614,1002.33
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,726509,7229.17
GOPAL,GOPAL SNACKS LIMITED,757810,2686.30
GPIL,GODAWARI POW & ISP LTD,9464762,22165.04
GPPL,GUJARAT PIPAVAV PORT LTD,7440095,15450.05
GPTHEALTH,GPT HEALTHCARE LIMITED,978447,1472.70
GPTINFRA,GPT INFRAPROJECTS LTD,410130,457.97
GRANULES,GRANULES INDIA LIMITED,2584327,14298.48
GRAPHITE,GRAPHITE INDIA LTD,1854877,10629.64
GRASIM,GRASIM INDUSTRIES LTD,220635,6155.79
GRAVITA,GRAVITA INDIA LIMITED,442595,8073.15
GREAVESCOT,GREAVES COTTON LTD.,5387231,11587.58
GREENLAM,GREENLAM INDUSTRIES LTD.,85956,219.74
GREENPANEL,GREENPANEL INDUSTRIES LTD,312367,894.42
GREENPLY,GREENPLY INDUSTRIES LTD,491788,1474.04
GREENPOWER,ORIENT GREEN POWER CO LTD,5194757,715.46
GRINDWELL,GRINDWELL NORTON LIMITED,67532,1169.68
GRINFRA,G R INFRAPROJECTS LIMITED,77239,983.50
GRMOVER,GRM OVERSEAS LIMITED,6143288,10258.71
GROWW,BILLIONBRAINS GARAGE VN L,5073582,8209.89
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1028648,831.37
GROWWEV,GROWWAMC - GROWWEV,168942,51.82
GROWWGOLD,GROWWAMC - GROWWGOLD,193657,243.71
GROWWLIQID,GROWWAMC - GROWWLIQID,3130,3.34
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3103,0.33
GROWWMOM50,GROWWAMC - GROWWMOM50,119702,12.93
GROWWN200,GROWWAMC - GROWWN200,48652,5.65
GROWWNET,GROWWAMC - GROWWNET,117212,12.60
GROWWNIFTY,GROWWAMC - GROWWNIFTY,64033,6.69
GROWWNXT50,GROWWAMC - GROWWNXT50,2884,1.98
GROWWPOWER,GROWWAMC - GROWWPOWER,240343,24.04
GROWWRAIL,GROWWAMC - GROWWRAIL,4052446,1432.03
GROWWRLTY,GROWWAMC - GROWWRLTY,31883,3.21
GROWWSLVR,GROWWAMC - GROWWSLVR,323356,593.63
GRPLTD,GRP LIMITED,4397,97.40
GRSE,GARDEN REACH SHIP&ENG LTD,1804263,47008.48
GRWRHITECH,GARWARE HI-TECH FILMS LTD,133741,5051.99
GSEC10IETF,ICICIPRAMC - ICICI10GS,1162,3.00
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,329,0.21
GSFC,GUJ STATE FERT & CHEM LTD,7294265,14891.13
GSLSU,GLOBAL SURFACES LIMITED,78200,103.74
GSPL,GUJARAT STATE PETRO LTD,1758371,5463.18
GSS,GSS INFOTECH LIMITED,24134,6.23
GTL,GTL LTD,96359,11.76
GTLINFRA,GTL INFRA.LTD,7486396,114.34
GTPL,GTPL HATHWAY LIMITED,43570,51.51
GUFICBIO,GUFIC BIOSCIENCES LTD.,113676,414.34
GUJALKALI,GUJARAT ALKALIES & CHEM,357369,2212.68
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,648799,2941.38
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1105641,4546.01
GULFOILLUB,GULF OIL LUB. IND. LTD.,143454,1773.89
GULFPETRO,GP PETROLEUMS LIMITED,62143,26.13
GULPOLY,GULSHAN POLYOLS LIMITED,254439,418.36
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,486133,1675.77
GVT&D,GE VERNOVA T&D INDIA LTD,177412,5303.28
HAL,HINDUSTAN AERONAUTICS LTD,3419788,160118.08
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2817112,18436.80
HAPPYFORGE,HAPPY FORGINGS LIMITED,101654,1026.05
HARDWYN,HARDWYN INDIA LIMITED,458741,80.60
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,583234,2832.38
HARRMALAYA,HARRISON MALAYALAM LTD,9830,20.01
HARSHA,HARSHA ENGINEERS INT LTD,1046007,4695.26
HATHWAY,HATHWAY CABLE & DATACOM,28815771,4443.18
HATSUN,HATSUN AGRO PRODUCT LTD.,38006,395.90
HAVELLS,HAVELLS INDIA LIMITED,850712,13077.81
HBLENGINE,HBL ENGINEERING LTD,4866529,41918.17
HCC,HINDUSTAN CONSTRUCTION CO,43876077,9736.25
HCG,HEALTHCARE GLOB. ENT. LTD,255138,1629.78
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,871603,14322.82
HDBFS,HDB FINANCIAL SERVICES L,422490,3206.67
HDFCAMC,HDFC AMC LIMITED,379862,10664.22
HDFCBANK,HDFC BANK LTD,3349249,32109.42
HDFCBSE500,HDFCAMC - HDFCBSE500,10551,3.97
HDFCGOLD,HDFC GOLD ETF,3393337,3632.16
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4556,5.65
HDFCLIFE,HDFC LIFE INS CO LTD,765119,5813.80
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,31938,6.72
HDFCMID150,HDFCAMC - HDFCMID150,671624,144.69
HDFCMOMENT,HDFCAMC - HDFCMOMENT,397684,131.50
HDFCNEXT50,HDFCAMC - HDFCNEXT50,66143,46.64
HDFCNIF100,HDFCAMC - HDFCNIF100,26429,7.06
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,84499,48.90
HDFCNIFIT,HDFCAMC - HDFCNIFIT,112992,42.74
HDFCNIFTY,HDFCAMC - HDFCNIFTY,52631,148.91
HDFCPSUBK,HDFCAMC HDFCPSUBK,36560,30.27
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,80283,22.78
HDFCQUAL,HDFCAMC - HDFCQUAL,20526,12.06
HDFCSENSEX,HDFCAMC - HDFCSENSEX,22166,20.41
HDFCSILVER,HDFCAMC - HDFCSILVER,3861183,6878.89
HDFCSML250,HDFCAMC - HDFCSML250,3509007,5953.27
HDFCVALUE,HDFCAMC - HDFCVALUE,1413,1.95
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,198348,299.43
HEALTHY,BIRLASLAMC - HEALTHY,214604,32.18
HEG,HEG LTD,1493621,8045.11
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,762554,1571.62
HEMIPROP,HEMISPHERE PROP IND LTD,3133190,4742.30
HERANBA,HERANBA INDUSTRIES LTD,127634,410.92
HERCULES,HERCULES INVESTMENTS LTD,27961,52.78
HERITGFOOD,HERITAGE FOODS LTD,985373,4871.47
HEROMOTOCO,HERO MOTOCORP LIMITED,192514,10731.45
HESTERBIO,HESTER BIOSCIENCES LTD,7576,144.92
HEUBACHIND,HEUBACH COLORANTS IND LTD,31956,171.44
HEXT,HEXAWARE TECHNOLOGIES LTD,303200,2333.38
HFCL,HFCL LIMITED,43272239,36667.74
HGINFRA,H.G.INFRA ENGINEERING LTD,508629,5058.17
HGS,HINDUJA GLOBAL SOLS. LTD.,135185,776.05
HIKAL,HIKAL LIMITED,1418836,4213.10
HILINFRA,HIGHWAY INFRASTRUCTURE L,233531,160.45
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3115100,4309.86
HINDALCO,HINDALCO  INDUSTRIES  LTD,1797815,13968.12
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,12690340,40664.04
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4305588,8101.62
HINDPETRO,HINDUSTAN PETROLEUM CORP,1450947,6287.78
HINDUNILVR,HINDUSTAN UNILEVER LTD.,713091,17513.58
HINDWAREAP,HINDWARE HME INOVATON LTD,1743576,5434.26
HINDZINC,HINDUSTAN ZINC LIMITED,5903564,30702.26
HIRECT,HIND RECTIFIER LIMITED,41404,681.74
HISARMETAL,HISAR METAL IND. LIMITED,1364,2.73
HITECH,HI-TECH PIPES LIMITED,7250430,8101.54
HITECHCORP,HITECH CORPORATION LTD,1348,2.73
HLEGLAS,HLE GLASCOAT LIMITED,217305,1116.06
HLVLTD,HLV LIMITED,443331,60.26
HMAAGRO,HMA AGRO INDUSTRIES LTD,597318,194.47
HMVL,HINDUSTAN MEDIA VENT LTD,38590,31.42
HNDFDS,HINDUSTAN FOODS LIMITED,89769,484.44
HNGSNGBEES,NIP IND ETF HANGSENG BEES,435410,2142.21
HOMEFIRST,HOME FIRST FIN CO IND LTD,326400,4002.08
HONASA,HONASA CONSUMER LIMITED,720689,2065.92
HONAUT,HONEYWELL AUTOMATION IND,10869,4180.42
HONDAPOWER,HONDA I POWER PRODUCT LTD,16449,461.50
HPAL,HP ADHESIVES LIMITED,88329,60.40
HPL,HPL ELECTRIC & POWER LTD,723775,3740.62
HSCL,HIMADRI SPECIALITY CHEM L,3992958,19385.05
HTMEDIA,HT MEDIA LIMITED,36272,8.97
HUBTOWN,HUBTOWN LIMITED,3738524,10769.35
HUDCO,HSG & URBAN DEV CORPN LTD,11557482,27669.11
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1270677,4251.04
HYUNDAI,HYUNDAI MOTOR INDIA LTD,600552,14703.40
ICEMAKE,ICE MAKE REFRIGERAT LTD,22189,181.75
ICICIB22,ICICIPRAMC - BHARATIWIN,247412,278.81
ICICIBANK,ICICI BANK LTD.,3490554,48236.27
ICICIGI,ICICI LOMBARD GIC LIMITED,161954,3256.58
ICICIPRULI,ICICI PRU LIFE INS CO LTD,422547,2723.81
ICIL,INDO COUNT INDUSTRIES LTD,906533,2715.70
ICRA,ICRA LIMITED,6291,403.78
IDBI,IDBI BANK LIMITED,41511486,39890.91
IDEA,VODAFONE IDEA LIMITED,501774363,47661.31
IDEAFORGE,IDEAFORGE TECHNO LTD,1230123,6462.07
IDFCFIRSTB,IDFC FIRST BANK LIMITED,40187757,29352.16
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,8575,25.57
IEX,INDIAN ENERGY EXC LTD,9252286,14670.82
IFBAGRO,IFB AGRO INDUSTRIES LTD,13125,180.78
IFBIND,IFB INDUSTRIES LTD,285709,4751.70
IFCI,IFCI LTD,20977724,12146.26
IFGLEXPOR,IFGL REFRACTORIES LIMITED,42967,107.63
IGARASHI,IGARASHI MOTORS INDIA LTD,172721,893.59
IGCL,INDOGULF CROPSCIENCES LTD,355371,383.48
IGIL,INTERNATIO GEMM INS (I) L,1034196,3883.15
IGL,INDRAPRASTHA GAS LTD,3386458,6960.74
IGPL,I G PETROCHEMICALS LTD,71260,367.81
IIFL,IIFL FINANCE LIMITED,1312248,6317.93
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2377995,7726.11
IKIO,IKIO TECHNOLOGIES LIMITED,295286,691.29
IKS,INVENTURUS KNOWLEDGE SO L,306523,4949.28
IMAGICAA,IMAGICAAWORLD ENT LTD,2712009,1696.98
IMFA,INDIAN METALS & FERRO,246372,2815.61
IMPAL,IND MOTOR PART & ACC LTD,176,1.99
INDBANK,INDBANK MERCH BANK,3470,1.34
INDGN,INDEGENE LIMITED,962399,5500.67
INDHOTEL,THE INDIAN HOTELS CO. LTD,3395911,25747.32
INDIACEM,THE INDIA CEMENTS LIMITED,452115,1725.32
INDIAGLYCO,INDIA GLYCOLS LTD,969370,8748.78
INDIAMART,INDIAMART INTERMESH LTD,91315,2248.93
INDIANB,INDIAN BANK,1049621,8397.48
INDIANHUME,INDIAN HUME PIPE CO. LTD.,59125,248.23
INDIASHLTR,INDIA SHELTER FIN CORP L,247969,2201.61
INDIGO,INTERGLOBE AVIATION LTD,754622,40125.75
INDIGOPNTS,INDIGO PAINTS LIMITED,123405,1506.83
INDIQUBE,INDIQUBE SPACES LIMITED,95355,218.82
INDNIPPON,INDIA NIPPON ELECT  LTD,67700,603.94
INDOAMIN,INDO AMINES LIMITED,182040,272.98
INDOBORAX,INDO BORAX & CHEMICAL LTD,33453,87.63
INDOCO,INDOCO REMEDIES LTD.,125221,360.24
INDOFARM,INDO FARM EQUIPMENT LTD,288491,676.90
INDORAMA,INDO RAMA SYNTHETICS LTD,594032,347.66
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1010296,3001.87
