sebi_report_as_on_reporting_date_30oct2025,unnamed_1,unnamed_2,unnamed_3
DCW,DCW LTD,4337952,3321.20
DCXINDIA,DCX SYSTEMS LIMITED,2782533,7739.77
DDEVPLSTIK,DDEV PLASTIKS IND LTD,228903,725.65
DECCANCE,DECCAN CEMENTS LIMITED,179277,1769.79
DEEDEV,DEE DEVELOPMENT ENG LTD,230381,655.14
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,761605,10278.21
DEEPAKNTR,DEEPAK NITRITE LTD,670822,13221.16
DEEPINDS,DEEP INDUSTRIES LIMITED,563589,2790.17
DELHIVERY,DELHIVERY LIMITED,1831963,8144.84
DELTACORP,DELTA CORP LIMITED,9345526,8874.93
DEN,DEN NETWORKS LTD,3328736,1306.92
DENORA,DE NORA INDIA LIMITED,13588,121.49
DENTA,DENTA WATER N INFRA SOL L,382526,1626.45
DEVIT,DEV INFO TECHNOLOGY LTD,14423,8.14
DEVYANI,DEVYANI INTERNATIONAL LTD,9112211,15821.25
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,907746,1382.07
DHANBANK,DHANLAXMI BANK LIMITED,617074,170.20
DHANI,DHANI SERVICES LIMITED,1321713,805.87
DHANUKA,DHANUKA AGRITECH LTD,86341,1391.37
DHARMAJ,DHARMAJ CROP GUARD LTD,6575,20.33
DHUNINV,DHUNSERI INVESTMENTS LTD,1136,20.86
DIACABS,DIAMOND POWER INFRA LTD,3803441,5732.84
DIAMINESQ,DIAMINES & CHEMICALS LTD,410,1.46
DIAMONDYD,PRATAAP SNACKS LIMITED,930498,9586.53
DIFFNKG,DIFFUSION ENGINEERS LTD,155934,580.02
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS L,3800,1.25
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,502538,1028.69
DISHTV,DISH TV INDIA LTD.,3353889,203.93
DIVGIITTS,DIVGI TORQTRANSFER SYST L,11378,74.93
DIVISLAB,DIVI S LABORATORIES LTD,182291,11792.09
DIVOPPBEES,NIP IND ETF DIV OPP,110169,91.56
DIXON,DIXON TECHNO (INDIA) LTD,331168,53730.87
DLF,DLF LIMITED,3935026,31279.28
DLINKINDIA,D-LINK INDIA LTD,411377,2021.22
DMART,AVENUE SUPERMARTS LIMITED,383139,16820.94
DMCC,DMCC SPECIALITY CHEMICALS,10703,33.86
DODLA,DODLA DAIRY LIMITED,63386,868.89
DOLATALGO,DOLAT ALGOTECH LIMITED,548294,503.88
DOLLAR,DOLLAR INDUSTRIES LIMITED,175169,692.25
DOLPHIN,DOLPHIN OFF ENT (IND) L,310,1.30
DOMS,DOMS INDUSTRIES LIMITED,119663,3158.47
DONEAR,DONEAR IND. LIMITED,33657,35.46
DPABHUSHAN,D. P. ABHUSHAN LIMITED,10748,162.64
DPSCLTD,DPSC LIMITED,49465,8.97
DPWIRES,D P WIRES LIMITED,26354,72.44
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,36834,54.20
DREDGECORP,DREDGING CORP OF INDIA,141030,1001.76
DRREDDY,DR. REDDY S LABORATORIES,958112,11991.00
DSSL,DYNACONS SYS & SOLN LTD,81119,878.30
DTIL,DHUNSERI TEA & IND. LTD.,4255,8.75
DUCON,DUCON INFRATECHNOLOGIES L,150361,8.99
DVL,DHUNSERI VENTURES LIMITED,25305,89.75
DWARKESH,DWARIKESH SUGAR IND LTD,2470411,1321.14
DYCL,DYNAMIC CABLES LIMITED,262573,1145.01
DYNAMATECH,DYNAMATIC TECHNOLOGIES,74832,5335.96
DYNPRO,DYNEMIC PRODUCTS LIMITED,5877,20.23
EASEMYTRIP,EASY TRIP PLANNERS LTD,65015111,8003.02
EBBETF0430,EDELAMC - EBBETF0430,791,12.11
EBBETF0431,EDELAMC - EBBETF0431,266,3.65
EBBETF0433,EDELAMC - EBBETF0433,27,0.34
EBGNG,GNG ELECTRONICS LIMITED,202573,719.78
ECAPINSURE,EDELAMC - ECAPINSURE,224931,53.00
ECLERX,ECLERX SERVICES LTD,47843,2000.99
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,289521,780.02
EDELWEISS,EDELWEISS FIN SERV LTD,16122377,18041.55
EFCIL,EFC (I) LIMITED,299532,921.85
EGOLD,EDELAMC - EGOLD,363511,427.77
EICHERMOT,EICHER MOTORS LTD,99989,6627.00
EIDPARRY,EID PARRY INDIA LTD,284591,2998.33
EIEL,ENVIRO INFRA ENGINEERS L,3789826,9833.90
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,37013,144.83
EIHOTEL,EIH LIMITED,773753,3077.95
EIMCOELECO,EIMCO ELECON (INDIA) LTD,46190,963.63
EKC,EVEREST KANTO CYLINDERLTD,1284100,1922.18
ELDEHSG,ELDECO HSG & IND LTD.,27,0.24
ELECON,ELECON ENG. CO. LTD,1301046,7958.73
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7777870,8766.75
ELECTHERM,ELECTROTHERM (I) LTD.,8099,85.35
ELGIEQUIP,ELGI EQUIPMENTS LTD,1177698,6102.12
ELIN,ELIN ELECTRONICS LIMITED,85501,181.53
ELLEN,ELLENBARRIE INDUS GASES L,400676,2076.74
EMAMILTD,EMAMI LIMITED,680981,4016.09
EMAMIPAP,EMAMI PAPER MILLS LIMITED,183810,202.99
EMBDL,EMBASSY DEVELOPMENTS LTD,40457585,46541.90
EMCURE,EMCURE PHARMACEUTICALS L,84650,1167.85
EMIL,ELECTRONICS MART IND LTD,2008134,3106.41
EMKAY,EMKAY GLOBAL FIN SERV LTD,195,0.68
EMMBI,EMMBI INDUSTRIES LIMITED,1351,1.67
EMSLIMITED,EMS LIMITED,1317279,8073.40
EMUDHRA,EMUDHRA LIMITED,182078,1308.44
EMULTIMQ,EDELAMC - EMULTIMQ,39454,16.88
ENDURANCE,ENDURANCE TECHNO. LTD.,114873,3299.05
ENGINERSIN,ENGINEERS INDIA LTD,11848586,25493.26
ENIL,ENTERTAIN NET. IND. LTD.,38485,62.00
ENRIN,SIEMENS ENERGY INDIA LTD,310236,10148.06
ENTERO,ENTERO HEALTHCARE SOLU L,287995,3455.14
EPACK,EPACK DURABLE LIMITED,1392949,5239.90
EPIGRAL,EPIGRAL LIMITED,269366,4796.36
EPL,EPL LIMITED,1985910,4532.41
EQUAL200,MIRAEAMC - EQUAL200,7223,0.96
EQUAL50ADD,DSPAMC - DSPNEWETF,13822,45.32
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,10624587,6808.00
ERIS,ERIS LIFESCIENCES LIMITED,73164,1233.03
ESABINDIA,ESAB INDIA LTD,10587,558.64
ESAFSFB,ESAF SMALL FINANCE BANK L,1825466,627.72
ESCORTS,ESCORTS KUBOTA LIMITED,171169,6219.15
ESG,MIRAEAMC - MAESGETF,15958,6.91
ESILVER,EDELAMC - ESILVER,338471,502.31
ESSENTIA,INTEGRA ESSENTIA LIMITED,140336,3.04
ESTER,ESTER INDUSTRIES LTD,367846,485.04
ETERNAL,ETERNAL LIMITED,13887470,42338.01
ETHOSLTD,ETHOS LIMITED,23573,636.79
EUREKAFORB,EUREKA FORBES LIMITED,96087,551.39
EUROBOND,EURO PANEL PRODUCTS LTD,1487,3.43
EVEREADY,EVEREADY INDS. IND.  LTD.,1221880,4965.74
EVERESTIND,EVEREST INDUSTRIES LTD,10793,71.43
EVIETF,ICICIPRAMC - EVIETF,139742,44.61
EVINDIA,MIRAEAMC - EVINDIA,233865,71.41
EXCELINDUS,EXCEL INDUSTRIES LTD,27943,348.07
EXICOM,EXICOM TELE SYSTEMS LTD,796849,1301.42
EXIDEIND,EXIDE INDUSTRIES LTD,6031124,25421.48
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,38275,443.67
EXXARO,EXXARO TILES LIMITED,167626,13.29
FACT,FACT LTD,719665,7068.55
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31507,304.68
FAZE3Q,FAZE THREE LIMITED,62471,329.54
FCL,FINEOTEX CHEMICAL LIMITED,1311801,2219.36
FCSSOFT,FCS SOFTWARE SOLN. LTD.,308147,9.14
FDC,FDC LIMITED,517322,2527.02
FEDERALBNK,FEDERAL BANK LTD,3148804,6759.78
FEDFINA,FEDBANK FINANCIAL SER L,3551411,5093.27
FIBERWEB,FIBERWEB INDIA LIMITED,6224,2.78
FIEMIND,FIEM INDUSTRIES LIMITED,115717,2336.93
FILATEX,FILATEX INDIA LTD,3532887,2009.94
FILATFASH,FILATEX FASHIONS LIMITED,1370484,7.85
FINCABLES,FINOLEX CABLES LTD,1163322,10801.77
FINEORG,FINE ORGANIC IND. LTD.,32651,1568.93
FINIETF,ICICIPRAMC-ICICIFIN,417660,126.51
FINOPB,FINO PAYMENTS BANK LTD,1383327,4245.71
FINPIPE,FINOLEX INDUSTRIES LTD,3165159,6909.51
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2285943,8748.02
FISCHER,FISCHER MEDICAL VENTURE L,471154,542.96
FIVESTAR,FIVE-STAR BUS FIN LTD,1252659,7811.75
FLAIR,FLAIR WRITING INDUST LTD,236851,779.71
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,510021,18923.43
FMCGIETF,ICICIPRAMC - ICICIFMCG,2055060,1230.18
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,125230,630.71
FOODSIN,FOODS & INNS LIMITED,16398,16.66
FORCEMOT,FORCE MOTORS LIMITED,64725,10694.93
FORTIS,FORTIS HEALTHCARE LTD,862990,8268.57
FOSECOIND,FOSECO INDIA LTD,3605,217.21
FSL,FIRSTSOURCE SOLU. LTD.,1920585,6851.61
FUSION,FUSION FINANCE LIMITED,1577885,3821.75
GABRIEL,GABRIEL INDIA LTD,168555,1671.42
GAEL,GUJARAT AMBUJA EXPORTS LT,1773571,2215.65
GAIL,GAIL (INDIA) LTD,15487489,29051.57
GALAPREC,GALA PRECISION ENG LTD,47634,448.15
GALAXYSURF,GALAXY SURFACTANTS LTD,42525,1045.72
GALLANTT,GALLANTT ISPAT LIMITED,240304,1461.12
GANDHAR,GANDHAR OIL REFINE IND L,699449,1179.80
GANDHITUBE,GANDHI SPL. TUBES LTD,34122,305.36
GANECOS,GANESHA ECOSPHERE LIMITED,130528,1976.78
GANESHBE,GANESH BENZOPLAST LIMITED,403185,454.47
GANESHCP,GANESH CONSUMER PRODUCT L,100,0.28
GANESHHOU,GANESH HOUSING LIMITED,457637,4315.30
GARFIBRES,GARWARE TECH FIBRES LTD,72381,618.03
GARUDA,GARUDA CONSTRUCT N ENG L,729987,1464.55
GATECH,GACM TECHNOLOGIES LIMITED,70936,0.46
GATEWAY,GATEWAY DISTRIPARKS LTD,5029732,3427.71
GCSL,GRETEX CORPORATE SERVICES,555,1.44
GEECEE,GEECEE VENTURES LIMITED,251,0.96
GEEKAYWIRE,GEEKAY WIRES LIMITED,3025,2.28
GEMAROMA,GEM AROMATICS LIMITED,185329,440.56
GENESYS,GENESYS INTL CORPN LTD,667840,4250.98
GENUSPAPER,GENUS P&B LIMITED,138039,29.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,3943126,14215.15
GEOJITFSL,GEOJIT FINANCIAL SER L,1723257,1429.33
GESHIP,THE GE SHPG.LTD,853952,9163.54
GFLLIMITED,GFL LIMITED,28547,18.88
GHCL,GHCL LIMITED,694145,4272.87
GHCLTEXTIL,GHCL TEXTILES LIMITED,97732,86.75
GICHSGFIN,GIC HOUSING FINANCE LTD,1226401,2436.99
GICRE,GENERAL INS CORP OF INDIA,2441890,9772.71
GILLETTE,GILLETTE INDIA LTD,41414,4007.61
GILT5YBEES,RELCAPAMC - NETFGILT5Y,16083,10.15
GIPCL,GUJ IND POW CO. LTD,2618667,5243.39
GKENERGY,GK ENERGY LIMITED,125,0.26
GLAND,GLAND PHARMA LIMITED,161433,3162.05
GLAXO,GLAXOSMITHKLINE PHARMA LT,115555,3404.25
GLENMARK,GLENMARK PHARMACEUTICALS,349567,6919.32
GLOBALVECT,GLOBAL VEC HELICORP LTD,1853,4.34
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,577839,425.34
GLOBUSSPR,GLOBUS SPIRITS LTD,173774,1948.84
GLOSTERLTD,GLOSTER LIMITED,4001,26.73
GMBREW,G M BREWERIES LTD,86935,936.01
GMDCLTD,GUJARAT MINERAL DEV CORP,6360868,34469.59
GMMPFAUDLR,GMM PFAUDLER LIMITED,320989,3880.72
GMRAIRPORT,GMR AIRPORTS LIMITED,13157887,11753.49
GMRP&UI,GMR POW AND URBAN INFRA L,12585074,14642.23
GNA,GNA AXLES LIMITED,156156,538.63
GNFC,GUJ NAR VAL FER & CHEM L,1952127,10715.50
GOACARBON,GOA CARBON LIMITED,33602,166.97
GOCLCORP,GOCL CORPORATION LIMITED,390327,1497.54
GOCOLORS,GO FASHION INDIA LTD,155733,1173.33
GODAVARIB,GODAVARI BIOREFINERIES L,45097,122.16
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,879755,29440.55
GODIGIT,GO DIGIT GENERAL INS LTD,225297,812.31
GODREJAGRO,GODREJ AGROVET LIMITED,858731,6396.10
GODREJCP,GODREJ CONSUMER PRODUCTS,650606,7846.04
GODREJIND,GODREJ INDUSTRIES LTD,194379,2229.23
GODREJPROP,GODREJ PROPERTIES LTD,808110,18627.91
GOKEX,GOKALDAS EXPORTS LTD.,1247094,10428.33
GOKUL,GOKUL REFOILS & SOLV LTD,1597,0.67
GOKULAGRO,GOKUL AGRO RESOURCES LTD,507180,911.42
GOLD1,KOTAK GOLD ETF,1222449,1192.41
GOLD360,360ONEAMC - GOLD360,25748,32.23
GOLDBEES,NIP IND ETF GOLD BEES,29017978,28895.91
GOLDCASE,ZERODHAAMC - GOLDCASE,2741973,518.40
GOLDETF,MIRAEAMC - MAGOLDETF,725736,844.27
GOLDETFADD,DSPAMC - DSPGOLDETF,19845,23.56
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2137860,8080.00
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3867338,3980.01
GOLDSHARE,UTI GOLD ETF,1363118,1166.44
GOLDTECH,AION-TECH SOLUTIONS LTD,1500,1.02
GOODLUCK,GOODLUCK INDIA LIMITED,774210,7903.43
GOPAL,GOPAL SNACKS LIMITED,727218,2624.24
GOYALALUM,GOYAL ALUMINIUMS LIMITED,1560,0.13
GPIL,GODAWARI POW & ISP LTD,8081591,18411.58
GPPL,GUJARAT PIPAVAV PORT LTD,8692254,17234.02
GPTHEALTH,GPT HEALTHCARE LIMITED,559360,897.96
GPTINFRA,GPT INFRAPROJECTS LTD,149290,173.82
GRANULES,GRANULES INDIA LIMITED,4415661,23278.23
GRAPHITE,GRAPHITE INDIA LTD,1459179,8469.30
GRASIM,GRASIM INDUSTRIES LTD,169747,4644.87
GRAUWEIL,GRAUER & WEIL IND LTD,2000,1.83
GRAVITA,GRAVITA INDIA LIMITED,793436,14086.17
GREAVESCOT,GREAVES COTTON LTD.,4628913,10329.11
GREENLAM,GREENLAM INDUSTRIES LTD.,108941,280.92
GREENPANEL,GREENPANEL INDUSTRIES LTD,271498,834.47
GREENPLY,GREENPLY INDUSTRIES LTD,414588,1290.02
GREENPOWER,ORIENT GREEN POWER CO LTD,4127665,587.46
GRINDWELL,GRINDWELL NORTON LIMITED,68724,1215.63
GRINFRA,G R INFRAPROJECTS LIMITED,70941,944.39
GRMOVER,GRM OVERSEAS LIMITED,2559817,9549.88
GROWWDEFNC,GROWWAMC - GROWWDEFNC,919949,757.39
GROWWEV,GROWWAMC - GROWWEV,222982,67.89
GROWWGOLD,GROWWAMC - GROWWGOLD,282235,340.96
GROWWLIQID,GROWWAMC - GROWWLIQID,1507,1.59
GROWWLOVOL,GROWWAMC - GROWWLOVOL,4521,0.47
GROWWMOM50,GROWWAMC - GROWWMOM50,197770,21.44
GROWWN200,GROWWAMC - GROWWN200,22370,2.53
GROWWNET,GROWWAMC - GROWWNET,145035,15.51
GROWWNIFTY,GROWWAMC - GROWWNIFTY,505,0.05
GROWWNXT50,GROWWAMC - GROWWNXT50,300,0.21
GROWWPOWER,GROWWAMC - GROWWPOWER,149070,15.45
GROWWRAIL,GROWWAMC - GROWWRAIL,3557193,1279.35
GROWWSLVR,GROWWAMC - GROWWSLVR,514345,828.85
GRPLTD,GRP LIMITED,3130,75.79
GRSE,GARDEN REACH SHIP&ENG LTD,1674756,43936.08
GRWRHITECH,GARWARE HI-TECH FILMS LTD,140533,5213.64
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1973,1.25
GSFC,GUJ STATE FERT & CHEM LTD,7328418,15261.48
GSLSU,GLOBAL SURFACES LIMITED,168228,237.52
GSPL,GUJARAT STATE PETRO LTD,816581,2735.18
GSS,GSS INFOTECH LIMITED,406837,115.14
GTL,GTL LTD,109731,13.74
GTLINFRA,GTL INFRA.LTD,7615377,125.63
GTPL,GTPL HATHWAY LIMITED,43005,51.66
GUFICBIO,GUFIC BIOSCIENCES LTD.,135856,496.63
GUJALKALI,GUJARAT ALKALIES & CHEM,363437,2330.21
GUJAPOLLO,GUJ. APOLLO IND. LTD.,402,1.94
GUJGASLTD,GUJARAT GAS LIMITED,711530,3323.48
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1285505,5323.62
GULFOILLUB,GULF OIL LUB. IND. LTD.,172595,2132.09
GULFPETRO,GP PETROLEUMS LIMITED,57482,24.55
GULPOLY,GULSHAN POLYOLS LIMITED,262153,458.04
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,585353,2021.56
GVT&D,GE VERNOVA T&D INDIA LTD,135552,3945.84
HAL,HINDUSTAN AERONAUTICS LTD,3030006,144154.72
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2807451,18741.17
HAPPYFORGE,HAPPY FORGINGS LIMITED,95070,936.92
HARDWYN,HARDWYN INDIA LIMITED,14369,2.03
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,527758,2783.94
HARRMALAYA,HARRISON MALAYALAM LTD,8771,18.90
HARSHA,HARSHA ENGINEERS INT LTD,1069293,4806.70
HATHWAY,HATHWAY CABLE & DATACOM,29158636,4559.07
HATSUN,HATSUN AGRO PRODUCT LTD.,69213,751.66
HAVELLS,HAVELLS INDIA LIMITED,833508,13068.39
HBLENGINE,HBL ENGINEERING LTD,3745178,30049.53
HCC,HINDUSTAN CONSTRUCTION CO,8322297,2458.72
HCG,HEALTHCARE GLOB. ENT. LTD,351330,2210.37
HCL-INSYS,HCL INFOSYSTEMS LTD,325,0.06
HCLTECH,HCL TECHNOLOGIES LTD,1447482,22767.37
HDBFS,HDB FINANCIAL SERVICES L,753094,5659.16
HDFCAMC,HDFC AMC LIMITED,256658,14108.25
HDFCBANK,HDFC BANK LTD,3129224,29683.69
HDFCBSE500,HDFCAMC - HDFCBSE500,13272,4.96
HDFCGOLD,HDFC GOLD ETF,2331408,2347.31
HDFCGROWTH,HDFCAMC - HDFCGROWTH,9510,11.74
HDFCLIFE,HDFC LIFE INS CO LTD,1043232,7891.39
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,20814,4.33
HDFCMID150,HDFCAMC - HDFCMID150,685601,145.12
HDFCMOMENT,HDFCAMC - HDFCMOMENT,489294,159.38
HDFCNEXT50,HDFCAMC - HDFCNEXT50,88090,61.07
HDFCNIF100,HDFCAMC - HDFCNIF100,22918,6.04
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,81752,45.81
HDFCNIFIT,HDFCAMC - HDFCNIFIT,286962,107.67
HDFCNIFTY,HDFCAMC - HDFCNIFTY,49136,135.57
HDFCPSUBK,HDFCAMC HDFCPSUBK,42554,32.83
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,177152,50.36
HDFCQUAL,HDFCAMC - HDFCQUAL,24270,14.19
HDFCSENSEX,HDFCAMC - HDFCSENSEX,25057,22.89
HDFCSILVER,HDFCAMC - HDFCSILVER,5978177,9458.96
HDFCSML250,HDFCAMC - HDFCSML250,2845528,4936.33
HDFCVALUE,HDFCAMC - HDFCVALUE,353,0.47
HEALTHIETF,ICICIPRAMC - ICICIPHARM,157694,236.84
HEALTHY,BIRLASLAMC - HEALTHY,177476,26.46
HEG,HEG LTD,1416481,7619.79
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,843806,1792.36
HEMIPROP,HEMISPHERE PROP IND LTD,3033199,4743.18
HERANBA,HERANBA INDUSTRIES LTD,121802,413.75
HERCULES,HERCULES HOI. LTD.,30118,61.16
HERITGFOOD,HERITAGE FOODS LTD,1105836,5509.45
HEROMOTOCO,HERO MOTOCORP LIMITED,215599,11174.64
HESTERBIO,HESTER BIOSCIENCES LTD,8930,177.41
HEUBACHIND,HEUBACH COLORANTS IND LTD,36112,200.11
HEXT,HEXAWARE TECHNOLOGIES LTD,394522,2966.93
HFCL,HFCL LIMITED,37567623,34225.22
HGINFRA,H.G.INFRA ENGINEERING LTD,519282,5563.98
HGS,HINDUJA GLOBAL SOLS. LTD.,136273,824.99
HIKAL,HIKAL LIMITED,1398380,4391.93
HILINFRA,HIGHWAY INFRASTRUCTURE L,130532,104.03
HILTON,HILTON METAL FORGING LTD,104649,48.62
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2900009,4251.04
HINDALCO,HINDALCO  INDUSTRIES  LTD,1055458,7573.77
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3339,15.68
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,14298032,41775.58
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4283193,8285.93
HINDPETRO,HINDUSTAN PETROLEUM CORP,1656480,7002.89
HINDUNILVR,HINDUSTAN UNILEVER LTD.,812645,20595.55
HINDWAREAP,HINDWARE HME INOVATON LTD,1493831,4491.09
HINDZINC,HINDUSTAN ZINC LIMITED,8921792,43616.08
HIRECT,HIND RECTIFIER LIMITED,39398,647.32
HISARMETAL,HISAR METAL IND. LIMITED,2522,5.34
HITECH,HI-TECH PIPES LIMITED,7248624,8437.95
HITECHCORP,HITECH CORPORATION LTD,1398,2.89
HLEGLAS,HLE GLASCOAT LIMITED,373295,1982.25
HLVLTD,HLV LIMITED,952498,131.50
HMAAGRO,HMA AGRO INDUSTRIES LTD,538650,178.21
HMVL,HINDUSTAN MEDIA VENT LTD,28562,25.05
HNDFDS,HINDUSTAN FOODS LIMITED,75692,412.04
HNGSNGBEES,NIP IND ETF HANGSENG BEES,514132,2570.12
HOMEFIRST,HOME FIRST FIN CO IND LTD,304618,3828.95
HONASA,HONASA CONSUMER LIMITED,498660,1427.72
HONAUT,HONEYWELL AUTOMATION IND,10253,4036.38
HONDAPOWER,HONDA I POWER PRODUCT LTD,22319,655.32
HPAL,HP ADHESIVES LIMITED,90806,63.92
HPL,HPL ELECTRIC & POWER LTD,722950,3879.85
HSCL,HIMADRI SPECIALITY CHEM L,4802843,23366.15
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,2967505,8660.97
HUDCO,HSG & URBAN DEV CORPN LTD,11805345,28612.90
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1086895,3856.77
HYUNDAI,HYUNDAI MOTOR INDIA LTD,759678,18738.03
ICEMAKE,ICE MAKE REFRIGERAT LTD,30258,244.38
ICICIB22,ICICIPRAMC - BHARATIWIN,375368,418.75
ICICIBANK,ICICI BANK LTD.,4472374,62027.07
ICICIGI,ICICI LOMBARD GIC LIMITED,130215,2613.44
ICICIPRULI,ICICI PRU LIFE INS CO LTD,958857,6009.70
ICIL,INDO COUNT INDUSTRIES LTD,1097526,3275.86
ICRA,ICRA LIMITED,5011,327.20
IDBI,IDBI BANK LIMITED,36154672,33779.69
IDEA,VODAFONE IDEA LIMITED,601181335,50232.18
IDEAFORGE,IDEAFORGE TECHNO LTD,1170203,6310.94
IDFCFIRSTB,IDFC FIRST BANK LIMITED,49712530,35543.24
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,6636,18.29
IEX,INDIAN ENERGY EXC LTD,8927802,14564.85
IFBAGRO,IFB AGRO INDUSTRIES LTD,18727,237.76
IFBIND,IFB INDUSTRIES LTD,269858,4393.96
IFCI,IFCI LTD,19844276,11843.86
IFGLEXPOR,IFGL REFRACTORIES LIMITED,40073,114.31
IGARASHI,IGARASHI MOTORS INDIA LTD,175235,970.89
IGCL,INDOGULF CROPSCIENCES LTD,420089,468.80
IGIL,INTERNATIO GEMM INS (I) L,1124393,4308.29
IGL,INDRAPRASTHA GAS LTD,1947234,4229.32
IGPL,I G PETROCHEMICALS LTD,83306,438.96
IIFL,IIFL FINANCE LIMITED,1835798,8317.69
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2179465,7078.23
IKIO,IKIO TECHNOLOGIES LIMITED,353526,837.42
IKS,INVENTURUS KNOWLEDGE SO L,591262,9376.33
IMAGICAA,IMAGICAAWORLD ENT LTD,2819357,1829.26
IMFA,INDIAN METALS & FERRO,254449,2405.32
IMPAL,IND MOTOR PART & ACC LTD,796,9.25
INDBANK,INDBANK MERCH BANK,9914,4.21
INDGN,INDEGENE LIMITED,1209223,6961.68
INDHOTEL,THE INDIAN HOTELS CO. LTD,4189372,31909.29
INDIACEM,THE INDIA CEMENTS LIMITED,619217,2240.00
INDIAGLYCO,INDIA GLYCOLS LTD,1258427,10337.35
INDIAMART,INDIAMART INTERMESH LTD,118299,2959.20
INDIANB,INDIAN BANK,459825,3296.20
INDIANHUME,INDIAN HUME PIPE CO. LTD.,86357,355.07
INDIASHLTR,INDIA SHELTER FIN CORP L,437666,3639.60
INDIGO,INTERGLOBE AVIATION LTD,392634,22247.38
INDIGOPNTS,INDIGO PAINTS LIMITED,156734,1776.95
INDIQUBE,INDIQUBE SPACES LIMITED,154805,362.34
INDNIPPON,INDIA NIPPON ELECT  LTD,76282,706.66
INDOAMIN,INDO AMINES LIMITED,253163,385.96
INDOBORAX,INDO BORAX & CHEMICAL LTD,1788,3.00
INDOCO,INDOCO REMEDIES LTD.,114746,347.99
INDOFARM,INDO FARM EQUIPMENT LTD,353993,876.94
INDORAMA,INDO RAMA SYNTHETICS LTD,200521,127.54
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1008446,3054.99
INDOTECH,INDO TECH TRANSFORM LTD.,9710,169.97
INDOWIND,INDOWIND ENERGY LTD,14835,2.77
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,557234,3062.11
INDSWFTLAB,IND SWIFT LABORATORIES LT,6216,6.49
INDTERRAIN,IND TERRAIN FASHIONS LTD,20743,8.96
INDUSINDBK,INDUSIND BANK LIMITED,3913037,32260.11
INDUSTOWER,INDUS TOWERS LIMITED,4933626,17537.11
INFIBEAM,INFIBEAM AVENUES LIMITED,19544593,3818.44
INFOBEAN,INFOBEANS TECHNO. LTD.,32604,204.53
INFRABEES,NIP IND ETF INFRA BEES,15523,148.01
INFRAIETF,ICICIPRAMC - ICICIINFRA,197686,189.28
INFY,INFOSYS LIMITED,6003646,91831.19
INGERRAND,INGERSOLL-RAND INDIA LTD,68730,2432.80
INNOVACAP,INNOVA CAPTAB LIMITED,72579,636.29
INNOVANA,INNOVANA THINKLABS LTD,203,0.65
INOXGREEN,INOX GREEN ENERGY SER LTD,5014868,11929.57
INOXINDIA,INOX INDIA LIMITED,137764,1677.81
INOXWIND,INOX WIND LIMITED,20432839,34299.71
