sebi_report_as_on_reporting_date_15dec2025,unnamed_1,unnamed_2,unnamed_3
DBOL,DHAMPUR BIO ORGANICS LTD,35202,31.22
DBREALTY,VALOR ESTATE LIMITED,5803333,9418.72
DCAL,DISHMAN CARBO AMCIS LTD,705283,1850.80
DCBBANK,DCB BANK LIMITED,3505901,5086.08
DCI,DC INFOTECH AND COMUN LTD,36169,91.86
DCM,DCM LTD,8026,9.54
DCMNVL,DCM NOUVELLE LIMITED,3766,6.31
DCMSHRIRAM,DCM SHRIRAM LIMITED,142910,1895.90
DCMSRIND,DCM SHRIRAM IND LTD,490694,853.53
DCW,DCW LTD,3785717,2713.52
DCXINDIA,DCX SYSTEMS LIMITED,2808186,7098.88
DDEVPLSTIK,DDEV PLASTIKS IND LTD,361280,1085.05
DECCANCE,DECCAN CEMENTS LIMITED,177287,1631.73
DEEDEV,DEE DEVELOPMENT ENG LTD,294168,764.98
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,699997,9073.58
DEEPAKNTR,DEEPAK NITRITE LTD,712168,13384.18
DEEPINDS,DEEP INDUSTRIES LIMITED,648067,3155.46
DELHIVERY,DELHIVERY LIMITED,1986478,8749.85
DELTACORP,DELTA CORP LIMITED,9716970,8734.33
DEN,DEN NETWORKS LTD,3062959,1169.57
DENORA,DE NORA INDIA LIMITED,7510,68.62
DENTA,DENTA WATER N INFRA SOL L,433403,1737.76
DEVIT,DEV INFO TECHNOLOGY LTD,13873,7.89
DEVX,DEV ACCELERATOR LIMITED,6576,2.87
DEVYANI,DEVYANI INTERNATIONAL LTD,10701389,17775.17
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,889040,1323.29
DHANBANK,DHANLAXMI BANK LIMITED,390387,107.10
DHANI,DHANI SERVICES LIMITED,140274,103.18
DHANUKA,DHANUKA AGRITECH LTD,89836,1330.85
DHARMAJ,DHARMAJ CROP GUARD LTD,15968,43.69
DHUNINV,DHUNSERI INVESTMENTS LTD,643,9.65
DIACABS,DIAMOND POWER INFRA LTD,3874192,5835.37
DIAMINESQ,DIAMINES & CHEMICALS LTD,276,0.91
DIAMONDYD,PRATAAP SNACKS LIMITED,1125520,11830.14
DIFFNKG,DIFFUSION ENGINEERS LTD,164092,574.65
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,449059,864.28
DISHTV,DISH TV INDIA LTD.,4789584,228.39
DIVGIITTS,DIVGI TORQTRANSFER SYST L,10669,70.37
DIVISLAB,DIVI S LABORATORIES LTD,216582,14036.94
DIVOPPBEES,NIP IND ETF DIV OPP,97525,81.95
DIXON,DIXON TECHNO (INDIA) LTD,452181,68572.62
DJML,DJ MEDIAPRINT & LOG LTD,29969,16.97
DLF,DLF LIMITED,4716292,36445.87
DLINKINDIA,D-LINK INDIA LTD,358038,1721.98
DMART,AVENUE SUPERMARTS LIMITED,519741,21912.48
DMCC,DMCC SPECIALITY CHEMICALS,17399,52.26
DODLA,DODLA DAIRY LIMITED,57633,780.20
DOLATALGO,DOLAT ALGOTECH LIMITED,374804,336.05
DOLLAR,DOLLAR INDUSTRIES LIMITED,157505,620.87
DOMS,DOMS INDUSTRIES LIMITED,88397,2337.07
DONEAR,DONEAR IND. LIMITED,27650,29.25
DPABHUSHAN,D. P. ABHUSHAN LIMITED,11278,173.34
DPSCLTD,DPSC LIMITED,45275,8.24
DPWIRES,D P WIRES LIMITED,15502,40.02
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,68597,111.19
DREDGECORP,DREDGING CORP OF INDIA,138907,1248.36
DRREDDY,DR. REDDY S LABORATORIES,458539,5882.24
DSSL,DYNACONS SYS & SOLN LTD,69583,740.10
DTIL,DHUNSERI TEA & IND. LTD.,4950,9.81
DUCON,DUCON INFRATECHNOLOGIES L,153571,9.12
DVL,DHUNSERI VENTURES LIMITED,36370,120.05
DWARKESH,DWARIKESH SUGAR IND LTD,2460558,1290.94
DYCL,DYNAMIC CABLES LIMITED,296498,1192.93
DYNAMATECH,DYNAMATIC TECHNOLOGIES,81955,6298.63
DYNPRO,DYNEMIC PRODUCTS LIMITED,8290,25.60
E2E,E2E NETWORKS LIMITED,9330,200.92
EASEMYTRIP,EASY TRIP PLANNERS LTD,56286945,6801.37
EBBETF0430,EDELAMC - EBBETF0430,544,8.33
EBBETF0431,EDELAMC - EBBETF0431,13,0.18
EBBETF0433,EDELAMC - EBBETF0433,226,2.88
EBGNG,GNG ELECTRONICS LIMITED,197938,688.06
ECAPINSURE,EDELAMC - ECAPINSURE,71722,16.83
ECLERX,ECLERX SERVICES LTD,32581,1344.39
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,213109,598.27
EDELWEISS,EDELWEISS FIN SERV LTD,14469874,15978.12
EFCIL,EFC (I) LIMITED,713708,2020.73
EGOLD,EDELAMC - EGOLD,92963,104.62
EICHERMOT,EICHER MOTORS LTD,127995,8816.35
EIDPARRY,EID PARRY INDIA LTD,270441,2819.50
EIEL,ENVIRO INFRA ENGINEERS L,3576199,8902.84
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,40052,154.62
EIHOTEL,EIH LIMITED,609704,2406.28
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48494,975.16
EKC,EVEREST KANTO CYLINDERLTD,1139301,1629.42
ELDEHSG,ELDECO HSG & IND LTD.,629,5.17
ELECON,ELECON ENG. CO. LTD,1338302,7868.29
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7861341,8028.73
ELECTHERM,ELECTROTHERM (I) LTD.,12741,124.75
ELGIEQUIP,ELGI EQUIPMENTS LTD,1449906,7442.27
ELIN,ELIN ELECTRONICS LIMITED,158303,317.15
ELLEN,ELLENBARRIE INDUS GASES L,363219,1804.89
ELM250,EDELAMC - ELM250,2933,0.49
EMAMILTD,EMAMI LIMITED,608832,3538.32
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184648,183.57
EMBDL,EMBASSY DEVELOPMENTS LTD,38842934,42580.65
EMCURE,EMCURE PHARMACEUTICALS L,98272,1365.20
EMIL,ELECTRONICS MART IND LTD,2205917,3155.61
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1204503,6851.73
EMUDHRA,EMUDHRA LIMITED,187465,1303.77
EMULTIMQ,EDELAMC - EMULTIMQ,50625,21.52
ENDURANCE,ENDURANCE TECHNO. LTD.,135443,3795.19
ENERGY,MIRAEAMC - ENERGY,6052,2.15
ENGINERSIN,ENGINEERS INDIA LTD,11698609,24829.46
ENIL,ENTERTAIN NET. IND. LTD.,47856,72.39
ENRIN,SIEMENS ENERGY INDIA LTD,330097,10537.49
ENTERO,ENTERO HEALTHCARE SOLU L,424945,4874.06
EPACK,EPACK DURABLE LIMITED,1706884,5682.63
EPACKPEB,EPACK PREFAB TECHN LTD,374714,1163.24
EPIGRAL,EPIGRAL LIMITED,251757,4469.55
EPL,EPL LIMITED,1737120,3922.35
EQUAL200,MIRAEAMC - EQUAL200,22499,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,10720,36.14
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9366930,6076.22
ERIS,ERIS LIFESCIENCES LIMITED,62150,1030.86
ESABINDIA,ESAB INDIA LTD,5280,300.84
ESAFSFB,ESAF SMALL FINANCE BANK L,1764376,596.27
ESCORTS,ESCORTS KUBOTA LIMITED,109270,3952.28
ESG,MIRAEAMC - MAESGETF,22398,9.77
ESILVER,EDELAMC - ESILVER,56233,83.88
ESSENTIA,INTEGRA ESSENTIA LIMITED,168746,3.57
ESTER,ESTER INDUSTRIES LTD,338223,428.55
ETERNAL,ETERNAL LIMITED,22443580,67942.73
ETHOSLTD,ETHOS LIMITED,22785,644.34
EUREKAFORB,EUREKA FORBES LIMITED,211712,1347.64
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,78733,278.93
EVEREADY,EVEREADY INDS. IND.  LTD.,855639,3288.94
EVERESTIND,EVEREST INDUSTRIES LTD,18947,112.59
EVIETF,ICICIPRAMC - EVIETF,48774,15.43
EVINDIA,MIRAEAMC - EVINDIA,189491,57.85
EXCEL,EXCEL REALTY N INFRA LTD,201,0.00
EXCELINDUS,EXCEL INDUSTRIES LTD,24114,289.44
EXICOM,EXICOM TELE SYSTEMS LTD,829789,1236.04
EXIDEIND,EXIDE INDUSTRIES LTD,5722546,23821.39
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,51991,600.43
EXXARO,EXXARO TILES LIMITED,138759,11.40
FABTECH,FABTECH TECHNOLOGIES LTD,533686,1309.89
FACT,FACT LTD,661986,6405.55
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,42074,361.40
FAZE3Q,FAZE THREE LIMITED,57831,297.38
FCL,FINEOTEX CHEMICAL LIMITED,6844840,2165.59
FCSSOFT,FCS SOFTWARE SOLN. LTD.,686339,17.27
FDC,FDC LIMITED,527413,2495.90
FEDERALBNK,FEDERAL BANK LTD,2005784,4449.95
FEDFINA,FEDBANK FINANCIAL SER L,3473022,4957.29
FIBERWEB,FIBERWEB INDIA LIMITED,1397,0.65
FIEMIND,FIEM INDUSTRIES LIMITED,73020,1530.97
FILATEX,FILATEX INDIA LTD,3196816,1760.66
FILATFASH,FILATEX FASHIONS LIMITED,8350835,35.66
FINCABLES,FINOLEX CABLES LTD,1172128,10473.80
FINEORG,FINE ORGANIC IND. LTD.,28783,1376.41
FINIETF,ICICIPRAMC-ICICIFIN,759168,240.01
FINKURVE,FINKURVE FINANCIAL SERV L,1500,1.55
FINOPB,FINO PAYMENTS BANK LTD,1568356,4742.14
FINPIPE,FINOLEX INDUSTRIES LTD,3302570,6914.76
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2726747,9751.80
FISCHER,FISCHER MEDICAL VENTURE L,1005110,676.15
FIVESTAR,FIVE-STAR BUS FIN LTD,1347537,8376.69
FLAIR,FLAIR WRITING INDUST LTD,232304,751.03
FLEXIADD,DSPAMC - FLEXIADD,18608,2.02
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,486521,17851.59
FMCGIETF,ICICIPRAMC - ICICIFMCG,2369081,1410.99
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,166569,835.80
FOCUS,FOCUS LIGHTG & FIXTRS LTD,50710,38.97
FOODSIN,FOODS & INNS LIMITED,45908,39.41
FORCEMOT,FORCE MOTORS LIMITED,58431,9714.05
FORTIS,FORTIS HEALTHCARE LTD,1477375,13950.64
FOSECOIND,FOSECO INDIA LTD,3065,182.01
FSL,FIRSTSOURCE SOLU. LTD.,1706257,6079.84
FUSION,FUSION FINANCE LIMITED,1467647,3562.42
GABRIEL,GABRIEL INDIA LTD,230126,2236.83
GAEL,GUJARAT AMBUJA EXPORTS LT,1248523,1623.98
GAIL,GAIL (INDIA) LTD,15945064,29234.07
GALAPREC,GALA PRECISION ENG LTD,39822,367.47
GALAXYSURF,GALAXY SURFACTANTS LTD,42800,987.38
GALLANTT,GALLANTT ISPAT LIMITED,293767,1835.29
GANDHAR,GANDHAR OIL REFINE IND L,769297,1239.03
GANDHITUBE,GANDHI SPL. TUBES LTD,24428,209.77
GANECOS,GANESHA ECOSPHERE LIMITED,166067,1972.54
GANESHBE,GANESH BENZOPLAST LIMITED,383947,430.75
GANESHCP,GANESH CONSUMER PRODUCT L,50163,128.27
GANESHHOU,GANESH HOUSING LIMITED,461350,4302.33
GANGAFORGE,GANGA FORGING LIMITED,10750,0.31
GARFIBRES,GARWARE TECH FIBRES LTD,73029,590.86
GARUDA,GARUDA CONSTRUCT N ENG L,1070838,2300.48
GATEWAY,GATEWAY DISTRIPARKS LTD,4807497,3228.60
GEECEE,GEECEE VENTURES LIMITED,2813,10.27
GEEKAYWIRE,GEEKAY WIRES LIMITED,973,0.51
GEMAROMA,GEM AROMATICS LIMITED,302966,551.27
GENESYS,GENESYS INTL CORPN LTD,760522,4419.26
GENUSPAPER,GENUS P&B LIMITED,149246,30.21
GENUSPOWER,GENUS POWER INFRASTRU LTD,3458140,12323.82
GEOJITFSL,GEOJIT FINANCIAL SER L,2091628,1675.72
GESHIP,THE GE SHPG.LTD,681971,7490.90
GFLLIMITED,GFL LIMITED,11081,6.10
GHCL,GHCL LIMITED,388669,2423.18
GHCLTEXTIL,GHCL TEXTILES LIMITED,181030,144.38
GICHSGFIN,GIC HOUSING FINANCE LTD,1253615,2284.49
GICRE,GENERAL INS CORP OF INDIA,2092209,8371.95
GILLETTE,GILLETTE INDIA LTD,53920,4997.00
GILT5YBEES,RELCAPAMC - NETFGILT5Y,82268,52.22
GIPCL,GUJ IND POW CO. LTD,2548525,4851.99
GKENERGY,GK ENERGY LIMITED,436514,688.18
GLAND,GLAND PHARMA LIMITED,182577,3517.79
GLAXO,GLAXOSMITHKLINE PHARMA LT,104979,3029.58
GLENMARK,GLENMARK PHARMACEUTICALS,271382,5383.71
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,808267,566.59
GLOBUSSPR,GLOBUS SPIRITS LTD,171105,1890.08
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,173686,113.56
GMBREW,G M BREWERIES LTD,116845,1232.36
GMDCLTD,GUJARAT MINERAL DEV CORP,6654923,35156.84
GMMPFAUDLR,GMM PFAUDLER LIMITED,212404,2607.81
GMRAIRPORT,GMR AIRPORTS LIMITED,9247866,8907.13
GMRP&UI,GMR POW AND URBAN INFRA L,13501604,15781.48
GNA,GNA AXLES LIMITED,161308,549.49
GNFC,GUJ NAR VAL FER & CHEM L,1789092,9810.14
GOACARBON,GOA CARBON LIMITED,25019,124.70
GOCLCORP,GOCL CORPORATION LIMITED,383142,1439.33
GOCOLORS,GO FASHION INDIA LTD,218446,1403.47
GODAVARIB,GODAVARI BIOREFINERIES L,103794,269.85
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,580860,19418.11
GODIGIT,GO DIGIT GENERAL INS LTD,193388,692.47
GODREJAGRO,GODREJ AGROVET LIMITED,988554,6856.60
GODREJCP,GODREJ CONSUMER PRODUCTS,461745,5658.74
GODREJIND,GODREJ INDUSTRIES LTD,196878,2209.74
GODREJPROP,GODREJ PROPERTIES LTD,746257,16997.08
GOKEX,GOKALDAS EXPORTS LTD.,1484883,12746.03
GOKUL,GOKUL REFOILS & SOLV LTD,545,0.23
GOKULAGRO,GOKUL AGRO RESOURCES LTD,530219,1039.80
GOLD1,KOTAK GOLD ETF,1043361,1024.31
GOLD360,360ONEAMC - GOLD360,92935,118.88
GOLDADD,DSPAMC - DSPGOLD,42624,53.38
GOLDBEES,NIP IND ETF GOLD BEES,22082776,22621.01
GOLDCASE,ZERODHAAMC - GOLDCASE,2674970,526.06
GOLDETF,MIRAEAMC - MAGOLDETF,792462,955.69
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1889776,7162.06
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3495098,3699.64
GOLDSHARE,UTI GOLD ETF,1241670,1050.63
GOLDTECH,AION-TECH SOLUTIONS LTD,7364,2.77
GOODLUCK,GOODLUCK INDIA LIMITED,724908,7233.19
GOPAL,GOPAL SNACKS LIMITED,758959,2694.09
GOYALALUM,GOYAL ALUMINIUMS LIMITED,200,0.01
GPIL,GODAWARI POW & ISP LTD,9535068,22326.45
GPPL,GUJARAT PIPAVAV PORT LTD,7660439,15794.40
GPTHEALTH,GPT HEALTHCARE LIMITED,968971,1461.12
GPTINFRA,GPT INFRAPROJECTS LTD,365416,406.53
GRANULES,GRANULES INDIA LIMITED,3296346,17383.50
GRAPHITE,GRAPHITE INDIA LTD,1898027,10866.39
GRASIM,GRASIM INDUSTRIES LTD,223972,6243.68
GRAVITA,GRAVITA INDIA LIMITED,465528,8508.69
GREAVESCOT,GREAVES COTTON LTD.,5416687,11686.26
GREENLAM,GREENLAM INDUSTRIES LTD.,88414,226.69
GREENPANEL,GREENPANEL INDUSTRIES LTD,299984,867.28
GREENPLY,GREENPLY INDUSTRIES LTD,449331,1369.70
GREENPOWER,ORIENT GREEN POWER CO LTD,5025950,696.77
GRINDWELL,GRINDWELL NORTON LIMITED,67746,1174.00
GRINFRA,G R INFRAPROJECTS LIMITED,77418,987.33
GRMOVER,GRM OVERSEAS LIMITED,2719759,10532.98
GROWW,BILLIONBRAINS GARAGE VN L,2580664,3819.43
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1066949,863.68
GROWWEV,GROWWAMC - GROWWEV,179154,54.89
GROWWGOLD,GROWWAMC - GROWWGOLD,192010,237.92
GROWWLIQID,GROWWAMC - GROWWLIQID,2818,3.00
GROWWLOVOL,GROWWAMC - GROWWLOVOL,2912,0.31
GROWWMOM50,GROWWAMC - GROWWMOM50,140054,15.10
GROWWN200,GROWWAMC - GROWWN200,24306,2.80
GROWWNET,GROWWAMC - GROWWNET,116332,12.52
GROWWNIFTY,GROWWAMC - GROWWNIFTY,61828,6.45
GROWWNXT50,GROWWAMC - GROWWNXT50,2625,1.80
GROWWPOWER,GROWWAMC - GROWWPOWER,187792,18.98
GROWWRAIL,GROWWAMC - GROWWRAIL,4055461,1433.41
GROWWRLTY,GROWWAMC - GROWWRLTY,25010,2.54
GROWWSLVR,GROWWAMC - GROWWSLVR,303873,522.53
GRPLTD,GRP LIMITED,4128,92.83
GRSE,GARDEN REACH SHIP&ENG LTD,1777823,46683.16
GRWRHITECH,GARWARE HI-TECH FILMS LTD,118348,4570.50
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,278,0.18
GSFC,GUJ STATE FERT & CHEM LTD,7425311,15137.78
GSLSU,GLOBAL SURFACES LIMITED,107899,160.42
GSPL,GUJARAT STATE PETRO LTD,1791668,5567.39
GSS,GSS INFOTECH LIMITED,23134,6.14
GTL,GTL LTD,98331,12.06
GTLINFRA,GTL INFRA.LTD,7810942,123.24
GTPL,GTPL HATHWAY LIMITED,43044,51.05
GUFICBIO,GUFIC BIOSCIENCES LTD.,146668,532.57
GUJALKALI,GUJARAT ALKALIES & CHEM,355243,2207.90
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,658654,2991.65
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1409034,5799.27
GULFOILLUB,GULF OIL LUB. IND. LTD.,154505,1905.60
GULFPETRO,GP PETROLEUMS LIMITED,61135,25.91
GULPOLY,GULSHAN POLYOLS LIMITED,267045,440.23
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,470318,1629.56
GVT&D,GE VERNOVA T&D INDIA LTD,189480,5582.00
HAL,HINDUSTAN AERONAUTICS LTD,3560690,166971.36
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2865636,18764.39
HAPPYFORGE,HAPPY FORGINGS LIMITED,99987,1005.56
HARDWYN,HARDWYN INDIA LIMITED,624868,109.29
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,586119,2854.92
HARRMALAYA,HARRISON MALAYALAM LTD,11060,22.32
HARSHA,HARSHA ENGINEERS INT LTD,1049216,4707.92
HATHWAY,HATHWAY CABLE & DATACOM,29151474,4498.57
HATSUN,HATSUN AGRO PRODUCT LTD.,35362,371.77
HAVELLS,HAVELLS INDIA LIMITED,861239,13264.52
HBLENGINE,HBL ENGINEERING LTD,4705167,40776.82
HCC,HINDUSTAN CONSTRUCTION CO,32937515,7770.91
HCG,HEALTHCARE GLOB. ENT. LTD,253200,1611.13
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,781089,12813.89
HDBFS,HDB FINANCIAL SERVICES L,452000,3419.24
HDFCAMC,HDFC AMC LIMITED,417372,11694.20
HDFCBANK,HDFC BANK LTD,3185608,30454.89
HDFCBSE500,HDFCAMC - HDFCBSE500,10092,3.79
HDFCGOLD,HDFC GOLD ETF,2984914,3133.78
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4600,5.72
HDFCLIFE,HDFC LIFE INS CO LTD,694159,5275.20
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24412,5.10
HDFCMID150,HDFCAMC - HDFCMID150,727140,156.93
HDFCMOMENT,HDFCAMC - HDFCMOMENT,384256,126.89
HDFCNEXT50,HDFCAMC - HDFCNEXT50,61115,43.08
HDFCNIF100,HDFCAMC - HDFCNIF100,25427,6.79
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,86860,50.33
HDFCNIFIT,HDFCAMC - HDFCNIFIT,136855,51.67
HDFCNIFTY,HDFCAMC - HDFCNIFTY,56548,160.14
HDFCPSUBK,HDFCAMC HDFCPSUBK,42495,35.36
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,75369,21.35
HDFCQUAL,HDFCAMC - HDFCQUAL,19981,11.72
HDFCSENSEX,HDFCAMC - HDFCSENSEX,27460,25.45
HDFCSILVER,HDFCAMC - HDFCSILVER,3427812,5742.75
HDFCSML250,HDFCAMC - HDFCSML250,3626700,6147.69
HDFCVALUE,HDFCAMC - HDFCVALUE,1336,1.84
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,210360,317.55
HEALTHY,BIRLASLAMC - HEALTHY,210298,31.51
HEG,HEG LTD,1488425,8009.08
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,823297,1720.71
HEMIPROP,HEMISPHERE PROP IND LTD,3067288,4661.87
HERANBA,HERANBA INDUSTRIES LTD,125753,407.96
HERCULES,HERCULES INVESTMENTS LTD,30608,57.91
HERITGFOOD,HERITAGE FOODS LTD,948271,4710.36
HEROMOTOCO,HERO MOTOCORP LIMITED,144626,7984.99
HESTERBIO,HESTER BIOSCIENCES LTD,8189,159.64
HEUBACHIND,HEUBACH COLORANTS IND LTD,34086,182.99
HEXT,HEXAWARE TECHNOLOGIES LTD,172589,1342.71
HFCL,HFCL LIMITED,41606576,35862.18
HGINFRA,H.G.INFRA ENGINEERING LTD,484280,4969.34
HGS,HINDUJA GLOBAL SOLS. LTD.,132215,765.28
HIKAL,HIKAL LIMITED,1403893,4198.40
HILINFRA,HIGHWAY INFRASTRUCTURE L,208355,147.01
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3102932,4312.31
HINDALCO,HINDALCO  INDUSTRIES  LTD,1552325,11776.34
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,13429861,41605.37
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4289514,8088.95
HINDPETRO,HINDUSTAN PETROLEUM CORP,1426537,6145.69
HINDUNILVR,HINDUSTAN UNILEVER LTD.,703610,17331.77
HINDWAREAP,HINDWARE HME INOVATON LTD,1711351,5349.30
HINDZINC,HINDUSTAN ZINC LIMITED,6110817,30541.02
HIRECT,HIND RECTIFIER LIMITED,37585,629.12
HISARMETAL,HISAR METAL IND. LIMITED,1064,2.25
HITECH,HI-TECH PIPES LIMITED,7566056,8498.11
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,218649,1133.68
HLVLTD,HLV LIMITED,455194,62.09
HMAAGRO,HMA AGRO INDUSTRIES LTD,613061,200.22
HMVL,HINDUSTAN MEDIA VENT LTD,37135,30.40
HNDFDS,HINDUSTAN FOODS LIMITED,71540,390.00
HNGSNGBEES,NIP IND ETF HANGSENG BEES,405085,1996.67
HOMEFIRST,HOME FIRST FIN CO IND LTD,301765,3734.27
HONASA,HONASA CONSUMER LIMITED,762245,2175.07
HONAUT,HONEYWELL AUTOMATION IND,10503,4068.33
HONDAPOWER,HONDA I POWER PRODUCT LTD,16841,474.49
HPAL,HP ADHESIVES LIMITED,92462,62.27
HPL,HPL ELECTRIC & POWER LTD,712718,3710.92
HSCL,HIMADRI SPECIALITY CHEM L,4044936,19620.57
HTMEDIA,HT MEDIA LIMITED,16852,4.39
HUBTOWN,HUBTOWN LIMITED,3826739,11090.57
HUDCO,HSG & URBAN DEV CORPN LTD,11576387,27832.69
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1263941,4242.86
HYUNDAI,HYUNDAI MOTOR INDIA LTD,608982,14917.95
ICEMAKE,ICE MAKE REFRIGERAT LTD,23283,188.84
ICICIB22,ICICIPRAMC - BHARATIWIN,279636,315.38
ICICIBANK,ICICI BANK LTD.,3416649,47275.10
ICICIGI,ICICI LOMBARD GIC LIMITED,170700,3435.25
ICICIPRULI,ICICI PRU LIFE INS CO LTD,507111,3264.75
ICIL,INDO COUNT INDUSTRIES LTD,886410,2672.76
ICRA,ICRA LIMITED,6752,432.74
IDBI,IDBI BANK LIMITED,40885059,39206.97
IDEA,VODAFONE IDEA LIMITED,594297019,54117.40
IDEAFORGE,IDEAFORGE TECHNO LTD,1206812,6340.49
IDFCFIRSTB,IDFC FIRST BANK LIMITED,40994561,29819.71
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,4846,15.10
IEX,INDIAN ENERGY EXC LTD,8963521,14288.98
IFBAGRO,IFB AGRO INDUSTRIES LTD,18098,252.67
IFBIND,IFB INDUSTRIES LTD,285291,4747.08
IFCI,IFCI LTD,20674796,11991.01
IFGLEXPOR,IFGL REFRACTORIES LIMITED,36722,94.76
IGARASHI,IGARASHI MOTORS INDIA LTD,181348,938.92
IGCL,INDOGULF CROPSCIENCES LTD,361164,389.35
IGIL,INTERNATIO GEMM INS (I) L,1043566,3927.77
IGL,INDRAPRASTHA GAS LTD,2799191,5819.58
IGPL,I G PETROCHEMICALS LTD,73865,379.54
IIFL,IIFL FINANCE LIMITED,1345910,6478.58
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2355515,7642.48
IKIO,IKIO TECHNOLOGIES LIMITED,312939,734.24
IKS,INVENTURUS KNOWLEDGE SO L,380169,6134.85
IMAGICAA,IMAGICAAWORLD ENT LTD,2729009,1718.53
IMFA,INDIAN METALS & FERRO,227982,2529.42
IMPAL,IND MOTOR PART & ACC LTD,424,4.83
INDBANK,INDBANK MERCH BANK,2245,0.91
INDGN,INDEGENE LIMITED,967327,5531.80
INDHOTEL,THE INDIAN HOTELS CO. LTD,3516599,26629.89
INDIACEM,THE INDIA CEMENTS LIMITED,425619,1501.32
INDIAGLYCO,INDIA GLYCOLS LTD,1039749,8937.40
INDIAMART,INDIAMART INTERMESH LTD,90251,2232.15
INDIANB,INDIAN BANK,1037675,8350.63
INDIANHUME,INDIAN HUME PIPE CO. LTD.,57968,244.96
INDIASHLTR,INDIA SHELTER FIN CORP L,384131,3152.67
INDIGO,INTERGLOBE AVIATION LTD,922383,48325.83
INDIGOPNTS,INDIGO PAINTS LIMITED,120601,1476.82
INDIQUBE,INDIQUBE SPACES LIMITED,93221,215.80
INDNIPPON,INDIA NIPPON ELECT  LTD,69740,623.12
INDOAMIN,INDO AMINES LIMITED,194809,290.76
INDOBORAX,INDO BORAX & CHEMICAL LTD,44741,114.76
INDOCO,INDOCO REMEDIES LTD.,113311,332.29
INDOFARM,INDO FARM EQUIPMENT LTD,290450,687.66
