sebi_report_as_on_reporting_date_15oct2025,unnamed_1,unnamed_2,unnamed_3
DDEVPLSTIK,DDEV PLASTIKS IND LTD,207273,660.37
DECCANCE,DECCAN CEMENTS LIMITED,200595,1998.77
DEEDEV,DEE DEVELOPMENT ENG LTD,205556,597.61
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,720690,9657.59
DEEPAKNTR,DEEPAK NITRITE LTD,633634,12652.43
DEEPINDS,DEEP INDUSTRIES LIMITED,558648,2780.06
DELHIVERY,DELHIVERY LIMITED,1811359,8009.32
DELTACORP,DELTA CORP LIMITED,9093774,8743.18
DEN,DEN NETWORKS LTD,3136246,1250.46
DENORA,DE NORA INDIA LIMITED,12588,112.74
DENTA,DENTA WATER N INFRA SOL L,407193,1749.61
DEVIT,DEV INFO TECHNOLOGY LTD,27498,13.74
DEVYANI,DEVYANI INTERNATIONAL LTD,9689712,16845.92
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,943550,1443.61
DHANBANK,DHANLAXMI BANK LIMITED,535964,147.56
DHANI,DHANI SERVICES LIMITED,5980011,3895.17
DHANUKA,DHANUKA AGRITECH LTD,86708,1402.95
DHARMAJ,DHARMAJ CROP GUARD LTD,4266,13.18
DHUNINV,DHUNSERI INVESTMENTS LTD,1259,22.95
DIACABS,DIAMOND POWER INFRA LTD,3568359,5362.28
DIAMINESQ,DIAMINES & CHEMICALS LTD,300,1.15
DIAMONDYD,PRATAAP SNACKS LIMITED,863235,8857.14
DIFFNKG,DIFFUSION ENGINEERS LTD,140715,523.31
DIGIDRIVE,DIGIDRIVE DISTRIBUTORS L,5300,1.73
DIGISPICE,DIGISPICE TECHNOLOGIES LT,790,0.26
DIGITIDE,DIGITIDE SOLUTIONS LTD,481739,1023.08
DISHTV,DISH TV INDIA LTD.,3197705,201.03
DIVGIITTS,DIVGI TORQTRANSFER SYST L,10771,71.16
DIVISLAB,DIVI S LABORATORIES LTD,201967,12833.85
DIVOPPBEES,NIP IND ETF DIV OPP,139337,113.92
DIXON,DIXON TECHNO (INDIA) LTD,195919,32422.84
DLF,DLF LIMITED,4307358,34073.00
DLINKINDIA,D-LINK INDIA LTD,404954,2011.00
DMART,AVENUE SUPERMARTS LIMITED,346213,15309.47
DMCC,DMCC SPECIALITY CHEMICALS,11043,35.22
DODLA,DODLA DAIRY LIMITED,55869,774.76
DOLATALGO,DOLAT ALGOTECH LIMITED,563062,522.86
DOLLAR,DOLLAR INDUSTRIES LIMITED,175639,701.58
DOLPHIN,DOLPHIN OFF ENT (IND) L,309,1.29
DOMS,DOMS INDUSTRIES LIMITED,122566,3239.21
DONEAR,DONEAR IND. LIMITED,32440,34.14
DPABHUSHAN,D. P. ABHUSHAN LIMITED,10812,164.21
DPSCLTD,DPSC LIMITED,60410,10.34
DPWIRES,D P WIRES LIMITED,30574,84.67
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,9200,1.91
DREAMFOLKS,DREAMFOLKS SERVICES LTD,9174,17.78
DREDGECORP,DREDGING CORP OF INDIA,170852,1178.00
DRREDDY,DR. REDDY S LABORATORIES,604855,7732.71
DSSL,DYNACONS SYS & SOLN LTD,97505,1053.62
DTIL,DHUNSERI TEA & IND. LTD.,4248,8.74
DUCON,DUCON INFRATECHNOLOGIES L,108460,6.84
DVL,DHUNSERI VENTURES LIMITED,19307,75.27
DWARKESH,DWARIKESH SUGAR IND LTD,2443680,1317.54
DYCL,DYNAMIC CABLES LIMITED,212281,923.55
DYNAMATECH,DYNAMATIC TECHNOLOGIES,69761,4905.02
DYNPRO,DYNEMIC PRODUCTS LIMITED,4622,16.49
EASEMYTRIP,EASY TRIP PLANNERS LTD,67070834,8253.41
EBBETF0430,EDELAMC - EBBETF0430,834,12.76
EBBETF0431,EDELAMC - EBBETF0431,336,4.62
EBBETF0433,EDELAMC - EBBETF0433,47,0.59
EBGNG,GNG ELECTRONICS LIMITED,210429,770.99
ECAPINSURE,EDELAMC - ECAPINSURE,310031,73.11
ECLERX,ECLERX SERVICES LTD,59994,2404.51
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,258213,726.68
EDELWEISS,EDELWEISS FIN SERV LTD,16590242,18180.41
EFCIL,EFC (I) LIMITED,211533,663.54
EGOLD,EDELAMC - EGOLD,75488,81.49
EICHERMOT,EICHER MOTORS LTD,102528,6768.22
EIDPARRY,EID PARRY INDIA LTD,227643,2405.94
EIEL,ENVIRO INFRA ENGINEERS L,3798198,9890.45
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,37532,147.04
EIHOTEL,EIH LIMITED,782181,3110.54
EIMCOELECO,EIMCO ELECON (INDIA) LTD,48004,1010.37
EKC,EVEREST KANTO CYLINDERLTD,1261553,1879.62
ELDEHSG,ELDECO HSG & IND LTD.,338,2.69
ELECON,ELECON ENG. CO. LTD,1532923,9328.61
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7433001,8555.84
ELECTHERM,ELECTROTHERM (I) LTD.,7698,81.34
ELGIEQUIP,ELGI EQUIPMENTS LTD,939466,4944.94
ELIN,ELIN ELECTRONICS LIMITED,83779,178.32
ELLEN,ELLENBARRIE INDUS GASES L,411278,2143.80
EMAMILTD,EMAMI LIMITED,737123,4357.78
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184164,203.42
EMBDL,EMBASSY DEVELOPMENTS LTD,40144080,46355.46
EMCURE,EMCURE PHARMACEUTICALS L,67769,939.64
EMIL,ELECTRONICS MART IND LTD,2669770,4100.34
EMKAY,EMKAY GLOBAL FIN SERV LTD,205,0.72
EMMBI,EMMBI INDUSTRIES LIMITED,1351,1.67
EMSLIMITED,EMS LIMITED,1198683,7507.86
EMUDHRA,EMUDHRA LIMITED,163225,1188.40
EMULTIMQ,EDELAMC - EMULTIMQ,38200,16.31
ENDURANCE,ENDURANCE TECHNO. LTD.,108829,3114.79
ENGINERSIN,ENGINEERS INDIA LTD,11931670,25748.30
ENIL,ENTERTAIN NET. IND. LTD.,35074,57.56
ENRIN,SIEMENS ENERGY INDIA LTD,258867,8606.19
ENTERO,ENTERO HEALTHCARE SOLU L,298064,3576.98
EPACK,EPACK DURABLE LIMITED,1359542,5167.19
EPIGRAL,EPIGRAL LIMITED,266913,4758.71
EPL,EPL LIMITED,1782411,4133.85
EQUAL200,MIRAEAMC - EQUAL200,2326,0.31
EQUAL50ADD,DSPAMC - DSPNEWETF,18508,60.66
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,10702316,6834.58
ERIS,ERIS LIFESCIENCES LIMITED,92735,1552.21
ESABINDIA,ESAB INDIA LTD,10434,551.28
ESAFSFB,ESAF SMALL FINANCE BANK L,1654467,581.21
ESCORTS,ESCORTS KUBOTA LIMITED,191716,6959.85
ESG,MIRAEAMC - MAESGETF,18490,7.97
ESILVER,EDELAMC - ESILVER,67498,105.28
ESSENTIA,INTEGRA ESSENTIA LIMITED,75093,1.85
ESTER,ESTER INDUSTRIES LTD,350193,468.78
ETERNAL,ETERNAL LIMITED,8589939,24016.44
ETHOSLTD,ETHOS LIMITED,27023,728.50
EUREKAFORB,EUREKA FORBES LIMITED,101944,583.63
EUROBOND,EURO PANEL PRODUCTS LTD,1545,3.55
EVEREADY,EVEREADY INDS. IND.  LTD.,1295666,5294.63
EVERESTIND,EVEREST INDUSTRIES LTD,10291,70.65
EVIETF,ICICIPRAMC - EVIETF,139313,44.53
EVINDIA,MIRAEAMC - EVINDIA,235028,71.78
EXCELINDUS,EXCEL INDUSTRIES LTD,25298,318.74
EXICOM,EXICOM TELE SYSTEMS LTD,740926,1240.51
EXIDEIND,EXIDE INDUSTRIES LTD,5612970,24311.23
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,38955,451.30
EXXARO,EXXARO TILES LIMITED,162668,12.96
FACT,FACT LTD,754841,7435.08
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,31171,306.21
FAZE3Q,FAZE THREE LIMITED,41483,220.22
FCL,FINEOTEX CHEMICAL LIMITED,1396559,3660.39
FCSSOFT,FCS SOFTWARE SOLN. LTD.,357727,10.33
FDC,FDC LIMITED,495764,2446.93
FEDERALBNK,FEDERAL BANK LTD,4756528,9773.26
FEDFINA,FEDBANK FINANCIAL SER L,3176641,4556.02
FIBERWEB,FIBERWEB INDIA LIMITED,5672,2.73
FIEMIND,FIEM INDUSTRIES LIMITED,117254,2325.97
FILATEX,FILATEX INDIA LTD,3051709,1684.70
FILATFASH,FILATEX FASHIONS LIMITED,893284,5.36
FINCABLES,FINOLEX CABLES LTD,1113041,10469.91
FINEORG,FINE ORGANIC IND. LTD.,30170,1463.21
FINIETF,ICICIPRAMC-ICICIFIN,498525,149.89
FINOPB,FINO PAYMENTS BANK LTD,1114158,3370.53
FINPIPE,FINOLEX INDUSTRIES LTD,2998253,6631.65
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2444753,9431.62
FISCHER,FISCHER MEDICAL VENTURE L,121267,129.67
FIVESTAR,FIVE-STAR BUS FIN LTD,2099639,12396.99
FLAIR,FLAIR WRITING INDUST LTD,231764,765.93
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,523784,19435.19
FMCGIETF,ICICIPRAMC - ICICIFMCG,3600596,2141.25
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,118741,612.95
FOODSIN,FOODS & INNS LIMITED,19551,19.36
FORCEMOT,FORCE MOTORS LIMITED,64514,10636.94
FORTIS,FORTIS HEALTHCARE LTD,426276,3572.10
FOSECOIND,FOSECO INDIA LTD,3643,219.59
FSL,FIRSTSOURCE SOLU. LTD.,2047799,7274.70
FUSION,FUSION FINANCE LIMITED,1642158,3955.66
GABRIEL,GABRIEL INDIA LTD,189168,1921.19
GAEL,GUJARAT AMBUJA EXPORTS LT,1793875,2242.25
GAIL,GAIL (INDIA) LTD,16772909,31392.27
GALAPREC,GALA PRECISION ENG LTD,48993,462.09
GALAXYSURF,GALAXY SURFACTANTS LTD,46708,1143.83
GALLANTT,GALLANTT ISPAT LIMITED,176828,1201.66
GANDHAR,GANDHAR OIL REFINE IND L,701444,1192.26
GANDHITUBE,GANDHI SPL. TUBES LTD,28567,258.95
GANECOS,GANESHA ECOSPHERE LIMITED,134559,2051.40
GANESHBE,GANESH BENZOPLAST LIMITED,345580,404.92
GANESHHOU,GANESH HOUSING LIMITED,454840,4349.03
GANGAFORGE,GANGA FORGING LIMITED,10000,0.37
GARFIBRES,GARWARE TECH FIBRES LTD,74674,636.13
GARUDA,GARUDA CONSTRUCT N ENG L,658882,1276.29
GATEWAY,GATEWAY DISTRIPARKS LTD,5300344,3614.53
GCSL,GRETEX CORPORATE SERVICES,1108,2.70
GEECEE,GEECEE VENTURES LIMITED,251,0.96
GEEKAYWIRE,GEEKAY WIRES LIMITED,1771,1.38
GEMAROMA,GEM AROMATICS LIMITED,66176,160.90
GENESYS,GENESYS INTL CORPN LTD,506284,3354.62
GENUSPAPER,GENUS P&B LIMITED,142054,29.94
GENUSPOWER,GENUS POWER INFRASTRU LTD,3837809,13898.24
GEOJITFSL,GEOJIT FINANCIAL SER L,1586650,1333.23
GESHIP,THE GE SHPG.LTD,951895,10168.73
GFLLIMITED,GFL LIMITED,23306,15.97
GHCL,GHCL LIMITED,609454,3695.68
GHCLTEXTIL,GHCL TEXTILES LIMITED,93626,83.63
GICHSGFIN,GIC HOUSING FINANCE LTD,1207284,2406.76
GICRE,GENERAL INS CORP OF INDIA,2605716,10398.44
GILLETTE,GILLETTE INDIA LTD,35647,3487.15
GILT5YBEES,RELCAPAMC - NETFGILT5Y,9605,6.05
GIPCL,GUJ IND POW CO. LTD,2384921,4835.69
GLAND,GLAND PHARMA LIMITED,175719,3463.52
GLAXO,GLAXOSMITHKLINE PHARMA LT,108550,3234.37
GLENMARK,GLENMARK PHARMACEUTICALS,308841,6202.06
GLOBALVECT,GLOBAL VEC HELICORP LTD,3202,7.05
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,347661,254.75
GLOBUSSPR,GLOBUS SPIRITS LTD,168322,1891.81
GLOSTERLTD,GLOSTER LIMITED,4499,29.97
GMBREW,G M BREWERIES LTD,83731,780.41
GMDCLTD,GUJARAT MINERAL DEV CORP,5861124,31205.64
GMMPFAUDLR,GMM PFAUDLER LIMITED,283440,3354.23
GMRAIRPORT,GMR AIRPORTS LIMITED,20044338,17510.16
GMRP&UI,GMR POW AND URBAN INFRA L,12393853,14396.98
GNA,GNA AXLES LIMITED,170362,587.65
GNFC,GUJ NAR VAL FER & CHEM L,1971010,10871.92
GOACARBON,GOA CARBON LIMITED,32349,163.18
GOCLCORP,GOCL CORPORATION LIMITED,377038,1449.23
GOCOLORS,GO FASHION INDIA LTD,135395,1051.34
GODAVARIB,GODAVARI BIOREFINERIES L,13150,34.65
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,739324,25190.39
GODIGIT,GO DIGIT GENERAL INS LTD,225524,809.90
GODREJAGRO,GODREJ AGROVET LIMITED,840534,6308.22
GODREJCP,GODREJ CONSUMER PRODUCTS,564577,6919.09
GODREJIND,GODREJ INDUSTRIES LTD,231139,2665.32
GODREJPROP,GODREJ PROPERTIES LTD,1002735,22655.63
GOKEX,GOKALDAS EXPORTS LTD.,902700,7327.96
GOKUL,GOKUL REFOILS & SOLV LTD,805,0.35
GOKULAGRO,GOKUL AGRO RESOURCES LTD,397550,737.67
GOLD1,KOTAK GOLD ETF,1350509,1316.60
GOLD360,360ONEAMC - GOLD360,56537,70.41
GOLDBEES,NIP IND ETF GOLD BEES,54914988,55756.47
GOLDCASE,ZERODHAAMC - GOLDCASE,3224327,603.64
GOLDETF,MIRAEAMC - MAGOLDETF,813080,932.80
GOLDETFADD,DSPAMC - DSPGOLDETF,28696,33.23
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2135250,8097.18
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,4782190,4880.10
GOLDSHARE,UTI GOLD ETF,1511576,1310.77
GOLDTECH,AION-TECH SOLUTIONS LTD,1500,1.02
GOODLUCK,GOODLUCK INDIA LIMITED,754467,7629.32
GOPAL,GOPAL SNACKS LIMITED,623278,2254.97
GOYALALUM,GOYAL ALUMINIUMS LIMITED,1560,0.13
GPIL,GODAWARI POW & ISP LTD,8494921,19019.17
GPPL,GUJARAT PIPAVAV PORT LTD,8957338,17646.68
GPTHEALTH,GPT HEALTHCARE LIMITED,545350,877.91
GPTINFRA,GPT INFRAPROJECTS LTD,127135,151.38
GRANULES,GRANULES INDIA LIMITED,3923361,20389.85
GRAPHITE,GRAPHITE INDIA LTD,2067337,11750.82
GRASIM,GRASIM INDUSTRIES LTD,270988,7252.07
GRAUWEIL,GRAUER & WEIL IND LTD,2600,2.38
GRAVITA,GRAVITA INDIA LIMITED,827492,14845.90
GREAVESCOT,GREAVES COTTON LTD.,5486233,12155.92
GREENLAM,GREENLAM INDUSTRIES LTD.,140793,362.26
GREENPANEL,GREENPANEL INDUSTRIES LTD,254800,783.05
GREENPLY,GREENPLY INDUSTRIES LTD,409678,1277.77
GREENPOWER,ORIENT GREEN POWER CO LTD,4428936,629.19
GRINDWELL,GRINDWELL NORTON LIMITED,61991,1112.02
GRINFRA,G R INFRAPROJECTS LIMITED,69349,927.07
GRMOVER,GRM OVERSEAS LIMITED,2594208,9624.01
GROWWDEFNC,GROWWAMC - GROWWDEFNC,925331,760.96
GROWWEV,GROWWAMC - GROWWEV,228232,69.59
GROWWGOLD,GROWWAMC - GROWWGOLD,249832,296.74
GROWWLIQID,GROWWAMC - GROWWLIQID,1187,1.25
GROWWLOVOL,GROWWAMC - GROWWLOVOL,4497,0.47
GROWWMOM50,GROWWAMC - GROWWMOM50,264592,28.49
GROWWN200,GROWWAMC - GROWWN200,27816,3.15
GROWWNET,GROWWAMC - GROWWNET,143759,15.35
GROWWNIFTY,GROWWAMC - GROWWNIFTY,5,0.00
GROWWNXT50,GROWWAMC - GROWWNXT50,460,0.31
GROWWPOWER,GROWWAMC - GROWWPOWER,32777,3.34
GROWWRAIL,GROWWAMC - GROWWRAIL,2994869,1080.38
GROWWSLVR,GROWWAMC - GROWWSLVR,465632,795.98
GRPLTD,GRP LIMITED,3236,78.51
GRSE,GARDEN REACH SHIP&ENG LTD,1536391,40403.18
GRWRHITECH,GARWARE HI-TECH FILMS LTD,143299,5216.06
GSEC10IETF,ICICIPRAMC - ICICI10GS,2129,5.50
GSEC10YEAR,MIRAEAMC - MAGS813ETF,2094,0.62
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,1898,1.21
GSFC,GUJ STATE FERT & CHEM LTD,7225330,15086.77
GSLSU,GLOBAL SURFACES LIMITED,149095,216.47
GSPL,GUJARAT STATE PETRO LTD,818789,2755.68
GSS,GSS INFOTECH LIMITED,551513,150.69
GTL,GTL LTD,109871,13.75
GTLINFRA,GTL INFRA.LTD,7394622,124.67
GTPL,GTPL HATHWAY LIMITED,46242,57.26
GUFICBIO,GUFIC BIOSCIENCES LTD.,139721,513.67
GUJALKALI,GUJARAT ALKALIES & CHEM,358159,2310.14
GUJAPOLLO,GUJ. APOLLO IND. LTD.,427,2.08
GUJGASLTD,GUJARAT GAS LIMITED,581238,2810.07
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1075683,4391.34
GULFOILLUB,GULF OIL LUB. IND. LTD.,183935,2276.03
GULFPETRO,GP PETROLEUMS LIMITED,62329,27.87
GULPOLY,GULSHAN POLYOLS LIMITED,288957,509.71
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,538711,1893.49
GVT&D,GE VERNOVA T&D INDIA LTD,123058,3561.55
HAL,HINDUSTAN AERONAUTICS LTD,2738229,130025.95
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2837503,18934.37
HAPPYFORGE,HAPPY FORGINGS LIMITED,68973,659.02
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,505925,2690.18
HARRMALAYA,HARRISON MALAYALAM LTD,7321,15.96
HARSHA,HARSHA ENGINEERS INT LTD,1077425,4841.30
HATHWAY,HATHWAY CABLE & DATACOM,29692852,4652.97
HATSUN,HATSUN AGRO PRODUCT LTD.,51198,485.50
HAVELLS,HAVELLS INDIA LIMITED,928113,14509.20
HBLENGINE,HBL ENGINEERING LTD,3281084,24716.94
HCC,HINDUSTAN CONSTRUCTION CO,7379602,2188.01
HCG,HEALTHCARE GLOB. ENT. LTD,329751,2030.60
HCL-INSYS,HCL INFOSYSTEMS LTD,325,0.06
HCLTECH,HCL TECHNOLOGIES LTD,2093245,32471.68
HDBFS,HDB FINANCIAL SERVICES L,678749,5139.53
HDFCAMC,HDFC AMC LIMITED,163099,9011.03
HDFCBANK,HDFC BANK LTD,3809404,35956.72
HDFCBSE500,HDFCAMC - HDFCBSE500,16218,6.06
HDFCGOLD,HDFC GOLD ETF,2305409,2288.48
HDFCGROWTH,HDFCAMC - HDFCGROWTH,9359,11.45
HDFCLIFE,HDFC LIFE INS CO LTD,919269,6977.95
HDFCLIQUID,HDFCAMC - HDFCLIQUID,12,0.12
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,24348,5.07
HDFCMID150,HDFCAMC - HDFCMID150,788288,166.20
HDFCMOMENT,HDFCAMC - HDFCMOMENT,570728,184.37
HDFCNEXT50,HDFCAMC - HDFCNEXT50,104678,72.22
HDFCNIF100,HDFCAMC - HDFCNIF100,32787,8.67
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,84561,47.28
HDFCNIFIT,HDFCAMC - HDFCNIFIT,378308,141.24
HDFCNIFTY,HDFCAMC - HDFCNIFTY,46116,125.07
HDFCPSUBK,HDFCAMC HDFCPSUBK,28774,21.47
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,87095,24.27
HDFCQUAL,HDFCAMC - HDFCQUAL,27113,15.72
HDFCSENSEX,HDFCAMC - HDFCSENSEX,30551,27.90
HDFCSILVER,HDFCAMC - HDFCSILVER,6789442,11343.60
HDFCSML250,HDFCAMC - HDFCSML250,3321753,5749.79
HDFCVALUE,HDFCAMC - HDFCVALUE,525,0.70
HEALTHIETF,ICICIPRAMC - ICICIPHARM,112866,167.88
HEALTHY,BIRLASLAMC - HEALTHY,212888,31.75
HEG,HEG LTD,1952902,10252.76
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,806419,1720.67
HEMIPROP,HEMISPHERE PROP IND LTD,3004000,4760.50
HERANBA,HERANBA INDUSTRIES LTD,120857,412.32
HERCULES,HERCULES HOI. LTD.,27173,56.23
HERITGFOOD,HERITAGE FOODS LTD,1157428,5777.49
HEROMOTOCO,HERO MOTOCORP LIMITED,237708,12287.94
HESTERBIO,HESTER BIOSCIENCES LTD,7426,153.21
HEUBACHIND,HEUBACH COLORANTS IND LTD,31245,175.07
HEXT,HEXAWARE TECHNOLOGIES LTD,361273,2731.02
HFCL,HFCL LIMITED,38649132,35154.28
HGINFRA,H.G.INFRA ENGINEERING LTD,486173,5298.03
HGS,HINDUJA GLOBAL SOLS. LTD.,111842,711.27
HIKAL,HIKAL LIMITED,1350170,4317.99
HILINFRA,HIGHWAY INFRASTRUCTURE L,69361,56.55
HILTON,HILTON METAL FORGING LTD,104049,48.36
HIMATSEIDE,HIMATSINGKA SEIDE LTD,2838475,4190.10
HINDALCO,HINDALCO  INDUSTRIES  LTD,1642957,11730.31
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,4159,19.55
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,14752977,42918.34
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4035278,7925.43
HINDPETRO,HINDUSTAN PETROLEUM CORP,1886051,7910.04
HINDUNILVR,HINDUSTAN UNILEVER LTD.,543150,13894.12
HINDWAREAP,HINDWARE HME INOVATON LTD,1417742,4181.95
HINDZINC,HINDUSTAN ZINC LIMITED,7499087,36614.66
HIRECT,HIND RECTIFIER LIMITED,39355,640.09
HISARMETAL,HISAR METAL IND. LIMITED,2522,5.34
HITECH,HI-TECH PIPES LIMITED,7473157,8618.61
HITECHCORP,HITECH CORPORATION LTD,1415,2.95
HLEGLAS,HLE GLASCOAT LIMITED,324829,1662.97
HLVLTD,HLV LIMITED,858274,124.03
HMAAGRO,HMA AGRO INDUSTRIES LTD,462731,156.94
HMVL,HINDUSTAN MEDIA VENT LTD,25925,23.07
HNDFDS,HINDUSTAN FOODS LIMITED,66135,362.95
HNGSNGBEES,NIP IND ETF HANGSENG BEES,499516,2499.64
HOMEFIRST,HOME FIRST FIN CO IND LTD,260556,3298.75
HONASA,HONASA CONSUMER LIMITED,495126,1428.20
HONAUT,HONEYWELL AUTOMATION IND,9689,3835.81
HONDAPOWER,HONDA I POWER PRODUCT LTD,23907,709.43
HPAL,HP ADHESIVES LIMITED,121088,94.45
HPL,HPL ELECTRIC & POWER LTD,724794,3903.34
HSCL,HIMADRI SPECIALITY CHEM L,4575854,22269.50
HTMEDIA,HT MEDIA LIMITED,10000,2.89
HUBTOWN,HUBTOWN LIMITED,3178299,9378.56
HUDCO,HSG & URBAN DEV CORPN LTD,12597272,30442.50
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1190048,4080.17
HYUNDAI,HYUNDAI MOTOR INDIA LTD,479958,12240.87
ICEMAKE,ICE MAKE REFRIGERAT LTD,25599,213.05
ICICIB22,ICICIPRAMC - BHARATIWIN,461665,512.61
ICICIBANK,ICICI BANK LTD.,2114804,29424.81
ICICIGI,ICICI LOMBARD GIC LIMITED,98795,1957.74
ICICIPRULI,ICICI PRU LIFE INS CO LTD,1088304,6807.45
ICIL,INDO COUNT INDUSTRIES LTD,826170,2505.62
ICRA,ICRA LIMITED,3855,252.88
IDBI,IDBI BANK LIMITED,35415538,32579.25
IDEA,VODAFONE IDEA LIMITED,530337460,42166.35
IDEAFORGE,IDEAFORGE TECHNO LTD,1203465,6506.17
IDFCFIRSTB,IDFC FIRST BANK LIMITED,53389258,37527.22
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,7371,20.28
IEX,INDIAN ENERGY EXC LTD,9730704,15728.23
IFBAGRO,IFB AGRO INDUSTRIES LTD,2691,26.93
IFBIND,IFB INDUSTRIES LTD,279065,4475.75
IFCI,IFCI LTD,18966023,11367.12
IFGLEXPOR,IFGL REFRACTORIES LIMITED,42607,122.69
IGARASHI,IGARASHI MOTORS INDIA LTD,177430,985.54
IGCL,INDOGULF CROPSCIENCES LTD,421502,470.37
IGIL,INTERNATIO GEMM INS (I) L,818114,3273.30
IGL,INDRAPRASTHA GAS LTD,2175913,4744.58
IGPL,I G PETROCHEMICALS LTD,96010,504.85
IIFL,IIFL FINANCE LIMITED,1825231,8060.43
IIFLCAPS,IIFL CAPITAL SERVICES LTD,1575969,4939.85
IKIO,IKIO TECHNOLOGIES LIMITED,365517,867.25
IKS,INVENTURUS KNOWLEDGE SO L,489900,7820.86
IMAGICAA,IMAGICAAWORLD ENT LTD,2768062,1811.40
IMFA,INDIAN METALS & FERRO,251425,2265.37
IMPAL,IND MOTOR PART & ACC LTD,682,7.99
INDBANK,INDBANK MERCH BANK,7449,3.24
INDGN,INDEGENE LIMITED,1038665,6113.50
INDHOTEL,THE INDIAN HOTELS CO. LTD,4212026,32079.11
INDIACEM,THE INDIA CEMENTS LIMITED,596845,2126.85
INDIAGLYCO,INDIA GLYCOLS LTD,1356213,10874.10
INDIAMART,INDIAMART INTERMESH LTD,128900,3220.19
INDIANB,INDIAN BANK,464815,3087.26
INDIANCARD,INDIAN CARD CLOTHING CO.,100,0.25
INDIANHUME,INDIAN HUME PIPE CO. LTD.,88349,363.50
INDIASHLTR,INDIA SHELTER FIN CORP L,413443,3429.07
INDIGO,INTERGLOBE AVIATION LTD,385757,21687.57
INDIGOPNTS,INDIGO PAINTS LIMITED,134736,1571.53
INDIQUBE,INDIQUBE SPACES LIMITED,162090,381.21
INDNIPPON,INDIA NIPPON ELECT  LTD,84786,791.79
INDOAMIN,INDO AMINES LIMITED,225921,365.79
INDOBORAX,INDO BORAX & CHEMICAL LTD,1788,3.00
INDOCO,INDOCO REMEDIES LTD.,109049,333.87
INDOFARM,INDO FARM EQUIPMENT LTD,330770,812.41
INDORAMA,INDO RAMA SYNTHETICS LTD,143615,80.60
INDOSTAR,INDOSTAR CAPITAL FIN LTD,1051317,3199.20
INDOTECH,INDO TECH TRANSFORM LTD.,7583,133.81
INDOTHAI,INDO THAI SEC LTD,26446,85.33
INDOWIND,INDOWIND ENERGY LTD,15298,2.86
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,365851,1918.49
INDSWFTLAB,IND SWIFT LABORATORIES LT,17,0.02
INDTERRAIN,IND TERRAIN FASHIONS LTD,16971,7.41
INDUSINDBK,INDUSIND BANK LIMITED,4576580,37144.15
INDUSTOWER,INDUS TOWERS LIMITED,5550182,19489.79
INFIBEAM,INFIBEAM AVENUES LIMITED,20535195,3960.08
INFOBEAN,INFOBEANS TECHNO. LTD.,17753,102.50
INFRABEES,NIP IND ETF INFRA BEES,32607,307.07
INFRAIETF,ICICIPRAMC - ICICIINFRA,164632,154.34
INFY,INFOSYS LIMITED,4584998,70517.26
INGERRAND,INGERSOLL-RAND INDIA LTD,68078,2407.04
INNOVACAP,INNOVA CAPTAB LIMITED,70595,624.48
INNOVANA,INNOVANA THINKLABS LTD,203,0.65
INOXGREEN,INOX GREEN ENERGY SER LTD,3567866,7683.84
INOXINDIA,INOX INDIA LIMITED,154161,1877.51
INOXWIND,INOX WIND LIMITED,20637163,34638.49
INSECTICID,INSECTICIDES (I) LTD,108690,911.06
INTELLECT,INTELLECT DESIGN ARENA,501908,5065.32
INTERARCH,INTERARCH BLDNG SOLTN LTD,29916,583.88
