sebi_report_as_on_reporting_date_19dec2025,unnamed_1,unnamed_2,unnamed_3
DBOL,DHAMPUR BIO ORGANICS LTD,34950,30.96
DBREALTY,VALOR ESTATE LIMITED,5780354,9331.47
DCAL,DISHMAN CARBO AMCIS LTD,761844,1995.61
DCBBANK,DCB BANK LIMITED,3345497,4871.72
DCI,DC INFOTECH AND COMUN LTD,36315,92.23
DCM,DCM LTD,8026,9.54
DCMNVL,DCM NOUVELLE LIMITED,3766,6.31
DCMSHRIRAM,DCM SHRIRAM LIMITED,133419,1767.25
DCMSRIND,DCM SHRIRAM IND LTD,178046,278.16
DCW,DCW LTD,3800190,2720.88
DCXINDIA,DCX SYSTEMS LIMITED,2763645,6972.88
DDEVPLSTIK,DDEV PLASTIKS IND LTD,367633,1102.20
DECCANCE,DECCAN CEMENTS LIMITED,181065,1659.67
DEEDEV,DEE DEVELOPMENT ENG LTD,298260,772.59
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,690345,8988.67
DEEPAKNTR,DEEPAK NITRITE LTD,658534,12455.62
DEEPINDS,DEEP INDUSTRIES LIMITED,639830,3114.16
DELHIVERY,DELHIVERY LIMITED,2016519,8855.56
DELTACORP,DELTA CORP LIMITED,9641226,8663.34
DEN,DEN NETWORKS LTD,3069506,1168.59
DENORA,DE NORA INDIA LIMITED,7388,67.05
DENTA,DENTA WATER N INFRA SOL L,501657,1970.82
DEVIT,DEV INFO TECHNOLOGY LTD,13873,7.89
DEVX,DEV ACCELERATOR LIMITED,7355,3.20
DEVYANI,DEVYANI INTERNATIONAL LTD,10760846,17721.27
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,894071,1326.84
DHANBANK,DHANLAXMI BANK LIMITED,415259,113.16
DHANI,DHANI SERVICES LIMITED,140274,103.26
DHANUKA,DHANUKA AGRITECH LTD,90790,1333.20
DHARMAJ,DHARMAJ CROP GUARD LTD,15168,41.77
DHUNINV,DHUNSERI INVESTMENTS LTD,643,9.65
DIACABS,DIAMOND POWER INFRA LTD,3806804,5739.72
DIAMINESQ,DIAMINES & CHEMICALS LTD,160,0.46
DIAMONDYD,PRATAAP SNACKS LIMITED,1203322,12698.24
DIFFNKG,DIFFUSION ENGINEERS LTD,150825,534.46
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,444755,854.28
DISHTV,DISH TV INDIA LTD.,4719374,224.73
DIVGIITTS,DIVGI TORQTRANSFER SYST L,9607,63.17
DIVISLAB,DIVI S LABORATORIES LTD,188432,12226.71
DIVOPPBEES,NIP IND ETF DIV OPP,91294,76.99
DIXON,DIXON TECHNO (INDIA) LTD,473655,71320.79
DJML,DJ MEDIAPRINT & LOG LTD,40319,24.31
DLF,DLF LIMITED,4582591,35404.66
DLINKINDIA,D-LINK INDIA LTD,352039,1689.00
DMART,AVENUE SUPERMARTS LIMITED,539483,22634.81
DMCC,DMCC SPECIALITY CHEMICALS,17291,51.61
DODLA,DODLA DAIRY LIMITED,56709,768.26
DOLATALGO,DOLAT ALGOTECH LIMITED,390617,349.95
DOLLAR,DOLLAR INDUSTRIES LIMITED,147589,585.87
DOMS,DOMS INDUSTRIES LIMITED,87467,2311.65
DONEAR,DONEAR IND. LIMITED,26449,28.05
DPABHUSHAN,D. P. ABHUSHAN LIMITED,11621,177.86
DPSCLTD,DPSC LIMITED,45251,8.20
DPWIRES,D P WIRES LIMITED,16692,42.37
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,3715,0.78
DREAMFOLKS,DREAMFOLKS SERVICES LTD,69401,111.87
DREDGECORP,DREDGING CORP OF INDIA,139450,1245.70
DRREDDY,DR. REDDY S LABORATORIES,470218,6038.62
DSSL,DYNACONS SYS & SOLN LTD,66294,705.03
DTIL,DHUNSERI TEA & IND. LTD.,4950,9.81
DUCON,DUCON INFRATECHNOLOGIES L,158571,9.30
DVL,DHUNSERI VENTURES LIMITED,36487,120.26
DWARKESH,DWARIKESH SUGAR IND LTD,2388965,1257.25
DYCL,DYNAMIC CABLES LIMITED,293710,1175.74
DYNAMATECH,DYNAMATIC TECHNOLOGIES,82841,6380.60
DYNPRO,DYNEMIC PRODUCTS LIMITED,8370,25.82
E2E,E2E NETWORKS LIMITED,14496,305.81
EASEMYTRIP,EASY TRIP PLANNERS LTD,54762135,6618.24
EBBETF0430,EDELAMC - EBBETF0430,610,9.36
EBBETF0431,EDELAMC - EBBETF0431,13,0.18
EBBETF0433,EDELAMC - EBBETF0433,125,1.59
EBGNG,GNG ELECTRONICS LIMITED,202427,702.57
ECAPINSURE,EDELAMC - ECAPINSURE,70975,16.66
ECLERX,ECLERX SERVICES LTD,37317,1557.43
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,215944,596.72
EDELWEISS,EDELWEISS FIN SERV LTD,14509537,15992.21
EFCIL,EFC (I) LIMITED,1321106,3863.69
EGOLD,EDELAMC - EGOLD,91837,103.32
EICHERMOT,EICHER MOTORS LTD,114670,7870.96
EIDPARRY,EID PARRY INDIA LTD,284219,2955.89
EIEL,ENVIRO INFRA ENGINEERS L,3569219,8850.51
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39664,152.69
EIHOTEL,EIH LIMITED,610323,2404.78
EIMCOELECO,EIMCO ELECON (INDIA) LTD,56529,1089.15
EKC,EVEREST KANTO CYLINDERLTD,1122758,1599.75
ELDEHSG,ELDECO HSG & IND LTD.,561,4.60
ELECON,ELECON ENG. CO. LTD,1302464,7643.04
ELECTCAST,ELECTROSTEEL CASTINGS LTD,7932329,8064.56
ELECTHERM,ELECTROTHERM (I) LTD.,8164,84.92
ELGIEQUIP,ELGI EQUIPMENTS LTD,1516095,7748.76
ELIN,ELIN ELECTRONICS LIMITED,163445,324.68
ELLEN,ELLENBARRIE INDUS GASES L,358184,1770.32
ELM250,EDELAMC - ELM250,6283,1.05
EMAMILTD,EMAMI LIMITED,587232,3400.48
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184662,183.56
EMBDL,EMBASSY DEVELOPMENTS LTD,17415730,19844.07
EMCURE,EMCURE PHARMACEUTICALS L,109434,1518.62
EMIL,ELECTRONICS MART IND LTD,2262159,3188.18
EMKAY,EMKAY GLOBAL FIN SERV LTD,67,0.26
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1274616,7145.22
EMUDHRA,EMUDHRA LIMITED,197902,1361.56
EMULTIMQ,EDELAMC - EMULTIMQ,48387,20.59
ENDURANCE,ENDURANCE TECHNO. LTD.,129151,3627.57
ENERGY,MIRAEAMC - ENERGY,8300,2.93
ENGINERSIN,ENGINEERS INDIA LTD,11380435,24202.62
ENIL,ENTERTAIN NET. IND. LTD.,47967,72.42
ENRIN,SIEMENS ENERGY INDIA LTD,432959,13258.60
ENTERO,ENTERO HEALTHCARE SOLU L,407710,4666.83
EPACK,EPACK DURABLE LIMITED,1760595,5904.90
EPACKPEB,EPACK PREFAB TECHN LTD,435206,1329.53
EPIGRAL,EPIGRAL LIMITED,256548,4532.92
EPL,EPL LIMITED,1671371,3780.83
EQUAL200,MIRAEAMC - EQUAL200,22499,3.02
EQUAL50ADD,DSPAMC - DSPNEWETF,11050,37.31
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9643925,6227.09
ERIS,ERIS LIFESCIENCES LIMITED,62522,1038.23
ESABINDIA,ESAB INDIA LTD,5338,305.38
ESAFSFB,ESAF SMALL FINANCE BANK L,1732436,584.09
ESCORTS,ESCORTS KUBOTA LIMITED,115768,4178.93
ESG,MIRAEAMC - MAESGETF,19575,8.52
ESILVER,EDELAMC - ESILVER,47062,68.78
ESSENTIA,INTEGRA ESSENTIA LIMITED,168746,3.57
ESTER,ESTER INDUSTRIES LTD,331876,420.57
ETERNAL,ETERNAL LIMITED,24265590,72956.38
ETHOSLTD,ETHOS LIMITED,22933,649.55
EUREKAFORB,EUREKA FORBES LIMITED,208020,1322.69
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,82954,290.91
EVEREADY,EVEREADY INDS. IND.  LTD.,870611,3333.30
EVERESTIND,EVEREST INDUSTRIES LTD,17076,101.81
EVIETF,ICICIPRAMC - EVIETF,57100,18.02
EVINDIA,MIRAEAMC - EVINDIA,194580,59.39
EXCEL,EXCEL REALTY N INFRA LTD,10201,0.14
EXCELINDUS,EXCEL INDUSTRIES LTD,23230,280.66
EXICOM,EXICOM TELE SYSTEMS LTD,881556,1297.85
EXIDEIND,EXIDE INDUSTRIES LTD,5698642,23664.78
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,42472,492.21
EXXARO,EXXARO TILES LIMITED,124532,10.05
FABTECH,FABTECH TECHNOLOGIES LTD,420447,1007.43
FACT,FACT LTD,663167,6406.96
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,40969,350.20
FAZE3Q,FAZE THREE LIMITED,57952,297.58
FCL,FINEOTEX CHEMICAL LIMITED,6992175,2197.17
FCSSOFT,FCS SOFTWARE SOLN. LTD.,621614,15.86
FDC,FDC LIMITED,525935,2485.79
FEDERALBNK,FEDERAL BANK LTD,1941456,4306.60
FEDFINA,FEDBANK FINANCIAL SER L,3525030,5032.11
FIBERWEB,FIBERWEB INDIA LIMITED,997,0.46
FIEMIND,FIEM INDUSTRIES LIMITED,72950,1542.20
FILATEX,FILATEX INDIA LTD,3328491,1823.90
FILATFASH,FILATEX FASHIONS LIMITED,8546440,36.44
FINCABLES,FINOLEX CABLES LTD,1098607,9895.66
FINEORG,FINE ORGANIC IND. LTD.,29430,1403.91
FINIETF,ICICIPRAMC-ICICIFIN,803823,254.25
FINKURVE,FINKURVE FINANCIAL SERV L,2400,2.49
FINOPB,FINO PAYMENTS BANK LTD,1439172,4314.57
FINPIPE,FINOLEX INDUSTRIES LTD,3248292,6799.03
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2638082,9444.77
FISCHER,FISCHER MEDICAL VENTURE L,820312,520.66
FIVESTAR,FIVE-STAR BUS FIN LTD,1385651,8597.26
FLAIR,FLAIR WRITING INDUST LTD,214280,695.47
FLEXIADD,DSPAMC - FLEXIADD,19458,2.11
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,465107,17089.20
FMCGIETF,ICICIPRAMC - ICICIFMCG,2786206,1655.91
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,175839,875.11
FOCUS,FOCUS LIGHTG & FIXTRS LTD,50710,38.97
FOODSIN,FOODS & INNS LIMITED,45309,38.86
FORCEMOT,FORCE MOTORS LIMITED,54699,9069.83
FORTIS,FORTIS HEALTHCARE LTD,1434627,13593.91
FOSECOIND,FOSECO INDIA LTD,2939,173.87
FSL,FIRSTSOURCE SOLU. LTD.,1652197,5882.17
FUSION,FUSION FINANCE LIMITED,1437642,3501.39
GABRIEL,GABRIEL INDIA LTD,220324,2160.09
GAEL,GUJARAT AMBUJA EXPORTS LT,1168940,1533.52
GAIL,GAIL (INDIA) LTD,15486796,28428.02
GALAPREC,GALA PRECISION ENG LTD,37825,351.46
GALAXYSURF,GALAXY SURFACTANTS LTD,40789,945.53
GALLANTT,GALLANTT ISPAT LIMITED,387956,2329.11
GANDHAR,GANDHAR OIL REFINE IND L,687927,1132.02
GANDHITUBE,GANDHI SPL. TUBES LTD,24025,205.69
GANECOS,GANESHA ECOSPHERE LIMITED,169749,1980.95
GANESHBE,GANESH BENZOPLAST LIMITED,380548,427.52
GANESHCP,GANESH CONSUMER PRODUCT L,55363,139.64
GANESHHOU,GANESH HOUSING LIMITED,459135,4278.80
GANGAFORGE,GANGA FORGING LIMITED,10050,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,70552,572.92
GARUDA,GARUDA CONSTRUCT N ENG L,1050040,2252.91
GATEWAY,GATEWAY DISTRIPARKS LTD,4841346,3244.21
GEECEE,GEECEE VENTURES LIMITED,2664,9.68
GEEKAYWIRE,GEEKAY WIRES LIMITED,990,0.52
GEMAROMA,GEM AROMATICS LIMITED,393181,683.68
GENESYS,GENESYS INTL CORPN LTD,788292,4532.29
GENUSPAPER,GENUS P&B LIMITED,148716,30.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,3443855,12225.61
GEOJITFSL,GEOJIT FINANCIAL SER L,1718423,1398.62
GESHIP,THE GE SHPG.LTD,681812,7514.99
GFLLIMITED,GFL LIMITED,11681,6.44
GHCL,GHCL LIMITED,385657,2391.34
GHCLTEXTIL,GHCL TEXTILES LIMITED,188216,149.51
GICHSGFIN,GIC HOUSING FINANCE LTD,1231354,2245.39
GICRE,GENERAL INS CORP OF INDIA,2122423,8469.08
GILLETTE,GILLETTE INDIA LTD,53833,4941.50
GILT5YBEES,RELCAPAMC - NETFGILT5Y,4119,2.61
GIPCL,GUJ IND POW CO. LTD,2528096,4812.74
GKENERGY,GK ENERGY LIMITED,578455,930.41
GLAND,GLAND PHARMA LIMITED,183641,3530.95
GLAXO,GLAXOSMITHKLINE PHARMA LT,110565,3165.87
GLENMARK,GLENMARK PHARMACEUTICALS,299348,5951.10
GLOBALVECT,GLOBAL VEC HELICORP LTD,2196,5.04
GLOBE,GLOBE ENTERPRISE (I) LTD,8650,0.26
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,800584,560.03
GLOBUSSPR,GLOBUS SPIRITS LTD,170478,1880.60
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,189915,123.14
GMBREW,G M BREWERIES LTD,118736,1245.95
GMDCLTD,GUJARAT MINERAL DEV CORP,6749273,35566.98
GMMPFAUDLR,GMM PFAUDLER LIMITED,210146,2573.76
GMRAIRPORT,GMR AIRPORTS LIMITED,10212178,9899.82
GMRP&UI,GMR POW AND URBAN INFRA L,13280165,15505.58
GNA,GNA AXLES LIMITED,165134,561.49
GNFC,GUJ NAR VAL FER & CHEM L,1775421,9720.93
GOACARBON,GOA CARBON LIMITED,25181,124.84
GOCLCORP,GOCL CORPORATION LIMITED,385417,1443.33
GOCOLORS,GO FASHION INDIA LTD,229732,1445.70
GODAVARIB,GODAVARI BIOREFINERIES L,93801,244.92
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,560846,18741.20
GODIGIT,GO DIGIT GENERAL INS LTD,189061,678.60
GODREJAGRO,GODREJ AGROVET LIMITED,995717,6880.58
GODREJCP,GODREJ CONSUMER PRODUCTS,410510,5071.60
GODREJIND,GODREJ INDUSTRIES LTD,195396,2195.28
GODREJPROP,GODREJ PROPERTIES LTD,756544,17152.18
GOKEX,GOKALDAS EXPORTS LTD.,1433445,12289.44
GOKUL,GOKUL REFOILS & SOLV LTD,1059,0.44
GOKULAGRO,GOKUL AGRO RESOURCES LTD,527843,1033.38
GOLD1,KOTAK GOLD ETF,1214157,1214.30
GOLD360,360ONEAMC - GOLD360,91530,117.15
GOLDADD,DSPAMC - DSPGOLD,24932,31.27
GOLDBEES,NIP IND ETF GOLD BEES,27312147,28483.58
GOLDCASE,ZERODHAAMC - GOLDCASE,2631729,519.97
GOLDETF,MIRAEAMC - MAGOLDETF,953045,1164.04
GOLDIAM,GOLDIAM INTERNATIONAL LTD,1899253,7187.03
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3986317,4266.27
GOLDSHARE,UTI GOLD ETF,1312341,1130.77
GOLDTECH,AION-TECH SOLUTIONS LTD,1400,0.95
GOODLUCK,GOODLUCK INDIA LIMITED,731368,7289.48
GOPAL,GOPAL SNACKS LIMITED,755739,2680.28
GPIL,GODAWARI POW & ISP LTD,9889561,23171.93
GPPL,GUJARAT PIPAVAV PORT LTD,7447742,15451.41
GPTHEALTH,GPT HEALTHCARE LIMITED,976300,1469.94
GPTINFRA,GPT INFRAPROJECTS LTD,402456,449.47
GRANULES,GRANULES INDIA LIMITED,2333748,12658.61
GRAPHITE,GRAPHITE INDIA LTD,1885086,10782.46
GRASIM,GRASIM INDUSTRIES LTD,218535,6094.91
GRAVITA,GRAVITA INDIA LIMITED,448825,8182.76
GREAVESCOT,GREAVES COTTON LTD.,5436798,11690.77
GREENLAM,GREENLAM INDUSTRIES LTD.,85783,219.33
GREENPANEL,GREENPANEL INDUSTRIES LTD,327048,928.42
GREENPLY,GREENPLY INDUSTRIES LTD,480890,1447.77
GREENPOWER,ORIENT GREEN POWER CO LTD,5091872,703.66
GRINDWELL,GRINDWELL NORTON LIMITED,68245,1181.11
GRINFRA,G R INFRAPROJECTS LIMITED,76785,978.87
GRMOVER,GRM OVERSEAS LIMITED,2769621,10760.97
GROWW,BILLIONBRAINS GARAGE VN L,2842844,4351.18
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1034776,835.76
GROWWEV,GROWWAMC - GROWWEV,166626,51.06
GROWWGOLD,GROWWAMC - GROWWGOLD,205491,257.04
GROWWLIQID,GROWWAMC - GROWWLIQID,3496,3.72
GROWWLOVOL,GROWWAMC - GROWWLOVOL,3053,0.32
GROWWMOM50,GROWWAMC - GROWWMOM50,130084,14.03
GROWWN200,GROWWAMC - GROWWN200,52464,6.08
GROWWNET,GROWWAMC - GROWWNET,116827,12.56
GROWWNIFTY,GROWWAMC - GROWWNIFTY,56960,5.94
GROWWNXT50,GROWWAMC - GROWWNXT50,3333,2.28
GROWWPOWER,GROWWAMC - GROWWPOWER,235841,23.61
GROWWRAIL,GROWWAMC - GROWWRAIL,4073538,1436.93
GROWWRLTY,GROWWAMC - GROWWRLTY,31996,3.23
GROWWSLVR,GROWWAMC - GROWWSLVR,287294,509.33
GRPLTD,GRP LIMITED,4452,98.32
GRSE,GARDEN REACH SHIP&ENG LTD,1810575,47120.26
GRWRHITECH,GARWARE HI-TECH FILMS LTD,120760,4631.13
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,279,0.18
GSFC,GUJ STATE FERT & CHEM LTD,7345031,14994.40
GSLSU,GLOBAL SURFACES LIMITED,79527,106.69
GSPL,GUJARAT STATE PETRO LTD,1771888,5503.03
GSS,GSS INFOTECH LIMITED,24134,6.23
GTL,GTL LTD,97911,11.99
GTLINFRA,GTL INFRA.LTD,7501841,115.81
GTPL,GTPL HATHWAY LIMITED,42832,50.79
GUFICBIO,GUFIC BIOSCIENCES LTD.,115556,421.94
GUJALKALI,GUJARAT ALKALIES & CHEM,356623,2213.42
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,650774,2950.65
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1103501,4537.28
GULFOILLUB,GULF OIL LUB. IND. LTD.,144564,1787.23
GULFPETRO,GP PETROLEUMS LIMITED,61143,25.77
GULPOLY,GULSHAN POLYOLS LIMITED,257513,422.89
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,488656,1683.26
GVT&D,GE VERNOVA T&D INDIA LTD,198415,5856.40
HAL,HINDUSTAN AERONAUTICS LTD,3508768,164041.43
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,2822418,18482.67
HAPPYFORGE,HAPPY FORGINGS LIMITED,98282,988.31
HARDWYN,HARDWYN INDIA LIMITED,482629,84.72
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,583616,2834.32
HARRMALAYA,HARRISON MALAYALAM LTD,9830,20.01
HARSHA,HARSHA ENGINEERS INT LTD,1046069,4696.01
HATHWAY,HATHWAY CABLE & DATACOM,29008336,4471.43
HATSUN,HATSUN AGRO PRODUCT LTD.,35743,373.67
HAVELLS,HAVELLS INDIA LIMITED,861365,13236.68
HBLENGINE,HBL ENGINEERING LTD,4833612,41602.69
HCC,HINDUSTAN CONSTRUCTION CO,42104772,9339.43
HCG,HEALTHCARE GLOB. ENT. LTD,255012,1631.40
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,957502,15733.97
HDBFS,HDB FINANCIAL SERVICES L,375119,2842.94
HDFCAMC,HDFC AMC LIMITED,387569,10869.00
HDFCBANK,HDFC BANK LTD,3509455,33678.38
HDFCBSE500,HDFCAMC - HDFCBSE500,8661,3.24
HDFCGOLD,HDFC GOLD ETF,3280556,3480.62
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4020,4.95
HDFCLIFE,HDFC LIFE INS CO LTD,705620,5360.14
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,31707,6.67
HDFCMID150,HDFCAMC - HDFCMID150,703544,151.66
HDFCMOMENT,HDFCAMC - HDFCMOMENT,368765,122.32
HDFCNEXT50,HDFCAMC - HDFCNEXT50,60865,42.91
HDFCNIF100,HDFCAMC - HDFCNIF100,25240,6.74
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,84585,48.95
HDFCNIFIT,HDFCAMC - HDFCNIFIT,107671,40.48
HDFCNIFTY,HDFCAMC - HDFCNIFTY,56002,158.59
HDFCPSUBK,HDFCAMC HDFCPSUBK,40590,33.72
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,76146,21.58
HDFCQUAL,HDFCAMC - HDFCQUAL,20526,12.05
HDFCSENSEX,HDFCAMC - HDFCSENSEX,29080,27.02
HDFCSILVER,HDFCAMC - HDFCSILVER,3541220,6123.18
HDFCSML250,HDFCAMC - HDFCSML250,3447297,5848.76
HDFCVALUE,HDFCAMC - HDFCVALUE,1346,1.86
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,203106,306.57
HEALTHY,BIRLASLAMC - HEALTHY,206660,30.96
HEG,HEG LTD,1512871,8135.87
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,807310,1680.87
HEMIPROP,HEMISPHERE PROP IND LTD,3100538,4700.63
HERANBA,HERANBA INDUSTRIES LTD,126422,407.80
HERCULES,HERCULES INVESTMENTS LTD,30054,56.19
HERITGFOOD,HERITAGE FOODS LTD,935416,4640.60
HEROMOTOCO,HERO MOTOCORP LIMITED,161241,8950.17
HESTERBIO,HESTER BIOSCIENCES LTD,7883,152.92
HEUBACHIND,HEUBACH COLORANTS IND LTD,31935,171.34
HEXT,HEXAWARE TECHNOLOGIES LTD,175400,1372.50
HFCL,HFCL LIMITED,41391868,35522.52
HGINFRA,H.G.INFRA ENGINEERING LTD,502763,5012.26
HGS,HINDUJA GLOBAL SOLS. LTD.,134016,772.42
HIKAL,HIKAL LIMITED,1395401,4157.01
HILINFRA,HIGHWAY INFRASTRUCTURE L,232890,160.38
HILTON,HILTON METAL FORGING LTD,3330,2.25
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3125942,4334.72
HINDALCO,HINDALCO  INDUSTRIES  LTD,1685978,12959.56
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,12714190,39306.36
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4290345,8084.08
HINDPETRO,HINDUSTAN PETROLEUM CORP,1430724,6176.01
HINDUNILVR,HINDUSTAN UNILEVER LTD.,715917,17583.34
HINDWAREAP,HINDWARE HME INOVATON LTD,1719933,5370.37
HINDZINC,HINDUSTAN ZINC LIMITED,5870872,29842.86
HIRECT,HIND RECTIFIER LIMITED,41260,680.58
HISARMETAL,HISAR METAL IND. LIMITED,1064,2.25
HITECH,HI-TECH PIPES LIMITED,7386936,8287.36
HITECHCORP,HITECH CORPORATION LTD,1353,2.75
HLEGLAS,HLE GLASCOAT LIMITED,211607,1090.02
HLVLTD,HLV LIMITED,449360,61.38
HMAAGRO,HMA AGRO INDUSTRIES LTD,591895,193.15
HMVL,HINDUSTAN MEDIA VENT LTD,38680,31.49
HNDFDS,HINDUSTAN FOODS LIMITED,76255,414.54
HNGSNGBEES,NIP IND ETF HANGSENG BEES,482657,2382.92
HOMEFIRST,HOME FIRST FIN CO IND LTD,296711,3669.13
HONASA,HONASA CONSUMER LIMITED,679551,1955.88
HONAUT,HONEYWELL AUTOMATION IND,10453,4044.21
HONDAPOWER,HONDA I POWER PRODUCT LTD,16419,460.93
HPAL,HP ADHESIVES LIMITED,93564,62.73
HPL,HPL ELECTRIC & POWER LTD,717853,3719.83
HSCL,HIMADRI SPECIALITY CHEM L,4032696,19565.33
HTMEDIA,HT MEDIA LIMITED,36161,8.94
HUBTOWN,HUBTOWN LIMITED,3813987,11023.56
HUDCO,HSG & URBAN DEV CORPN LTD,11614367,27797.90
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1262677,4235.02
HYUNDAI,HYUNDAI MOTOR INDIA LTD,591389,14500.85
ICEMAKE,ICE MAKE REFRIGERAT LTD,21940,179.42
ICICIB22,ICICIPRAMC - BHARATIWIN,282151,318.23
ICICIBANK,ICICI BANK LTD.,3510476,48511.64
ICICIGI,ICICI LOMBARD GIC LIMITED,161599,3250.62
ICICIPRULI,ICICI PRU LIFE INS CO LTD,467709,3016.73
ICIL,INDO COUNT INDUSTRIES LTD,894914,2687.54
ICRA,ICRA LIMITED,6375,409.14
IDBI,IDBI BANK LIMITED,40692918,39023.02
IDEA,VODAFONE IDEA LIMITED,563584045,51331.04
IDEAFORGE,IDEAFORGE TECHNO LTD,1198836,6283.48
IDFCFIRSTB,IDFC FIRST BANK LIMITED,40399049,29427.24
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,9867,29.21
IEX,INDIAN ENERGY EXC LTD,9118395,14486.95
IFBAGRO,IFB AGRO INDUSTRIES LTD,18053,251.24
IFBIND,IFB INDUSTRIES LTD,284652,4737.71
IFCI,IFCI LTD,20446948,11839.08
IFGLEXPOR,IFGL REFRACTORIES LIMITED,44114,110.04
IGARASHI,IGARASHI MOTORS INDIA LTD,175684,912.64
IGCL,INDOGULF CROPSCIENCES LTD,361564,389.00
IGIL,INTERNATIO GEMM INS (I) L,1059738,3967.13
IGL,INDRAPRASTHA GAS LTD,2798308,5804.47
IGPL,I G PETROCHEMICALS LTD,71227,367.69
IIFL,IIFL FINANCE LIMITED,1335424,6421.23
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2370679,7691.68
IKIO,IKIO TECHNOLOGIES LIMITED,293028,687.65
IKS,INVENTURUS KNOWLEDGE SO L,346005,5585.64
IMAGICAA,IMAGICAAWORLD ENT LTD,2692515,1689.31
IMFA,INDIAN METALS & FERRO,227987,2554.36
IMPAL,IND MOTOR PART & ACC LTD,176,1.99
INDBANK,INDBANK MERCH BANK,3245,1.26
INDGN,INDEGENE LIMITED,945216,5410.54
INDHOTEL,THE INDIAN HOTELS CO. LTD,3454344,26171.40
INDIACEM,THE INDIA CEMENTS LIMITED,467632,1702.13
INDIAGLYCO,INDIA GLYCOLS LTD,959186,8639.56
INDIAMART,INDIAMART INTERMESH LTD,91725,2259.82
INDIANB,INDIAN BANK,1038255,8314.96
INDIANHUME,INDIAN HUME PIPE CO. LTD.,63964,268.91
INDIASHLTR,INDIA SHELTER FIN CORP L,289817,2493.10
INDIGO,INTERGLOBE AVIATION LTD,756836,40185.73
INDIGOPNTS,INDIGO PAINTS LIMITED,121219,1481.90
INDIQUBE,INDIQUBE SPACES LIMITED,90541,209.54
INDNIPPON,INDIA NIPPON ELECT  LTD,67224,600.44
INDOAMIN,INDO AMINES LIMITED,183689,275.09
INDOBORAX,INDO BORAX & CHEMICAL LTD,37201,96.81
INDOCO,INDOCO REMEDIES LTD.,121455,351.62
INDOFARM,INDO FARM EQUIPMENT LTD,288904,680.15
INDORAMA,INDO RAMA SYNTHETICS LTD,569116,335.45
