sebi_report_as_on_reporting_date_30dec2025,unnamed_1,unnamed_2,unnamed_3
DBOL,DHAMPUR BIO ORGANICS LTD,34752,30.81
DBREALTY,VALOR ESTATE LIMITED,6175918,9775.81
DCAL,DISHMAN CARBO AMCIS LTD,792771,2072.62
DCBBANK,DCB BANK LIMITED,3904393,5871.48
DCI,DC INFOTECH AND COMUN LTD,36315,92.23
DCM,DCM LTD,8026,9.54
DCMNVL,DCM NOUVELLE LIMITED,1766,3.42
DCMSHRIRAM,DCM SHRIRAM LIMITED,119640,1585.70
DCMSRIND,DCM SHRIRAM IND LTD,46365,82.20
DCW,DCW LTD,3910671,2779.84
DCXINDIA,DCX SYSTEMS LIMITED,3231713,7938.10
DDEVPLSTIK,DDEV PLASTIKS IND LTD,413710,1243.46
DECCANCE,DECCAN CEMENTS LIMITED,182864,1672.00
DEEDEV,DEE DEVELOPMENT ENG LTD,285964,732.32
DEEPAKFERT,DEEPAK FERTILIZERS & PETR,699790,9084.60
DEEPAKNTR,DEEPAK NITRITE LTD,574934,11023.90
DEEPINDS,DEEP INDUSTRIES LIMITED,646341,3136.01
DELHIVERY,DELHIVERY LIMITED,1950690,8585.96
DELTACORP,DELTA CORP LIMITED,9774792,8737.06
DEN,DEN NETWORKS LTD,2994109,1138.87
DENORA,DE NORA INDIA LIMITED,4389,40.54
DENTA,DENTA WATER N INFRA SOL L,520445,2024.70
DEVIT,DEV INFO TECHNOLOGY LTD,17267,9.12
DEVX,DEV ACCELERATOR LIMITED,18106,7.28
DEVYANI,DEVYANI INTERNATIONAL LTD,11368172,18598.68
DHAMPURSUG,DHAMPUR SUGAR MILLS LTD.,879887,1306.48
DHANBANK,DHANLAXMI BANK LIMITED,422869,113.61
DHANI,DHANI SERVICES LIMITED,31927,15.68
DHANUKA,DHANUKA AGRITECH LTD,104262,1486.46
DHARMAJ,DHARMAJ CROP GUARD LTD,16483,44.84
DHUNINV,DHUNSERI INVESTMENTS LTD,790,11.48
DIACABS,DIAMOND POWER INFRA LTD,3880237,5835.48
DIAMINESQ,DIAMINES & CHEMICALS LTD,260,0.72
DIAMONDYD,PRATAAP SNACKS LIMITED,1197907,12671.72
DIFFNKG,DIFFUSION ENGINEERS LTD,159614,566.30
DIGISPICE,DIGISPICE TECHNOLOGIES LT,690,0.23
DIGITIDE,DIGITIDE SOLUTIONS LTD,474091,892.29
DISHTV,DISH TV INDIA LTD.,4799865,222.72
DIVGIITTS,DIVGI TORQTRANSFER SYST L,8485,55.69
DIVISLAB,DIVI S LABORATORIES LTD,191824,12436.09
DIVOPPBEES,NIP IND ETF DIV OPP,92417,78.11
DIXON,DIXON TECHNO (INDIA) LTD,647123,91860.81
DJML,DJ MEDIAPRINT & LOG LTD,87202,58.05
DLF,DLF LIMITED,4801624,36846.18
DLINKINDIA,D-LINK INDIA LTD,365995,1745.58
DMART,AVENUE SUPERMARTS LIMITED,571629,23807.27
DMCC,DMCC SPECIALITY CHEMICALS,18210,54.01
DODLA,DODLA DAIRY LIMITED,55402,744.96
DOLATALGO,DOLAT ALGOTECH LIMITED,396892,357.10
DOLLAR,DOLLAR INDUSTRIES LIMITED,145712,577.69
DOMS,DOMS INDUSTRIES LIMITED,84107,2220.28
DONEAR,DONEAR IND. LIMITED,26631,28.00
DPABHUSHAN,D. P. ABHUSHAN LIMITED,11141,170.67
DPSCLTD,DPSC LIMITED,45467,8.22
DPWIRES,D P WIRES LIMITED,30809,72.08
DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,8625,1.60
DREAMFOLKS,DREAMFOLKS SERVICES LTD,70125,111.30
DREDGECORP,DREDGING CORP OF INDIA,163599,1486.10
DRREDDY,DR. REDDY S LABORATORIES,468166,6011.79
DSSL,DYNACONS SYS & SOLN LTD,68106,719.10
DTIL,DHUNSERI TEA & IND. LTD.,4550,9.17
DUCON,DUCON INFRATECHNOLOGIES L,158571,9.30
DVL,DHUNSERI VENTURES LIMITED,36271,119.44
DWARKESH,DWARIKESH SUGAR IND LTD,2424627,1267.48
DYCL,DYNAMIC CABLES LIMITED,308915,1225.21
DYNAMATECH,DYNAMATIC TECHNOLOGIES,85762,6691.18
DYNPRO,DYNEMIC PRODUCTS LIMITED,7141,22.44
E2E,E2E NETWORKS LIMITED,22498,465.80
EASEMYTRIP,EASY TRIP PLANNERS LTD,54935541,6547.60
EBBETF0430,EDELAMC - EBBETF0430,601,9.22
EBBETF0431,EDELAMC - EBBETF0431,15,0.21
EBBETF0433,EDELAMC - EBBETF0433,35,0.44
EBGNG,GNG ELECTRONICS LIMITED,208088,720.01
ECAPINSURE,EDELAMC - ECAPINSURE,60405,14.16
ECLERX,ECLERX SERVICES LTD,29381,1209.03
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,262747,689.08
EDELWEISS,EDELWEISS FIN SERV LTD,14119665,15549.64
EFCIL,EFC (I) LIMITED,1847322,5451.78
EGOLD,EDELAMC - EGOLD,95843,109.01
EICHERMOT,EICHER MOTORS LTD,109455,7526.99
EIDPARRY,EID PARRY INDIA LTD,328518,3426.55
EIEL,ENVIRO INFRA ENGINEERS L,3594533,8870.00
EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,39323,151.18
EIHOTEL,EIH LIMITED,571515,2234.95
EIMCOELECO,EIMCO ELECON (INDIA) LTD,44446,877.01
EKC,EVEREST KANTO CYLINDERLTD,1132886,1606.94
ELDEHSG,ELDECO HSG & IND LTD.,655,5.50
ELECON,ELECON ENG. CO. LTD,1321892,7712.01
ELECTCAST,ELECTROSTEEL CASTINGS LTD,8179535,8229.59
ELECTHERM,ELECTROTHERM (I) LTD.,17468,168.15
ELGIEQUIP,ELGI EQUIPMENTS LTD,1582997,8029.87
ELIN,ELIN ELECTRONICS LIMITED,159716,317.89
ELLEN,ELLENBARRIE INDUS GASES L,359455,1759.18
ELM250,EDELAMC - ELM250,5593,0.94
EMAMILTD,EMAMI LIMITED,576303,3337.12
EMAMIPAP,EMAMI PAPER MILLS LIMITED,184201,183.07
EMBDL,EMBASSY DEVELOPMENTS LTD,5414433,5732.63
EMCURE,EMCURE PHARMACEUTICALS L,106201,1478.48
EMIL,ELECTRONICS MART IND LTD,2594211,3514.06
EMKAY,EMKAY GLOBAL FIN SERV LTD,51,0.20
EMMBI,EMMBI INDUSTRIES LIMITED,2151,2.52
EMSLIMITED,EMS LIMITED,1256386,6981.94
EMUDHRA,EMUDHRA LIMITED,201735,1379.65
EMULTIMQ,EDELAMC - EMULTIMQ,46975,19.99
ENDURANCE,ENDURANCE TECHNO. LTD.,139260,3886.74
ENERGY,MIRAEAMC - ENERGY,12564,4.43
ENGINERSIN,ENGINEERS INDIA LTD,11491114,24418.38
ENIL,ENTERTAIN NET. IND. LTD.,51816,76.43
ENRIN,SIEMENS ENERGY INDIA LTD,568745,16530.83
ENTERO,ENTERO HEALTHCARE SOLU L,434383,4760.42
EPACK,EPACK DURABLE LIMITED,1947172,6394.18
EPACKPEB,EPACK PREFAB TECHN LTD,602634,1782.88
EPIGRAL,EPIGRAL LIMITED,275156,4750.41
EPL,EPL LIMITED,1779450,4014.68
EQUAL200,MIRAEAMC - EQUAL200,9602,1.29
EQUAL50ADD,DSPAMC - DSPNEWETF,11475,38.86
EQUITASBNK,EQUITAS SMALL FIN BNK LTD,9800836,6326.11
ERIS,ERIS LIFESCIENCES LIMITED,70468,1155.28
ESABINDIA,ESAB INDIA LTD,5126,292.43
ESAFSFB,ESAF SMALL FINANCE BANK L,1766124,591.77
ESCORTS,ESCORTS KUBOTA LIMITED,111433,4020.53
ESG,MIRAEAMC - MAESGETF,20725,9.03
ESILVER,EDELAMC - ESILVER,90246,168.93
ESSENTIA,INTEGRA ESSENTIA LIMITED,168650,3.57
ESTER,ESTER INDUSTRIES LTD,333299,419.40
ETERNAL,ETERNAL LIMITED,25449540,75996.90
ETHOSLTD,ETHOS LIMITED,20581,580.22
EUREKAFORB,EUREKA FORBES LIMITED,199057,1264.99
EUROBOND,EURO PANEL PRODUCTS LTD,1497,3.43
EUROPRATIK,EURO PRATIK SALES LIMITED,85942,300.00
EVEREADY,EVEREADY INDS. IND.  LTD.,846199,3219.60
EVERESTIND,EVEREST INDUSTRIES LTD,11975,72.74
EVIETF,ICICIPRAMC - EVIETF,40728,12.89
EVINDIA,MIRAEAMC - EVINDIA,205120,62.79
EXCEL,EXCEL REALTY N INFRA LTD,10201,0.14
EXCELINDUS,EXCEL INDUSTRIES LTD,23144,278.70
EXICOM,EXICOM TELE SYSTEMS LTD,925754,1342.73
EXIDEIND,EXIDE INDUSTRIES LTD,5752079,23730.52
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,40361,464.67
EXXARO,EXXARO TILES LIMITED,125720,10.16
FABTECH,FABTECH TECHNOLOGIES LTD,461052,1044.91
FACT,FACT LTD,644599,6243.56
FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,40110,344.02
FAZE3Q,FAZE THREE LIMITED,55909,285.50
FCL,FINEOTEX CHEMICAL LIMITED,7491272,2321.96
FCSSOFT,FCS SOFTWARE SOLN. LTD.,636431,16.15
FDC,FDC LIMITED,550093,2573.13
FEDERALBNK,FEDERAL BANK LTD,2035770,4623.55
FEDFINA,FEDBANK FINANCIAL SER L,3519238,5037.31
FIBERWEB,FIBERWEB INDIA LIMITED,997,0.46
FIEMIND,FIEM INDUSTRIES LIMITED,73194,1552.43
FILATEX,FILATEX INDIA LTD,3665395,1981.25
FILATFASH,FILATEX FASHIONS LIMITED,9197689,38.58
FINCABLES,FINOLEX CABLES LTD,1151904,10270.30
FINEORG,FINE ORGANIC IND. LTD.,31168,1470.91
FINIETF,ICICIPRAMC-ICICIFIN,583634,182.90
FINKURVE,FINKURVE FINANCIAL SERV L,2400,2.49
FINOPB,FINO PAYMENTS BANK LTD,1401494,4192.43
FINPIPE,FINOLEX INDUSTRIES LTD,3195322,6673.34
FIRSTCRY,BRAINBEES SOLUTIONS LTD,2803565,9883.89
FISCHER,FISCHER MEDICAL VENTURE L,826582,520.49
FIVESTAR,FIVE-STAR BUS FIN LTD,1662381,10090.14
FLAIR,FLAIR WRITING INDUST LTD,215885,700.75
FLEXIADD,DSPAMC - FLEXIADD,23520,2.55
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,440251,16122.68
FMCGIETF,ICICIPRAMC - ICICIFMCG,2492393,1481.31
FMGOETZE,FEDERAL-MOGUL GOETZE (IND,190909,941.53
FOCUS,FOCUS LIGHTG & FIXTRS LTD,65785,50.72
FOODSIN,FOODS & INNS LIMITED,66401,53.25
FORCEMOT,FORCE MOTORS LIMITED,41914,6917.70
FORTIS,FORTIS HEALTHCARE LTD,1558373,14760.76
FOSECOIND,FOSECO INDIA LTD,2902,171.07
FSL,FIRSTSOURCE SOLU. LTD.,1850597,6561.79
FUSION,FUSION FINANCE LIMITED,1459863,3533.98
GABRIEL,GABRIEL INDIA LTD,281466,2785.27
GAEL,GUJARAT AMBUJA EXPORTS LT,1356204,1811.38
GAIL,GAIL (INDIA) LTD,15419693,28282.23
GALAPREC,GALA PRECISION ENG LTD,36283,329.77
GALAXYSURF,GALAXY SURFACTANTS LTD,40365,933.44
GALLANTT,GALLANTT ISPAT LIMITED,356894,2147.82
GANDHAR,GANDHAR OIL REFINE IND L,688020,1133.66
GANDHITUBE,GANDHI SPL. TUBES LTD,23986,205.32
GANECOS,GANESHA ECOSPHERE LIMITED,181916,2055.49
GANESHBE,GANESH BENZOPLAST LIMITED,372724,420.28
GANESHCP,GANESH CONSUMER PRODUCT L,64370,157.43
GANESHHOU,GANESH HOUSING LIMITED,462309,4300.35
GANGAFORGE,GANGA FORGING LIMITED,10050,0.29
GARFIBRES,GARWARE TECH FIBRES LTD,75252,603.27
GARUDA,GARUDA CONSTRUCT N ENG L,1217678,2570.54
GATEWAY,GATEWAY DISTRIPARKS LTD,4955602,3311.84
GEECEE,GEECEE VENTURES LIMITED,4229,14.71
GEEKAYWIRE,GEEKAY WIRES LIMITED,1606,0.71
GEMAROMA,GEM AROMATICS LIMITED,515542,890.16
GENCON,GENERIC ENG CONS PROJ LTD,1000,0.45
GENESYS,GENESYS INTL CORPN LTD,843266,4740.84
GENUSPAPER,GENUS P&B LIMITED,148716,30.14
GENUSPOWER,GENUS POWER INFRASTRU LTD,3402722,12041.39
GEOJITFSL,GEOJIT FINANCIAL SER L,1697955,1380.05
GESHIP,THE GE SHPG.LTD,603992,6749.11
GFLLIMITED,GFL LIMITED,14842,8.40
GHCL,GHCL LIMITED,410641,2511.79
GHCLTEXTIL,GHCL TEXTILES LIMITED,211373,166.20
GICHSGFIN,GIC HOUSING FINANCE LTD,1213679,2212.62
GICRE,GENERAL INS CORP OF INDIA,2062850,8227.08
GILLETTE,GILLETTE INDIA LTD,53347,4898.27
GILT10BETA,UTIAMC-GILT10BETA,6206,1.62
GILT5BETA,UTIAMC-GILT5BETA,4019,2.57
GILT5YBEES,RELCAPAMC - NETFGILT5Y,2839,1.80
GIPCL,GUJ IND POW CO. LTD,2602308,4900.13
GKENERGY,GK ENERGY LIMITED,614747,984.12
GLAND,GLAND PHARMA LIMITED,183861,3516.76
GLAXO,GLAXOSMITHKLINE PHARMA LT,121996,3438.92
GLENMARK,GLENMARK PHARMACEUTICALS,267265,5363.26
GLOBALVECT,GLOBAL VEC HELICORP LTD,2086,4.81
GLOBE,GLOBE ENTERPRISE (I) LTD,8500,0.25
GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,796648,556.48
GLOBUSSPR,GLOBUS SPIRITS LTD,178785,1953.92
GLOSTERLTD,GLOSTER LIMITED,11564,75.36
GLOTTIS,GLOTTIS LIMITED,220930,141.97
GMBREW,G M BREWERIES LTD,185861,2057.52
GMDCLTD,GUJARAT MINERAL DEV CORP,6147791,32894.45
GMMPFAUDLR,GMM PFAUDLER LIMITED,208637,2555.23
GMRAIRPORT,GMR AIRPORTS LIMITED,11661574,11406.98
GMRP&UI,GMR POW AND URBAN INFRA L,13561513,15820.80
GNA,GNA AXLES LIMITED,167095,566.43
GNFC,GUJ NAR VAL FER & CHEM L,1832722,9980.37
GOACARBON,GOA CARBON LIMITED,26157,128.37
GOCLCORP,GOCL CORPORATION LIMITED,375420,1407.65
GOCOLORS,GO FASHION INDIA LTD,242062,1492.07
GODAVARIB,GODAVARI BIOREFINERIES L,84830,226.38
GODFRYPHLP,GODFREY PHILLIPS INDIA LT,561259,18629.06
GODIGIT,GO DIGIT GENERAL INS LTD,196676,703.69
GODREJAGRO,GODREJ AGROVET LIMITED,1019147,6959.45
GODREJCP,GODREJ CONSUMER PRODUCTS,385147,4778.73
GODREJIND,GODREJ INDUSTRIES LTD,209612,2327.44
GODREJPROP,GODREJ PROPERTIES LTD,805946,18068.80
GOKEX,GOKALDAS EXPORTS LTD.,1554913,13197.47
GOKUL,GOKUL REFOILS & SOLV LTD,1085,0.45
GOKULAGRO,GOKUL AGRO RESOURCES LTD,596963,1155.87
GOLD1,KOTAK GOLD ETF,1358299,1386.30
GOLD360,360ONEAMC - GOLD360,150373,196.14
GOLDADD,DSPAMC - DSPGOLD,40078,51.96
GOLDBEES,NIP IND ETF GOLD BEES,30546865,32604.82
GOLDBETA,UTIAMC-UTIGOLDBETA,1187054,1007.93
GOLDCASE,ZERODHAAMC - GOLDCASE,3715860,759.41
GOLDETF,MIRAEAMC - MAGOLDETF,783958,967.03
GOLDIAM,GOLDIAM INTERNATIONAL LTD,2276290,8523.55
GOLDIETF,ICICI PRUDENTIAL GOLD ETF,3931221,4282.78
GOLDTECH,AION-TECH SOLUTIONS LTD,1200,0.81
GOODLUCK,GOODLUCK INDIA LIMITED,743706,7435.87
GOPAL,GOPAL SNACKS LIMITED,743369,2637.03
GPIL,GODAWARI POW & ISP LTD,9701419,22842.06
GPPL,GUJARAT PIPAVAV PORT LTD,7738146,16005.63
GPTHEALTH,GPT HEALTHCARE LIMITED,967835,1455.88
GPTINFRA,GPT INFRAPROJECTS LTD,418306,466.08
GRANULES,GRANULES INDIA LIMITED,2726634,15286.99
GRAPHITE,GRAPHITE INDIA LTD,1713561,9933.54
GRASIM,GRASIM INDUSTRIES LTD,196873,5496.56
GRAVITA,GRAVITA INDIA LIMITED,485423,8893.05
GREAVESCOT,GREAVES COTTON LTD.,5370579,11514.04
GREENLAM,GREENLAM INDUSTRIES LTD.,86837,221.78
GREENPANEL,GREENPANEL INDUSTRIES LTD,330790,936.07
GREENPLY,GREENPLY INDUSTRIES LTD,519671,1542.93
GREENPOWER,ORIENT GREEN POWER CO LTD,5650219,766.23
GRINDWELL,GRINDWELL NORTON LIMITED,68283,1178.48
GRINFRA,G R INFRAPROJECTS LIMITED,78940,992.98
GRMOVER,GRM OVERSEAS LIMITED,8015383,10977.13
GROWW,BILLIONBRAINS GARAGE VN L,6747396,11018.91
GROWWDEFNC,GROWWAMC - GROWWDEFNC,1069190,862.76
GROWWEV,GROWWAMC - GROWWEV,159597,48.90
GROWWGOLD,GROWWAMC - GROWWGOLD,324891,422.69
GROWWLIQID,GROWWAMC - GROWWLIQID,6738,7.22
GROWWLOVOL,GROWWAMC - GROWWLOVOL,5238,0.56
GROWWMOM50,GROWWAMC - GROWWMOM50,132694,14.29
GROWWN200,GROWWAMC - GROWWN200,62520,7.28
GROWWNET,GROWWAMC - GROWWNET,121185,13.02
GROWWNIFTY,GROWWAMC - GROWWNIFTY,74246,7.75
GROWWNXT50,GROWWAMC - GROWWNXT50,3251,2.23
GROWWPOWER,GROWWAMC - GROWWPOWER,284651,28.39
GROWWRAIL,GROWWAMC - GROWWRAIL,2839141,1015.47
GROWWRLTY,GROWWAMC - GROWWRLTY,38450,3.87
GROWWSLVR,GROWWAMC - GROWWSLVR,677670,1494.96
GRPLTD,GRP LIMITED,4553,100.03
GRSE,GARDEN REACH SHIP&ENG LTD,1822487,47474.78
GRWRHITECH,GARWARE HI-TECH FILMS LTD,133039,4999.36
GSEC10IETF,ICICIPRAMC - ICICI10GS,1137,2.94
GSEC10YEAR,MIRAEAMC - MAGS813ETF,437,0.13
GSEC5IETF,ICICIPRAMC - ICICI5GSEC,334,0.21
GSFC,GUJ STATE FERT & CHEM LTD,7482719,15221.94
GSLSU,GLOBAL SURFACES LIMITED,78200,103.74
GSPL,GUJARAT STATE PETRO LTD,850888,2776.66
GSS,GSS INFOTECH LIMITED,24634,6.26
GTL,GTL LTD,94593,11.50
GTLINFRA,GTL INFRA.LTD,7585198,114.22
GTPL,GTPL HATHWAY LIMITED,44152,51.91
GUFICBIO,GUFIC BIOSCIENCES LTD.,111387,402.88
GUJALKALI,GUJARAT ALKALIES & CHEM,354512,2192.21
GUJAPOLLO,GUJ. APOLLO IND. LTD.,2,0.01
GUJGASLTD,GUJARAT GAS LIMITED,658296,2974.40
GUJTHEM,GUJARAT THEMIS BIOSYN LTD,1165052,4821.76
GULFOILLUB,GULF OIL LUB. IND. LTD.,138596,1713.60
GULFPETRO,GP PETROLEUMS LIMITED,63448,26.13
GULPOLY,GULSHAN POLYOLS LIMITED,249905,410.99
GVKPIL,GVK POW. & INFRA LTD.,20000,1.93
GVPIL,GE POWER INDIA LIMITED,517765,1777.87
GVT&D,GE VERNOVA T&D INDIA LTD,156312,4646.92
HAL,HINDUSTAN AERONAUTICS LTD,3435973,160743.48
HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,3024677,19358.26
HAPPYFORGE,HAPPY FORGINGS LIMITED,101081,1023.15
HARDWYN,HARDWYN INDIA LIMITED,483335,84.99
HARIOMPIPE,HARIOM PIPE INDUSTRIES L,599921,2885.26
HARRMALAYA,HARRISON MALAYALAM LTD,9870,20.07
HARSHA,HARSHA ENGINEERS INT LTD,1039910,4667.94
HATHWAY,HATHWAY CABLE & DATACOM,28634932,4407.62
HATSUN,HATSUN AGRO PRODUCT LTD.,43392,448.49
HAVELLS,HAVELLS INDIA LIMITED,847774,13020.75
HBLENGINE,HBL ENGINEERING LTD,4871147,42262.21
HCC,HINDUSTAN CONSTRUCTION CO,49840923,10836.00
HCG,HEALTHCARE GLOB. ENT. LTD,257813,1648.78
HCL-INSYS,HCL INFOSYSTEMS LTD,425,0.07
HCLTECH,HCL TECHNOLOGIES LTD,884189,14517.33
HDBFS,HDB FINANCIAL SERVICES L,458727,3477.58
HDFCAMC,HDFC AMC LIMITED,408417,11428.27
HDFCBANK,HDFC BANK LTD,3236078,30992.30
HDFCBSE500,HDFCAMC - HDFCBSE500,11126,4.19
HDFCGOLD,HDFC GOLD ETF,3058429,3307.13
HDFCGROWTH,HDFCAMC - HDFCGROWTH,4821,5.99
HDFCLIFE,HDFC LIFE INS CO LTD,862155,6536.85
HDFCLIQUID,HDFCAMC - HDFCLIQUID,3,0.03
HDFCLOWVOL,HDFCAMC - HDFCLOWVOL,31708,6.67
HDFCMID150,HDFCAMC - HDFCMID150,623104,133.74
HDFCMOMENT,HDFCAMC - HDFCMOMENT,352546,117.49
HDFCNEXT50,HDFCAMC - HDFCNEXT50,60188,42.46
HDFCNIF100,HDFCAMC - HDFCNIF100,25423,6.79
HDFCNIFBAN,HDFCAMC - HDFCNIFBAN,88248,51.23
HDFCNIFIT,HDFCAMC - HDFCNIFIT,106239,40.07
HDFCNIFTY,HDFCAMC - HDFCNIFTY,52606,148.99
HDFCPSUBK,HDFCAMC HDFCPSUBK,30977,25.57
HDFCPVTBAN,HDFCAMC - HDFCPVTBAN,76956,21.87
HDFCQUAL,HDFCAMC - HDFCQUAL,20284,11.91
HDFCSENSEX,HDFCAMC - HDFCSENSEX,20590,18.92
HDFCSILVER,HDFCAMC - HDFCSILVER,4969256,9827.21
HDFCSML250,HDFCAMC - HDFCSML250,3347197,5684.72
HDFCVALUE,HDFCAMC - HDFCVALUE,1260,1.74
HEALTHADD,DSPAMC - HEALTHADD,100,0.15
HEALTHIETF,ICICIPRAMC - ICICIPHARM,191434,288.88
HEALTHY,BIRLASLAMC - HEALTHY,252101,37.83
HEG,HEG LTD,1297758,7142.29
HEIDELBERG,HEIDELBERGCEMENT (I) LTD,753236,1540.66
HEMIPROP,HEMISPHERE PROP IND LTD,3138547,4747.27
HERANBA,HERANBA INDUSTRIES LTD,125553,405.25
HERCULES,HERCULES INVESTMENTS LTD,26034,48.81
HERITGFOOD,HERITAGE FOODS LTD,1037969,5103.32
HEROMOTOCO,HERO MOTOCORP LIMITED,226663,12658.02
HESTERBIO,HESTER BIOSCIENCES LTD,7617,145.21
HEUBACHIND,HEUBACH COLORANTS IND LTD,31686,170.15
HEXATRADEX,HEXA TRADEX LIMITED,200,0.32
HEXT,HEXAWARE TECHNOLOGIES LTD,277136,2139.68
HFCL,HFCL LIMITED,64910476,50378.46
HGINFRA,H.G.INFRA ENGINEERING LTD,529371,5204.50
HGS,HINDUJA GLOBAL SOLS. LTD.,134258,770.20
HIKAL,HIKAL LIMITED,1429938,4226.59
HILINFRA,HIGHWAY INFRASTRUCTURE L,256083,172.96
HILTON,HILTON METAL FORGING LTD,4430,2.73
HIMATSEIDE,HIMATSINGKA SEIDE LTD,3135136,4293.34
HINDALCO,HINDALCO  INDUSTRIES  LTD,1763407,13753.50
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,3259,15.28
HINDCON,HINDCON CHEMICALS LIMITED,821,0.26
HINDCOPPER,HINDUSTAN COPPER LTD,13956860,55585.14
HINDMOTORS,HINDUSTAN MOTORS LIMITED,5000,1.07
HINDOILEXP,HINDUSTAN OIL EXPLORATION,4282938,8058.70
HINDPETRO,HINDUSTAN PETROLEUM CORP,1525373,6676.74
HINDUNILVR,HINDUSTAN UNILEVER LTD.,731050,17905.87
HINDWAREAP,HINDWARE HME INOVATON LTD,1799826,5581.21
HINDZINC,HINDUSTAN ZINC LIMITED,7004242,38848.09
HIRECT,HIND RECTIFIER LIMITED,41343,681.62
HISARMETAL,HISAR METAL IND. LIMITED,1364,2.73
HITECH,HI-TECH PIPES LIMITED,7219885,8024.06
HITECHCORP,HITECH CORPORATION LTD,848,1.73
HLEGLAS,HLE GLASCOAT LIMITED,220246,1121.84
HLVLTD,HLV LIMITED,439334,59.40
HMAAGRO,HMA AGRO INDUSTRIES LTD,606264,196.54
HMVL,HINDUSTAN MEDIA VENT LTD,38170,31.11
HNDFDS,HINDUSTAN FOODS LIMITED,89487,481.98
HNGSNGBEES,NIP IND ETF HANGSENG BEES,415675,2049.60
HOMEFIRST,HOME FIRST FIN CO IND LTD,327735,4018.25
HONASA,HONASA CONSUMER LIMITED,778095,2244.68
HONAUT,HONEYWELL AUTOMATION IND,11146,4261.61
HONDAPOWER,HONDA I POWER PRODUCT LTD,16206,452.62
HPAL,HP ADHESIVES LIMITED,95986,63.70
HPL,HPL ELECTRIC & POWER LTD,725600,3723.13
HSCL,HIMADRI SPECIALITY CHEM L,3862902,18769.48
HTMEDIA,HT MEDIA LIMITED,36281,8.97
HUBTOWN,HUBTOWN LIMITED,3746281,10731.17
HUDCO,HSG & URBAN DEV CORPN LTD,11225178,26962.63
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,1285755,4281.88
HYUNDAI,HYUNDAI MOTOR INDIA LTD,588669,14369.63
IBULLSLTD,INDIABULLS LIMITED,108191,5.06
ICEMAKE,ICE MAKE REFRIGERAT LTD,20882,171.12
ICICIAMC,ICICI PRUDENTIAL AMC LTD,6,0.16
ICICIB22,ICICIPRAMC - BHARATIWIN,309165,351.05
ICICIBANK,ICICI BANK LTD.,3689705,50889.07
ICICIGI,ICICI LOMBARD GIC LIMITED,160045,3217.28
ICICIPRULI,ICICI PRU LIFE INS CO LTD,403676,2606.00
ICIL,INDO COUNT INDUSTRIES LTD,823780,2475.55
ICRA,ICRA LIMITED,6065,388.86
IDBI,IDBI BANK LIMITED,41234137,39708.14
IDEA,VODAFONE IDEA LIMITED,517638403,50224.65
IDEAFORGE,IDEAFORGE TECHNO LTD,1293170,6751.05
IDFCFIRSTB,IDFC FIRST BANK LIMITED,39966801,29288.25
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,8678,25.82
IEX,INDIAN ENERGY EXC LTD,11304717,17387.38
IFBAGRO,IFB AGRO INDUSTRIES LTD,13582,186.97
IFBIND,IFB INDUSTRIES LTD,282635,4702.52
IFCI,IFCI LTD,21356475,12344.32
IFGLEXPOR,IFGL REFRACTORIES LIMITED,37705,96.54
IGARASHI,IGARASHI MOTORS INDIA LTD,175538,904.01
IGCL,INDOGULF CROPSCIENCES LTD,337012,361.79
IGIL,INTERNATIO GEMM INS (I) L,943238,3579.22
IGL,INDRAPRASTHA GAS LTD,3347526,6886.66
IGPL,I G PETROCHEMICALS LTD,74685,381.19
IIFL,IIFL FINANCE LIMITED,1329960,6664.37
IIFLCAPS,IIFL CAPITAL SERVICES LTD,2548676,8334.90
IKIO,IKIO TECHNOLOGIES LIMITED,298424,696.43
IKS,INVENTURUS KNOWLEDGE SO L,301158,4866.13
IMAGICAA,IMAGICAAWORLD ENT LTD,2784025,1709.56
IMFA,INDIAN METALS & FERRO,242143,2773.26
IMPAL,IND MOTOR PART & ACC LTD,176,1.99
INDBANK,INDBANK MERCH BANK,5397,2.02
INDGN,INDEGENE LIMITED,966953,5520.96
INDHOTEL,THE INDIAN HOTELS CO. LTD,3361596,25486.05
INDIACEM,THE INDIA CEMENTS LIMITED,440268,1678.29
INDIAGLYCO,INDIA GLYCOLS LTD,986077,8918.49
INDIAMART,INDIAMART INTERMESH LTD,91319,2246.88
INDIANB,INDIAN BANK,986126,7868.18
INDIANHUME,INDIAN HUME PIPE CO. LTD.,58196,244.68
INDIASHLTR,INDIA SHELTER FIN CORP L,242281,2136.25
INDIGO,INTERGLOBE AVIATION LTD,711282,37944.69
INDIGOPNTS,INDIGO PAINTS LIMITED,121305,1473.59
INDIQUBE,INDIQUBE SPACES LIMITED,93951,215.97
